id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,719.332,2.04931,0.0443807,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|2|1|162,719.332,2.07709,0.055134,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|3|1|162,719.332,2.10402,0.0260516,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|4|1|162,719.332,2.07458,0.0170437,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|5|1|162,719.332,2.08023,0.0210459,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|6|1|162,719.332,2.06243,0.0366553,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|7|1|162,719.332,2.04702,0.0253022,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|cc|8|1|162,719.332,2.08537,0.0211981,11.2371,0.637453,3.95628,720.222,2.07642,0.00202586,11.2147,0.663643,3.95437,False,69.0|162,84
8|84|sample|10|162,719.332,0.723532,0.0762646,11.2369,0.637453,3.95628,720.222,0.735505,0.0779645,11.2146,0.663643,3.95437,True,32.0|162,84
8|84|sample|11|162,719.332,0.797773,0.0644439,11.2392,0.637453,3.95628,720.222,0.779557,0.0627379,11.2168,0.663643,3.95437,True,22.0|162,84
8|84|sample|12|162,719.332,0.622762,0.047761,11.2392,0.637453,3.95628,720.222,0.621728,0.0478501,11.2168,0.663643,3.95437,True,22.0|162,84
8|84|sample|3|162,719.332,0.780954,0.0220199,11.2366,0.637453,3.95628,720.222,0.744254,0.0192764,11.2142,0.663643,3.95437,True,55.0|162,84
8|84|sample|4|162,719.332,0.653037,0.0135317,11.2366,0.637453,3.95628,720.222,0.704391,0.0180681,11.2142,0.663643,3.95437,True,55.0|162,84
8|84|sample|5|162,719.332,0.439376,0.00201822,11.2366,0.637453,3.95628,720.222,0.444997,0.00215217,11.2142,0.663643,3.95437,True,55.0|162,84
8|84|sample|6|162,719.332,0.464295,0.00244227,11.2366,0.637453,3.95628,720.222,0.476152,0.00247796,11.2142,0.663643,3.95437,True,55.0|162,84
8|84|sample|7|162,719.332,0.814271,0.0811012,11.2369,0.637453,3.95628,720.222,0.763496,0.0707126,11.2146,0.663643,3.95437,True,32.0|162,84
