id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mean,eta_h_mean,eta_L_gap_mean,eta_eta_alpha_mean,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,eta_f_sd,eta_h_sd,eta_L_gap_sd,eta_eta_alpha_sd,mab_virus,run_id
411|4,0,-1.75825e-09,2.65141e-10,0,0,1.03321e-08,-7.57586e-09,0,0,9.32676e-12,2.78888e-11,0,0,3.07817e-08,3.80918e-08,0,70.0|274,411
411|3,0,-1.68002e-09,-4.3346e-09,0,0,-2.96837e-10,-2.11195e-10,0,0,2.32865e-11,2.49401e-12,0,0,4.26828e-08,3.43191e-08,0,70.0|274,411
411|5,0,2.25999e-11,-1.74236e-09,0,0,-7.29545e-09,1.07588e-10,0,0,4.09066e-11,2.47269e-12,0,0,2.73676e-08,3.73427e-08,0,70.0|274,411
411|6,0,2.57364e-09,2.55671e-09,0,0,-5.76672e-09,-6.50813e-10,0,0,1.48679e-11,-2.70006e-13,0,0,3.08641e-08,3.81391e-08,0,70.0|274,411
411|8,0,-4.67083e-09,-1.51637e-09,0,0,7.7883e-09,-1.70611e-09,0,0,-3.41358e-11,8.8793e-11,0,0,3.17169e-08,3.88986e-08,0,70.0|274,411
411|7,0,-5.92326e-09,-7.43039e-12,0,0,-1.52442e-09,-7.13336e-09,0,0,3.03417e-11,1.98028e-11,0,0,3.72425e-08,3.4559e-08,0,70.0|274,411
411|9,0,-1.39227e-09,-1.0043e-09,0,0,2.85424e-09,3.94727e-09,0,0,-1.75715e-11,3.89946e-11,0,0,3.29414e-08,4.11532e-08,0,70.0|274,411
411|10,0,2.26258e-09,-1.90349e-09,0,0,6.5599e-09,6.91105e-10,0,0,2.49223e-11,-2.24851e-11,0,0,2.96849e-08,3.31708e-08,0,70.0|274,411
411|12,0,-7.67881e-09,2.89262e-10,0,0,1.10415e-09,1.69121e-09,0,0,1.89671e-12,-3.24114e-11,0,0,3.48891e-08,4.00395e-08,0,70.0|274,411
411|11,0,5.49212e-10,-8.88395e-10,0,0,5.31415e-09,5.25532e-10,0,0,2.69851e-11,-4.78195e-12,0,0,3.31143e-08,3.57973e-08,0,70.0|274,411
411|1,0,-2.71319e-09,2.62412e-09,0,0,1.00425e-09,2.30161e-09,0,0,1.4845e-11,1.71383e-11,0,0,2.56583e-08,3.32159e-08,0,69.0|274,411
411|2,0,5.39707e-09,-7.90215e-10,0,0,1.06708e-08,1.63207e-09,0,0,-1.54223e-11,-1.58202e-11,0,0,3.17913e-08,3.11002e-08,0,69.0|274,411
152|8,0,4.70224e-10,-1.41643e-09,0,0,7.16197e-09,-2.89412e-09,0,0,-2.65101e-11,1.34293e-11,0,0,3.23228e-08,3.09405e-08,0,65.0|322,152
152|7,0,-3.33923e-09,2.49706e-09,0,0,9.22271e-10,2.24908e-10,0,0,7.32081e-12,-2.44604e-11,0,0,3.5918e-08,3.89021e-08,0,65.0|322,152
152|6,0,-4.16491e-09,1.54586e-09,0,0,9.15267e-10,5.7294e-10,0,0,-1.56377e-11,-1.11342e-11,0,0,3.57668e-08,3.7833e-08,0,65.0|322,152
152|5,0,4.03055e-09,-1.72279e-09,0,0,-3.5635e-09,-1.53146e-09,0,0,-2.12197e-11,-9.95115e-12,0,0,3.12695e-08,3.86547e-08,0,65.0|322,152
152|12,0,-8.98912e-11,3.66802e-10,0,0,1.97045e-09,4.43236e-10,0,0,4.43867e-12,2.53877e-11,0,0,2.9914e-08,3.71302e-08,0,28.0|322,152
152|11,0,1.76368e-10,4.2842e-09,0,0,8.44889e-09,-8.83486e-09,0,0,-4.18046e-11,1.54685e-11,0,0,3.4328e-08,2.91989e-08,0,28.0|322,152
152|10,0,8.01815e-10,-4.38289e-09,0,0,-9.33366e-10,-6.45139e-09,0,0,8.28448e-12,3.86358e-11,0,0,3.66699e-08,3.74728e-08,0,28.0|322,152
152|9,0,2.21435e-09,8.54473e-09,0,0,-2.64039e-09,4.67051e-09,0,0,1.0874e-11,-4.54676e-11,0,0,2.86695e-08,3.72529e-08,0,28.0|322,152
152|3,0,-7.69611e-09,1.95862e-09,0,0,-8.20622e-09,-3.74186e-09,0,0,1.35199e-11,2.4734e-11,0,0,3.5198e-08,3.78968e-08,0,22.0|322,152
152|4,0,-3.1927e-09,2.76395e-09,0,0,3.5117e-09,-2.54661e-09,0,0,3.06952e-11,-2.73133e-11,0,0,3.26854e-08,3.98208e-08,0,22.0|322,152
152|1,0,-7.71613e-10,-7.04558e-10,0,0,8.02495e-09,-8.94022e-09,0,0,-3.92459e-11,2.30678e-11,0,0,3.16543e-08,3.74113e-08,0,69.0|322,152
152|2,0,-2.93172e-09,-1.37873e-09,0,0,1.88816e-09,-1.26207e-09,0,0,3.03944e-11,2.25953e-12,0,0,3.88036e-08,3.37913e-08,0,69.0|322,152
1056|8,0,-3.77361e-09,-4.41948e-10,0,0,-8.91456e-09,-3.58151e-09,0,0,3.16134e-11,3.04468e-12,0,0,2.98427e-08,3.4363e-08,0,65.0|276,1056
1056|7,0,3.73149e-09,1.55759e-09,0,0,7.95275e-10,-6.73232e-09,0,0,1.7327e-11,-9.00968e-12,0,0,3.39193e-08,3.59032e-08,0,65.0|276,1056
1056|6,0,3.64034e-10,1.40031e-09,0,0,-3.08267e-09,-8.58377e-09,0,0,-2.56353e-11,1.38094e-11,0,0,3.53856e-08,2.95903e-08,0,65.0|276,1056
1056|5,0,6.30334e-10,4.19339e-10,0,0,2.87337e-09,-4.50751e-09,0,0,-7.18647e-12,-1.28857e-11,0,0,3.31012e-08,4.11341e-08,0,65.0|276,1056
1056|12,0,-6.62885e-09,-2.37395e-09,0,0,-2.10179e-09,3.36541e-09,0,0,-1.40994e-11,2.0286e-11,0,0,2.89506e-08,3.99513e-08,0,28.0|276,1056
1056|11,0,2.8878e-09,-3.03841e-09,0,0,2.31532e-09,-2.51947e-09,0,0,-7.07212e-12,4.57696e-11,0,0,3.76814e-08,3.76496e-08,0,28.0|276,1056
1056|10,0,1.71145e-10,3.19442e-09,0,0,9.18708e-09,1.46988e-09,0,0,-1.58391e-11,1.68754e-12,0,0,3.21833e-08,4.2785e-08,0,28.0|276,1056
1056|9,0,1.3088e-09,-3.28409e-09,0,0,3.40928e-09,1.83259e-09,0,0,2.33999e-11,-3.30971e-11,0,0,2.77666e-08,3.88411e-08,0,28.0|276,1056
1056|4,0,2.10828e-09,-2.34031e-09,0,0,-5.32854e-10,5.47098e-09,0,0,-7.3519e-12,-2.95657e-11,0,0,3.43626e-08,3.80441e-08,0,22.0|276,1056
1056|3,0,-4.88581e-10,9.25332e-10,0,0,3.97701e-09,-7.01078e-10,0,0,-5.98863e-11,-1.88862e-11,0,0,3.22809e-08,3.20114e-08,0,22.0|276,1056
1056|1,0,-1.98922e-09,-2.38005e-09,0,0,-3.36183e-09,-8.49335e-09,0,0,1.14972e-11,-3.79679e-11,0,0,3.52867e-08,3.53625e-08,0,69.0|276,1056
1056|2,0,-5.73115e-10,-5.38366e-13,0,0,-2.88274e-09,1.5768e-09,0,0,-2.51677e-11,3.44613e-13,0,0,3.37754e-08,3.20785e-08,0,69.0|276,1056
462|6,0,-3.0039e-10,-5.77813e-10,0,0,1.23154e-08,4.49001e-09,0,0,-3.08147e-11,-2.13767e-11,0,0,3.34608e-08,3.57101e-08,0,55.0|292,462
462|5,0,2.19848e-09,1.26379e-10,0,0,-1.10059e-08,3.26299e-09,0,0,1.98971e-11,4.92761e-12,0,0,3.1247e-08,3.70636e-08,0,55.0|292,462
462|4,0,5.34739e-09,-1.21961e-09,0,0,3.043e-09,-7.80086e-09,0,0,-3.23512e-11,-1.9913e-11,0,0,3.70195e-08,3.89758e-08,0,55.0|292,462
462|3,0,-2.56083e-09,9.34175e-10,0,0,3.17306e-09,7.49017e-10,0,0,-2.73947e-11,-1.9174e-11,0,0,2.79506e-08,3.60174e-08,0,55.0|292,462
462|9,0,-4.72035e-10,1.43067e-09,0,0,7.63602e-09,4.60383e-09,0,0,1.71316e-11,1.67617e-11,0,0,2.68536e-08,4.25505e-08,0,32.0|292,462
462|10,0,-8.40961e-10,-4.00185e-09,0,0,-1.83968e-09,2.32449e-11,0,0,2.86704e-11,-2.09006e-11,0,0,2.71212e-08,3.42298e-08,0,32.0|292,462
462|7,0,-4.96014e-09,-2.87447e-09,0,0,-7.00938e-10,-2.35562e-09,0,0,-1.82165e-12,-1.45555e-11,0,0,3.66098e-08,3.58688e-08,0,32.0|292,462
462|8,0,-1.03122e-09,-7.15825e-09,0,0,-6.95756e-09,-3.02772e-10,0,0,-3.37845e-11,2.14051e-11,0,0,4.03851e-08,3.58795e-08,0,32.0|292,462
462|11,0,-3.13151e-09,3.96139e-09,0,0,3.10032e-09,2.48243e-10,0,0,2.7701e-11,1.23954e-11,0,0,3.45109e-08,3.47283e-08,0,22.0|292,462
462|12,0,2.11454e-10,4.97429e-09,0,0,-7.50146e-09,-5.46212e-10,0,0,2.56093e-11,-7.40741e-12,0,0,3.71958e-08,3.77457e-08,0,22.0|292,462
462|1,0,1.61223e-09,-4.94394e-09,0,0,-2.12654e-09,-1.54355e-09,0,0,7.05702e-12,4.89955e-11,0,0,3.10143e-08,4.50263e-08,0,69.0|292,462
462|2,0,3.03665e-10,6.51397e-10,0,0,3.60955e-09,8.88468e-10,0,0,1.33777e-11,2.04814e-11,0,0,3.59683e-08,3.14131e-08,0,69.0|292,462
1159|8,0,-1.09391e-09,-6.82368e-10,0,0,5.43413e-09,-9.86525e-09,0,0,1.97729e-11,-5.17275e-12,0,0,2.88115e-08,4.0654e-08,0,65.0|292,1159
1159|7,0,-1.43152e-09,-2.35729e-09,0,0,-3.46149e-09,1.34973e-09,0,0,-2.65523e-11,2.4599e-11,0,0,3.35385e-08,3.54504e-08,0,65.0|292,1159
1159|5,0,-7.83535e-10,2.36855e-10,0,0,7.83796e-09,2.40172e-09,0,0,1.5266e-11,3.24079e-11,0,0,3.03706e-08,4.10835e-08,0,65.0|292,1159
1159|6,0,9.81566e-10,-8.29198e-10,0,0,3.60909e-09,6.2312e-10,0,0,-1.43581e-11,2.36824e-11,0,0,3.31216e-08,3.52862e-08,0,65.0|292,1159
1159|11,0,1.30353e-09,-3.66411e-09,0,0,-2.42717e-09,-9.07639e-10,0,0,2.23745e-11,3.5989e-12,0,0,3.55784e-08,3.33355e-08,0,28.0|292,1159
1159|12,0,-2.50274e-09,5.61598e-09,0,0,2.77906e-09,-6.26848e-09,0,0,-1.43794e-11,2.16858e-11,0,0,3.52414e-08,3.98916e-08,0,28.0|292,1159
1159|9,0,-1.10092e-09,-1.36559e-09,0,0,-5.29257e-09,4.2227e-09,0,0,4.12994e-11,2.305e-11,0,0,3.35342e-08,3.74158e-08,0,28.0|292,1159
1159|10,0,3.98111e-09,1.69229e-09,0,0,6.21077e-09,-4.02157e-09,0,0,2.92535e-11,5.08749e-12,0,0,3.93141e-08,2.92475e-08,0,28.0|292,1159
1159|4,0,2.57216e-09,-1.76588e-09,0,0,-5.85537e-09,-3.63468e-09,0,0,-3.20386e-11,-8.99547e-12,0,0,3.97606e-08,4.21395e-08,0,22.0|292,1159
1159|3,0,-3.17497e-10,1.98468e-09,0,0,-1.17335e-09,-1.36161e-09,0,0,4.74398e-11,-5.22e-11,0,0,2.62891e-08,3.72267e-08,0,22.0|292,1159
1159|1,0,-4.30128e-09,-7.90485e-10,0,0,2.90362e-09,-4.07017e-09,0,0,2.71916e-11,1.95399e-12,0,0,3.38802e-08,3.89377e-08,0,69.0|292,1159
1159|2,0,3.95559e-09,4.67024e-09,0,0,-6.79154e-09,-6.73752e-09,0,0,2.99454e-11,2.96652e-11,0,0,3.29759e-08,3.27879e-08,0,69.0|292,1159
1197|7,0,3.87857e-09,8.15654e-10,0,0,3.47311e-09,-1.50872e-09,0,0,-3.42946e-11,-1.45484e-11,0,0,3.425e-08,3.65565e-08,0,65.0|103,1197
1197|8,0,2.98369e-09,2.58343e-10,0,0,-4.52773e-10,-4.79314e-09,0,0,3.45517e-11,1.94014e-11,0,0,3.60976e-08,3.86103e-08,0,65.0|103,1197
1197|6,0,-1.12141e-09,-6.55842e-10,0,0,8.011e-10,5.25085e-09,0,0,-1.2979e-11,1.1628e-11,0,0,3.16117e-08,3.74043e-08,0,65.0|103,1197
1197|5,0,2.60772e-10,-1.08081e-10,0,0,9.2215e-10,2.81559e-09,0,0,2.9859e-11,-1.39977e-11,0,0,3.42646e-08,3.68033e-08,0,65.0|103,1197
1197|12,0,-6.16841e-10,1.35613e-09,0,0,-1.67124e-08,5.45333e-09,0,0,-1.84728e-11,-7.03793e-12,0,0,3.41985e-08,3.40611e-08,0,28.0|103,1197
1197|10,0,-2.16468e-09,2.7982e-09,0,0,2.25552e-09,1.02166e-09,0,0,1.30203e-11,-1.67866e-11,0,0,2.79047e-08,3.20906e-08,0,28.0|103,1197
1197|9,0,-7.29579e-10,-1.60385e-09,0,0,2.09966e-11,5.64838e-09,0,0,1.4841e-11,1.72555e-11,0,0,3.6698e-08,3.76253e-08,0,28.0|103,1197
1197|3,0,1.31842e-09,-2.85905e-09,0,0,-9.69802e-09,1.92696e-09,0,0,1.76865e-11,1.27827e-11,0,0,3.38607e-08,3.38372e-08,0,22.0|103,1197
1197|4,0,2.87874e-10,5.33805e-10,0,0,4.13148e-09,-4.86445e-10,0,0,4.20548e-11,-1.95755e-12,0,0,2.91818e-08,4.28281e-08,0,22.0|103,1197
1197|11,0,2.36245e-09,6.12684e-09,0,0,5.07622e-09,2.43885e-09,0,0,-3.67439e-12,-1.17133e-11,0,0,3.74572e-08,3.56682e-08,0,28.0|103,1197
1197|1,0,1.70116e-09,-2.14718e-09,0,0,-4.07763e-09,-9.41096e-09,0,0,3.97371e-12,-8.48388e-12,0,0,3.70579e-08,3.78455e-08,0,69.0|103,1197
1197|2,0,-1.19004e-09,3.194e-09,0,0,8.05694e-10,-2.38542e-09,0,0,-2.64304e-11,-1.7284e-11,0,0,3.59381e-08,3.58629e-08,0,69.0|103,1197
