rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1839.1,1.97013,0.00551719,15.4862,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|2|1|162,1839.1,1.97014,0.00551719,12.3474,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|3|1|162,1839.1,1.97014,0.00551719,12.8818,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|4|1|162,1839.1,1.97013,0.00551719,16.1154,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|5|1|162,1839.1,1.97013,0.00551719,19.1304,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|6|1|162,1839.1,1.97013,0.00551719,13.2087,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|7|1|162,1839.1,1.97014,0.00551719,12.6308,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|cc|8|1|162,1839.1,1.97012,0.00551719,10.6504,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|sample|10|162,1839.1,1.45542,0.0055172,2756.62,0.0437835,6.88614e-06,True,32.0|162,84
1,8|84|sample|11|162,1839.1,1.51081,0.0055172,3308.3,0.0437835,6.88614e-06,True,22.0|162,84
1,8|84|sample|12|162,1839.1,1.51084,0.0055172,2854.71,0.0437835,6.88614e-06,True,22.0|162,84
1,8|84|sample|3|162,1839.1,2.43041,0.0055172,2708.07,0.0437835,6.88614e-06,True,55.0|162,84
1,8|84|sample|4|162,1839.1,2.43042,0.0055172,2856.31,0.0437835,6.88614e-06,True,55.0|162,84
1,8|84|sample|5|162,1839.1,2.43041,0.0055172,2673.93,0.0437835,6.88614e-06,True,55.0|162,84
1,8|84|sample|6|162,1839.1,2.43043,0.0055172,2856.54,0.0437835,6.88614e-06,True,55.0|162,84
1,8|84|sample|7|162,1839.1,1.45544,0.0055172,2626.31,0.0437835,6.88614e-06,True,32.0|162,84
1,8|84|sample|8|162,1839.1,1.45543,0.0055172,2846.3,0.0437835,6.88614e-06,True,32.0|162,84
1,8|84|sample|9|162,1839.1,1.45542,0.0055172,2977.47,0.0437835,6.88614e-06,True,32.0|162,84
1,8|84|vc|1|2|162,1839.1,1.97014,0.00551719,11.4521,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|vc|2|2|162,1839.1,1.97013,0.00551719,11.9503,0.0437835,6.88614e-06,False,69.0|162,84
1,8|84|vc|3|2|162,1839.1,1.97013,0.00551719,13.0008,0.0437835,6.88614e-06,False,69.0|162,84
