rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-1.28521e-06,0,0.0995406,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,7.91036e-06,0,-0.126967,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,8.99177e-06,0,-0.0845954,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-4.12751e-06,0,0.139364,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,1.39574e-06,0,0.310869,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-5.53552e-06,0,-0.0595337,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,2.54894e-06,0,-0.104273,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-1.12311e-05,0,-0.274813,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,7.52217e-07,0,-0.0431489,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-1.7996e-05,0,0.139282,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,4.73459e-06,0,-0.00818163,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-4.58843e-06,0,-0.0609167,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-5.84369e-07,0,-0.00762159,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-7.20411e-06,0,-0.0736042,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,8.74573e-06,0,-0.0075414,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,1.18121e-05,0,-0.0915744,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,3.19868e-06,0,-0.0111321,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-4.39656e-06,0,0.0339209,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,2.72691e-06,0,-0.202239,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-2.94311e-06,0,-0.159659,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-3.46281e-06,0,-0.0753986,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,3.1286e-07,0,-0.13081,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-1.1692e-05,0,0.122967,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-3.77803e-06,0,0.0606302,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,9.16315e-06,0,0.256015,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-8.10117e-06,0,-0.253697,0,0,False,69.0|162,84
