rep,id,f,h,L_gap,eta_alpha,mab_virus,run_id
1,411|4,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|3,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|5,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|6,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|8,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|7,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|9,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|10,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|12,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|11,0.586365,1.764,-26.2008,0.0213666,70.0|274,411
1,411|1,0.586365,1.764,-26.2008,0.0213666,69.0|274,411
1,411|2,0.586365,1.764,-26.2008,0.0213666,69.0|274,411
1,152|8,0.363813,1.764,-26.5297,0.027533,65.0|322,152
1,152|7,0.363813,1.764,-26.5297,0.027533,65.0|322,152
1,152|6,0.363813,1.764,-26.5297,0.027533,65.0|322,152
1,152|5,0.363813,1.764,-26.5297,0.027533,65.0|322,152
1,152|12,0.363813,1.764,-26.5297,0.027533,28.0|322,152
1,152|11,0.363813,1.764,-26.5297,0.027533,28.0|322,152
1,152|10,0.363813,1.764,-26.5297,0.027533,28.0|322,152
1,152|9,0.363813,1.764,-26.5297,0.027533,28.0|322,152
1,152|3,0.363813,1.764,-26.5297,0.027533,22.0|322,152
1,152|4,0.363813,1.764,-26.5297,0.027533,22.0|322,152
1,152|1,0.363813,1.764,-26.5297,0.027533,69.0|322,152
1,152|2,0.363813,1.764,-26.5297,0.027533,69.0|322,152
1,1056|8,0.105088,1.764,-24.22,0.0349257,65.0|276,1056
1,1056|7,0.105088,1.764,-24.22,0.0349257,65.0|276,1056
1,1056|6,0.105088,1.764,-24.22,0.0349257,65.0|276,1056
1,1056|5,0.105088,1.764,-24.22,0.0349257,65.0|276,1056
1,1056|12,0.105088,1.764,-24.22,0.0349257,28.0|276,1056
1,1056|11,0.105088,1.764,-24.22,0.0349257,28.0|276,1056
1,1056|10,0.105088,1.764,-24.22,0.0349257,28.0|276,1056
1,1056|9,0.105088,1.764,-24.22,0.0349257,28.0|276,1056
1,1056|4,0.105088,1.764,-24.22,0.0349257,22.0|276,1056
1,1056|3,0.105088,1.764,-24.22,0.0349257,22.0|276,1056
1,1056|1,0.105088,1.764,-24.22,0.0349257,69.0|276,1056
1,1056|2,0.105088,1.764,-24.22,0.0349257,69.0|276,1056
1,462|6,11.6899,1.764,-28.7329,0.0322079,55.0|292,462
1,462|5,11.6899,1.764,-28.7329,0.0322079,55.0|292,462
1,462|4,11.6899,1.764,-28.7329,0.0322079,55.0|292,462
1,462|3,11.6899,1.764,-28.7329,0.0322079,55.0|292,462
1,462|9,11.6899,1.764,-28.7329,0.0322079,32.0|292,462
1,462|10,11.6899,1.764,-28.7329,0.0322079,32.0|292,462
1,462|7,11.6899,1.764,-28.7329,0.0322079,32.0|292,462
1,462|8,11.6899,1.764,-28.7329,0.0322079,32.0|292,462
1,462|11,11.6899,1.764,-28.7329,0.0322079,22.0|292,462
1,462|12,11.6899,1.764,-28.7329,0.0322079,22.0|292,462
1,462|1,11.6899,1.764,-28.7329,0.0322079,69.0|292,462
1,462|2,11.6899,1.764,-28.7329,0.0322079,69.0|292,462
1,1159|8,0.236261,1.764,-24.1548,0.022496,65.0|292,1159
1,1159|7,0.236261,1.764,-24.1548,0.022496,65.0|292,1159
1,1159|5,0.236261,1.764,-24.1548,0.022496,65.0|292,1159
1,1159|6,0.236261,1.764,-24.1548,0.022496,65.0|292,1159
1,1159|11,0.236261,1.764,-24.1548,0.022496,28.0|292,1159
1,1159|12,0.236261,1.764,-24.1548,0.022496,28.0|292,1159
1,1159|9,0.236261,1.764,-24.1548,0.022496,28.0|292,1159
1,1159|10,0.236261,1.764,-24.1548,0.022496,28.0|292,1159
1,1159|4,0.236261,1.764,-24.1548,0.022496,22.0|292,1159
1,1159|3,0.236261,1.764,-24.1548,0.022496,22.0|292,1159
1,1159|1,0.236261,1.764,-24.1548,0.022496,69.0|292,1159
1,1159|2,0.236261,1.764,-24.1548,0.022496,69.0|292,1159
1,1197|7,0.0247941,1.764,-22.4692,0.0152671,65.0|103,1197
1,1197|8,0.0247941,1.764,-22.4692,0.0152671,65.0|103,1197
1,1197|6,0.0247941,1.764,-22.4692,0.0152671,65.0|103,1197
1,1197|5,0.0247941,1.764,-22.4692,0.0152671,65.0|103,1197
1,1197|12,0.0247941,1.764,-22.4692,0.0152671,28.0|103,1197
1,1197|10,0.0247941,1.764,-22.4692,0.0152671,28.0|103,1197
1,1197|9,0.0247941,1.764,-22.4692,0.0152671,28.0|103,1197
1,1197|3,0.0247941,1.764,-22.4692,0.0152671,22.0|103,1197
1,1197|4,0.0247941,1.764,-22.4692,0.0152671,22.0|103,1197
1,1197|11,0.0247941,1.764,-22.4692,0.0152671,28.0|103,1197
1,1197|1,0.0247941,1.764,-22.4692,0.0152671,69.0|103,1197
1,1197|2,0.0247941,1.764,-22.4692,0.0152671,69.0|103,1197
