rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,-0.0045438,0.671207,1.3642,0.444464,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,-0.0045438,0.671207,1.3642,0.405942,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,-0.0045438,0.671207,1.3642,1.72415,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,-0.0045438,0.671207,1.3642,0.335905,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,-0.0045438,0.671207,1.3642,1.17915,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,-0.0045438,0.671207,1.3642,0.291458,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,-0.0045438,0.671207,1.3642,0.976903,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,-0.0045438,0.671207,1.3642,7.09178,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,-0.0045438,0.671207,1.3642,0.195335,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,-0.0045438,0.671207,1.3642,0.603133,7.91372e-07,3.54935e-09,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,0.0364588,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,0.0691526,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,0.393272,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,0.0950029,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,9.84507,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,2.16464,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,0.160347,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,-0.0045438,6.42872,0.854993,0.629638,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,-0.0045438,6.42872,0.854993,0.0673105,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,-0.0045438,6.42872,0.854993,27.3976,7.91372e-07,3.54935e-09,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,-0.0045438,6.42872,0.854993,1.08906,7.91372e-07,3.54935e-09,False,69.0|274,411
