id,importanceSampling
411|4,138.972697
411|3,142.169048
411|5,163.462914
411|6,165.675247
411|8,139.021893
411|7,139.395489
411|9,161.268404
411|10,164.882152
411|12,138.350312
411|11,137.924951
411|1,82.979103
411|2,147.267487
152|8,149.681286
152|7,150.420253
152|6,162.739358
152|5,161.048070
152|12,153.203710
152|11,150.681110
152|10,158.441683
152|9,156.652272
152|3,158.986906
152|4,160.633087
152|1,77.842697
152|2,150.967263
1056|8,146.077402
1056|7,147.101802
1056|6,154.184016
1056|5,154.925989
1056|12,145.337635
1056|11,143.231359
1056|10,150.746023
1056|9,153.203107
1056|4,148.681059
1056|3,147.755194
1056|1,77.098931
1056|2,163.639093
462|6,194.719974
462|5,193.868226
462|4,197.176725
462|3,196.106248
462|9,186.835780
462|10,187.551352
462|7,195.631873
462|8,195.197476
462|11,163.353425
462|12,165.124354
462|1,90.953384
462|2,161.616438
1159|8,153.238198
1159|7,154.808294
1159|5,160.939803
1159|6,160.751828
1159|11,170.979969
1159|12,172.515364
1159|9,173.530631
1159|10,175.332879
1159|4,160.419306
1159|3,157.641979
1159|1,81.583644
1159|2,158.715367
1197|7,134.985071
1197|8,134.361418
1197|6,143.045625
1197|5,143.891187
1197|12,132.783616
1197|10,143.491909
1197|9,144.854759
1197|3,136.012059
1197|4,137.107107
1197|11,133.020902
1197|1,81.400557
1197|2,159.494889
