id,importanceSampling
411|4,162.728706
411|3,162.257537
411|5,169.086776
411|6,168.804928
411|8,162.110264
411|7,162.005983
411|9,168.414306
411|10,169.102633
411|12,161.742418
411|11,161.953740
411|1,83.984628
411|2,148.141180
783|3,263.012387
783|4,256.806861
783|5,216.010727
783|6,213.194804
783|7,169.207354
783|8,168.439664
783|10,262.691165
783|9,262.797982
783|12,174.245345
783|11,174.630100
783|1,50.051534
783|2,157.340061
491|10,182.218115
491|9,182.530886
491|12,172.572146
491|11,173.544789
491|4,170.652514
491|3,169.603898
491|6,170.616465
491|5,170.952618
491|7,188.718806
491|8,187.272681
491|1,64.221299
491|2,151.271571
433|4,191.670421
433|3,184.107414
433|6,172.988887
433|5,174.606854
433|8,186.403320
433|7,186.242648
433|10,173.354292
433|9,173.287895
433|11,167.462516
433|12,175.810710
433|1,64.669769
433|2,160.987326
297|3,170.286895
297|4,170.641792
297|5,180.817710
297|6,148.654983
297|8,173.370342
297|7,173.720471
297|9,177.947314
297|10,177.800711
297|12,182.249465
297|11,195.300186
297|1,67.939915
297|2,149.445856
183|4,159.557712
183|3,159.493229
183|6,160.214835
183|5,160.185029
183|7,159.455974
183|8,159.429841
183|10,160.522053
183|9,160.270626
183|12,158.677952
183|11,159.131802
183|1,88.163638
183|2,121.931486
705|3,164.673825
705|4,165.210985
705|5,165.215102
705|6,165.461828
705|7,165.613824
705|8,165.365182
705|10,159.961981
705|9,159.880255
705|12,158.704804
705|11,159.264261
705|1,67.306376
705|2,125.674274
555|4,164.855306
555|3,164.929083
555|5,165.245640
555|6,165.009547
555|7,131.809876
555|8,163.788362
555|9,164.792953
555|10,133.821433
555|12,164.629949
555|11,133.805923
555|1,80.130108
555|2,135.794146
394|5,170.772049
394|6,169.101819
394|7,206.160893
394|8,211.831722
394|10,167.173372
394|9,165.466646
394|12,170.589863
394|11,172.322631
394|3,169.981002
394|4,169.935569
394|1,63.414680
394|2,141.115216
1099|3,158.728089
1099|4,158.811966
1099|5,159.422796
1099|6,159.368398
1099|8,127.250850
1099|7,158.946585
1099|9,158.846254
1099|10,158.851379
1099|11,158.678483
1099|12,158.562786
1099|1,67.616274
1099|2,120.231423
611|4,160.760259
611|3,160.835133
611|5,159.595335
611|6,159.977013
611|7,160.573242
611|8,161.552158
611|9,159.300004
611|10,159.198961
611|12,160.479376
611|11,160.972578
611|1,67.816254
611|2,125.278471
84|5,172.271231
84|6,173.422384
84|4,175.353817
84|3,175.055343
84|9,169.965782
84|10,170.097901
84|7,174.183641
84|8,173.750052
84|12,169.130098
84|11,169.901336
84|1,76.868943
84|2,156.733122
1042|8,167.848526
1042|7,167.619240
1042|6,169.942888
1042|5,169.567997
1042|12,167.081957
1042|11,167.209186
1042|9,170.235834
1042|10,169.568430
1042|4,168.346878
1042|3,167.982195
1042|1,82.955639
1042|2,157.929372
719|5,170.466399
719|6,170.778641
719|3,174.274773
719|4,174.415562
719|10,168.626876
719|9,168.805745
719|8,171.308259
719|7,139.680471
719|12,167.646263
719|11,167.617420
719|1,80.388895
719|2,166.212069
863|7,165.623989
863|8,165.526361
863|6,168.295318
863|5,168.033330
863|11,164.748008
863|12,164.712565
863|9,166.971062
863|10,167.052077
863|3,165.500583
863|4,165.709298
863|1,79.872363
863|2,157.295456
488|6,278.131442
488|5,281.679867
488|4,280.380812
488|3,270.957177
488|10,175.857156
488|9,175.446196
488|8,176.699904
488|7,177.370986
488|11,169.651406
488|12,169.244150
488|1,78.176074
488|2,155.418492
152|8,167.666027
152|7,168.022887
152|6,169.911019
152|5,169.509435
152|12,171.681895
152|11,169.760595
152|10,171.633628
152|9,171.235993
152|3,136.284383
152|4,168.679178
152|1,78.500183
152|2,152.929356
847|6,188.899599
847|3,190.172354
847|4,189.772532
847|10,183.755423
847|9,183.579196
847|7,184.270606
847|8,153.254093
847|12,174.327574
847|11,174.888189
847|5,192.619590
847|1,84.961370
847|2,163.047850
1241|8,171.356440
1241|7,171.879396
1241|5,175.153694
1241|6,175.737804
1241|11,173.138330
1241|12,171.122328
1241|9,174.564953
