id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,3.39584e-07,-0.0620436,0,0,0,-7.04325e-13,9.58183e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,7.12676e-07,0.0372668,0,0,0,3.26716e-12,-1.6453e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,7.24431e-07,0.259512,0,0,0,9.32587e-15,3.20362e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,5.53845e-07,-0.0137162,0,0,0,-3.31712e-12,-2.96727e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-1.53312e-07,-0.0787349,0,0,0,2.53975e-12,-2.3722e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-1.39983e-06,-0.151684,0,0,0,-6.19949e-13,-2.4189e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,1.64891e-07,-0.120269,0,0,0,1.01474e-12,-4.04719e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-5.83696e-07,-0.0538542,0,0,0,-2.54019e-13,-4.41802e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,8.38531e-07,0.118939,0,0,0,5.25802e-13,-0.421844,0,0,True,32.0|162,84
8|84|sample|11|162,0,1.28684e-06,0.0286953,0,0,0,6.1755e-12,-0.22718,0,0,True,22.0|162,84
8|84|sample|12|162,0,-1.63501e-06,0.155149,0,0,0,-2.56151e-12,-0.0905193,0,0,True,22.0|162,84
8|84|sample|3|162,0,-2.69195e-07,-0.0961145,0,0,0,-2.68749e-11,-0.0983455,0,0,True,55.0|162,84
8|84|sample|4|162,0,6.66726e-07,-0.161482,0,0,0,-3.0369e-11,-0.106541,0,0,True,55.0|162,84
8|84|sample|5|162,0,4.59918e-07,-0.309092,0,0,0,-2.7859e-11,-0.231604,0,0,True,55.0|162,84
8|84|sample|6|162,0,-9.87817e-07,-0.242366,0,0,0,-1.66729e-11,-0.1996,0,0,True,55.0|162,84
8|84|sample|7|162,0,1.02737e-07,-0.100069,0,0,0,5.63816e-12,-0.598506,0,0,True,32.0|162,84
8|84|sample|8|162,0,-2.11271e-06,-0.0195429,0,0,0,-1.74314e-11,-0.47069,0,0,True,32.0|162,84
8|84|sample|9|162,0,9.10657e-07,-0.0916281,0,0,0,-9.59322e-12,-0.547378,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,1.40023e-06,0.189557,0,0,0,-2.29994e-12,5.7788e-09,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,2.77636e-07,-0.079671,0,0,0,2.11964e-12,1.50221e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-5.3731e-07,-0.11536,0,0,0,-1.02116e-11,2.81685e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,1.31992e-06,-0.0624756,0,0,0,9.47287e-12,-1.02463e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,-1.48334e-07,0.0088223,0,0,0,1.48437e-12,2.83566e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-1.75486e-06,0.110614,0,0,0,-7.39409e-14,-2.87191e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-8.07198e-08,-0.0907833,0,0,0,5.23936e-12,-1.13787e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-2.44495e-08,0.181638,0,0,0,-2.19247e-12,3.12848e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,6.38476e-07,-0.0581786,0,0,0,2.36167e-12,6.55673e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,2.55243e-08,0.00597947,0,0,0,1.58984e-13,-1.96237e-07,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,7.89908e-07,0.0584426,0,0,0,-1.9682e-12,-1.42541e-07,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,9.95722e-08,0.181388,0,0,0,3.18767e-12,8.98519e-08,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-3.24383e-07,0.0878831,0,0,0,-2.72937e-12,-3.83879e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,-6.50347e-09,0.0322264,0,0,0,1.668e-12,-2.4583e-07,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-2.39901e-06,-0.0419363,0,0,0,1.72973e-12,-5.00965e-07,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,-3.67285e-07,-0.0161662,0,0,0,-2.12363e-12,-3.89711e-07,0,0,False,69.0|274,719
8|719|sample|10|274,0,-1.95457e-07,-0.192091,0,0,0,8.74943e-11,-0.14898,0,0,True,32.0|274,719
8|719|sample|11|274,0,-8.55607e-07,-0.589054,0,0,0,-2.43645e-11,-0.628436,0,0,True,22.0|274,719
8|719|sample|12|274,0,1.42699e-06,-1.01561,0,0,0,-3.40972e-11,-0.77445,0,0,True,22.0|274,719
8|719|sample|3|274,0,-2.99854e-07,-0.18033,0,0,0,-1.01625e-10,-0.154829,0,0,True,55.0|274,719
8|719|sample|4|274,0,-1.09001e-06,-0.188044,0,0,0,-8.32163e-11,-0.138997,0,0,True,55.0|274,719
8|719|sample|5|274,0,7.06406e-08,-0.226235,0,0,0,-1.40735e-10,-0.271099,0,0,True,55.0|274,719
8|719|sample|6|274,0,-1.09877e-07,-0.526496,0,0,0,-1.96648e-10,-0.354545,0,0,True,55.0|274,719
8|719|sample|7|274,0,1.01881e-06,-0.150395,0,0,0,1.21012e-10,-0.082219,0,0,True,32.0|274,719
8|719|sample|8|274,0,-2.68096e-06,-0.0589174,0,0,0,1.5761e-10,-0.0376187,0,0,True,32.0|274,719
8|719|sample|9|274,0,-4.16248e-07,-0.0783437,0,0,0,1.17328e-10,-0.156266,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,-1.04474e-07,-0.034192,0,0,0,-4.49329e-12,-5.87849e-07,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,7.87204e-07,-0.0115832,0,0,0,1.17035e-11,-1.58919e-07,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,-6.2475e-07,-0.0909937,0,0,0,-1.55209e-12,-2.66495e-07,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,3.68995e-07,0.0393105,0,0,0,1.98952e-13,-5.39578e-07,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,-1.09322e-07,-0.00236205,0,0,0,-6.40821e-12,-4.54566e-07,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,-7.77412e-07,-0.0144616,0,0,0,1.42699e-11,-1.71269e-07,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,8.02121e-07,0.0138329,0,0,0,2.81108e-12,-1.80829e-07,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,4.80588e-07,0.0496636,0,0,0,-1.28786e-13,2.55575e-07,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,-3.65736e-07,-0.145323,0,0,0,-2.56861e-12,6.8862e-08,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,-1.21653e-06,0.165309,0,0,0,-2.48912e-12,-1.52759e-07,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,2.76308e-06,0.0959997,0,0,0,-7.03881e-14,-3.74341e-07,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,9.93819e-07,-0.104788,0,0,0,-1.99263e-12,2.01245e-07,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,-1.07733e-06,-0.107542,0,0,0,1.7808e-13,2.37544e-07,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,-4.33992e-07,-0.204703,0,0,0,-1.43818e-12,-3.13448e-07,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,-1.42925e-06,0.0438841,0,0,0,-5.41256e-12,5.73314e-08,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,-4.14819e-07,-0.028683,0,0,0,-2.67875e-12,2.55379e-07,0,0,False,69.0|322,488
8|488|sample|10|322,0,-6.47022e-07,0.162996,0,0,0,4.65329e-10,0.225133,0,0,True,32.0|322,488
8|488|sample|11|322,0,6.62203e-07,-0.225751,0,0,0,-3.85145e-11,-0.269549,0,0,True,22.0|322,488
8|488|sample|12|322,0,-9.43468e-07,-0.335546,0,0,0,-5.26756e-11,-0.414317,0,0,True,22.0|322,488
8|488|sample|3|322,0,-1.01713e-06,0.174395,0,0,0,1.56111e-10,-0.0234342,0,0,True,55.0|322,488
8|488|sample|4|322,0,-1.40396e-06,-0.0925096,0,0,0,9.7883e-11,-0.0287461,0,0,True,55.0|322,488
8|488|sample|5|322,0,-2.26314e-07,-0.193289,0,0,0,4.90465e-10,-0.0110963,0,0,True,55.0|322,488
