id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0.819177,6.23227e-09,0,0.806423,-7.23865e-14,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,1.04484,7.52013e-10,0,1.06751,-7.10543e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0.575038,2.2749e-09,0,0.608933,-1.50102e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0.619495,-3.83185e-09,0,0.652935,9.19265e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0.869933,3.11817e-09,0,0.91992,-8.4821e-14,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0.954553,-2.97756e-09,0,0.948827,-1.74527e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0.678391,4.05746e-09,0,0.691719,-9.9476e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0.579945,1.33979e-09,0,0.59813,-1.65645e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,1.01468,6.63123e-10,0,0.976585,-1.05693e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0.918546,-3.86742e-09,0,0.917094,1.75415e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-0.941268,-3.20323e-09,0,-2.53478e-07,2.66454e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0.249781,5.38053e-10,0,-3.32558e-07,-2.66454e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-0.259008,-2.66048e-09,0,-2.64205e-07,-2.66454e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-0.278986,6.37449e-09,0,-3.92104e-07,8.88178e-16,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0.353327,2.13163e-09,0,-5.86831e-07,8.88178e-16,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0.282057,-3.02822e-09,0,-2.01488e-08,1.77636e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0.468794,-5.2301e-09,0,6.95637e-08,-4.44089e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0.203943,3.95417e-09,0,2.97523e-07,-8.88178e-16,69.0|274,411
