rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.528789,-1.96575e-08,6.8118e-09,-3.42124,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.0876415,1.00686e-07,3.87077e-08,3.62334,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.597418,6.26292e-08,-4.06637e-09,2.22171,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.647356,4.0452e-08,2.6356e-08,-2.32717,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.265919,4.83603e-09,-1.91344e-08,-1.64583,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.210417,-4.39217e-08,1.67485e-08,0.726324,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.475182,2.57181e-08,4.69728e-09,-3.78048,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.640324,-8.69849e-09,-1.70908e-08,1.27626,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.125331,-1.07581e-08,6.05659e-09,-0.384284,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.249355,9.50544e-08,-2.01261e-08,-1.58585,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.952272,-1.20133e-07,-4.66572e-08,-2.03943,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.250734,5.32856e-08,4.50357e-08,-3.39039,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.01418,3.48559e-08,2.24134e-08,3.83228,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.00052,1.47898e-08,-2.99901e-08,3.95923,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.406802,4.01528e-08,-1.31384e-08,1.43848,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.652751,6.58587e-08,5.08594e-08,0.948796,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0717774,-5.13129e-09,2.06379e-08,5.23475,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.400307,-1.93479e-08,2.8671e-08,-1.53602,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.415255,-2.86582e-08,1.41059e-08,-3.53837,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-2.04752,-4.91385e-08,-4.90516e-09,-2.50975,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.85208,1.20825e-09,6.47646e-08,1.65341,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.467329,1.22106e-08,2.45084e-08,4.01863,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.188439,-5.00188e-08,-1.25651e-09,3.06286,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.331087,-7.1921e-08,-5.25786e-08,1.45854,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-1.66909,-1.47631e-08,-2.80792e-09,3.1906,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.818527,7.67858e-08,-1.23064e-08,-0.923062,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.132956,-3.52092e-08,-3.92822e-08,0.536385,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.011994,-4.27104e-08,-1.46625e-08,-0.606461,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.228918,3.49166e-08,4.61841e-08,2.55928,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.277439,5.20465e-08,-2.64934e-08,4.43196,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.282781,-4.7661e-08,-3.0638e-08,-1.1608,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.495622,-5.50403e-08,1.34696e-08,-8.4668,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.457232,3.40233e-08,-3.18995e-08,5.33315,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.752549,3.84936e-08,8.55862e-09,1.36694,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-1.83016,2.10412e-08,2.77279e-08,2.55692,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-1.57503,6.70005e-08,-4.24427e-08,-0.347078,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-0.954213,1.56256e-07,3.99303e-08,1.5844,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.402661,6.08566e-09,4.44316e-09,1.02111,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.180671,2.26252e-08,1.26151e-09,4.27582,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-0.147165,2.16379e-08,5.81565e-08,2.90792,69.0|322,152
