id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-1.62612e-09,0,0,2.88342e-11,0,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.99317e-09,0,0,3.08981e-11,0,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,5.76767e-09,0,0,-2.45112e-11,0,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-2.36977e-09,0,0,2.9901e-11,0,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-3.94879e-09,0,0,1.47835e-11,0,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.09306e-09,0,0,2.44481e-11,0,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-2.23817e-09,0,0,1.25542e-11,0,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-2.87023e-09,0,0,1.35082e-11,0,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.10783e-09,0,0,7.10929e-11,0,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,4.70146e-10,0,0,-3.45675e-11,0,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,7.44285e-10,0,0,1.58602e-11,0,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,5.5347e-10,0,0,-2.29843e-11,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.83588e-09,0,0,-2.02132e-11,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-2.1048e-09,0,0,-9.76623e-11,0,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-2.02846e-10,0,0,-1.94191e-11,0,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-4.10481e-09,0,0,-2.06608e-11,0,0,69.0|274,411
