id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,4.31678e-09,-3.42758e-09,5.22675e-10,0,0,0,-1.46692e-11,-3.68106e-12,4.93907e-11,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,4.20066e-09,-6.64023e-10,-1.15981e-08,0,0,0,-5.49605e-12,1.82485e-11,-3.76135e-11,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,2.45643e-09,-3.59383e-09,-2.13184e-09,0,0,0,-1.112e-12,-3.30975e-11,4.58433e-12,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-1.25975e-11,-1.59368e-09,-1.13447e-09,0,0,0,-2.94591e-11,1.90472e-11,7.1652e-11,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,3.56783e-09,-8.66404e-10,5.86293e-09,0,0,0,8.73612e-12,-1.50431e-11,2.0326e-11,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,1.83551e-09,-1.43579e-09,-1.23104e-09,0,0,0,-1.33227e-12,-1.83453e-12,-4.17493e-11,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-1.18218e-09,-1.51645e-09,3.36898e-09,0,0,0,-2.39986e-12,-2.7168e-11,1.65912e-11,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,8.29797e-10,1.57599e-09,6.0508e-09,0,0,0,1.76215e-12,1.61724e-11,-7.12368e-11,0,0,False,69.0|162,84
8|84|sample|10|162,0,4.48433e-09,-2.89129e-09,-6.45471e-10,0,0,0,3.29834e-11,2.07344e-11,-2.10552e-11,0,0,True,32.0|162,84
8|84|sample|11|162,0,-4.24287e-09,1.28487e-09,-1.22804e-10,0,0,0,4.32365e-12,-3.24794e-11,-2.99282e-11,0,0,True,22.0|162,84
8|84|sample|12|162,0,1.99683e-09,-3.18932e-09,-2.97195e-09,0,0,0,-2.12843e-11,-1.53391e-11,3.87881e-11,0,0,True,22.0|162,84
8|84|sample|3|162,0,2.95675e-10,-7.89576e-09,-3.25013e-09,0,0,0,8.75389e-12,-9.85434e-13,-5.69624e-11,0,0,True,55.0|162,84
8|84|sample|4|162,0,1.16593e-09,-5.08512e-10,2.21193e-09,0,0,0,3.83693e-13,-3.5757e-11,-2.53571e-11,0,0,True,55.0|162,84
8|84|sample|5|162,0,3.24946e-09,-2.70905e-09,-6.13595e-09,0,0,0,-7.61702e-12,-1.17034e-12,1.73473e-10,0,0,True,55.0|162,84
8|84|sample|6|162,0,-3.8883e-09,1.2966e-09,2.69192e-09,0,0,0,1.78133e-11,1.11618e-11,-4.80359e-11,0,0,True,55.0|162,84
8|84|sample|7|162,0,3.97221e-09,4.45942e-10,-4.35079e-10,0,0,0,1.63993e-11,1.30951e-13,6.79652e-11,0,0,True,32.0|162,84
8|84|sample|8|162,0,2.68149e-09,-4.79655e-10,-1.8253e-09,0,0,0,3.88241e-11,1.57847e-11,-1.85929e-12,0,0,True,32.0|162,84
8|84|sample|9|162,0,2.9305e-09,1.04263e-09,1.11221e-08,0,0,0,3.30402e-12,2.44391e-11,-4.40628e-11,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-1.44446e-09,-1.58495e-10,1.39174e-09,0,0,0,-3.255e-11,-1.2836e-11,-2.09672e-11,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,6.96869e-10,3.46344e-09,7.84547e-09,0,0,0,1.1811e-11,-2.33071e-11,-3.02682e-11,0,0,False,69.0|162,84
