rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.753734,1.55806,0.696656,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.753734,1.55806,0.39372,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.753734,1.55806,0.644174,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.753734,1.55806,0.701532,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.753734,1.55806,0.47652,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.753734,1.55806,0.443221,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.753734,1.55806,0.527689,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.753734,1.55806,0.808203,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.753734,1.55806,0.473679,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.753734,1.55806,0.531929,0.0753964,3.83207e-09,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.233543,1.55806,2.14139,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.233543,1.55806,8.13126,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.233543,1.55806,476.711,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.233543,1.55806,0.223794,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.233543,1.55806,17.5759,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.233543,1.55806,0.491567,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.233543,1.55806,0.0474234,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.233543,1.55806,1.44125,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.233543,1.55806,1.1565,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.233543,1.55806,4.13801,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.233543,1.55806,3.13177,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.233543,1.55806,0.153865,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-0.233543,1.55806,0.0821569,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.233543,1.55806,1.37687,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.233543,1.55806,1.40866,0.0753964,3.83207e-09,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-0.233543,1.55806,6.5607,0.0753964,3.83207e-09,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1.39133,1.55806,37.9304,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1.39133,1.55806,41.4382,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1.39133,1.55806,25.7508,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1.39133,1.55806,17.0506,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.39133,1.55806,0.0682308,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1.39133,1.55806,0.0782703,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1.39133,1.55806,32.2077,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1.39133,1.55806,38.7404,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1.39133,1.55806,0.0241441,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1.39133,1.55806,0.0188992,0.0754815,4.98843e-08,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,-0.639456,1.55806,0.0101499,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,-0.639456,1.55806,0.875761,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,-0.639456,1.55806,34137.2,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,-0.639456,1.55806,4.83391,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,-0.639456,1.55806,0.270197,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,-0.639456,1.55806,15.3717,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,-0.639456,1.55806,11.2615,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,-0.639456,1.55806,0.798738,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,-0.639456,1.55806,2.52494,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,-0.639456,1.55806,0.625365,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,-0.639456,1.55806,1.27706,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,-0.639456,1.55806,0.553457,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,-0.639456,1.55806,0.320761,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,-0.639456,1.55806,0.17543,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,-0.639456,1.55806,14.9464,0.0754815,4.98843e-08,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,-0.639456,1.55806,0.00190178,0.0754815,4.98843e-08,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,-0.716147,1.55806,0.00727368,0.0755361,-2.65696e-07,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,-0.716146,1.55806,0.0123473,0.0755361,-2.65696e-07,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,-0.716147,1.55806,0.0717672,0.0755361,-2.65696e-07,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,-0.716146,1.55806,0.0743861,0.0755361,-2.65696e-07,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,2.53044,1.55806,0.132669,0.0755361,-2.65696e-07,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,2.53044,1.55806,0.0992959,0.0755361,-2.65696e-07,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,2.53044,1.55806,0.272485,0.0755361,-2.65696e-07,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,2.53044,1.55806,0.28889,0.0755361,-2.65696e-07,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,3.11267,1.55806,0.00277411,0.0755361,-2.65696e-07,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,3.11267,1.55806,0.00292599,0.0755361,-2.65696e-07,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,1.1465,1.55806,7.05334,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,1.1465,1.55806,120.154,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,1.1465,1.55806,3.79922,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,1.1465,1.55806,0.860215,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,1.1465,1.55806,0.427399,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,1.1465,1.55806,3.81983,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,1.1465,1.55806,3.04321,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,1.1465,1.55806,0.218289,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,1.1465,1.55806,1.15954,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,1.1465,1.55806,0.00945306,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,1.1465,1.55806,3.68943,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,1.1465,1.55806,0.0278576,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,1.1465,1.55806,0.81723,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,1.1465,1.55806,0.00621873,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,1.1465,1.55806,33.5513,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,1.1465,1.55806,0.0113688,0.0755361,-2.65696e-07,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,-0.716146,1.55806,0.0634889,0.0754708,4.75031e-08,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,-0.716146,1.55806,0.06138,0.0754708,4.75031e-08,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,-0.716146,1.55806,1.56414,0.0754708,4.75031e-08,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,-0.716147,1.55806,1.61801,0.0754708,4.75031e-08,True,6.0|99,433
