rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,1.27127e-05,1.80125e-05,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-6.6588e-06,-2.97453e-05,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,1.31204e-05,-7.71843e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-8.50344e-06,-2.3505e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,1.10132e-06,2.84584e-05,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,8.36208e-07,-6.75822e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-1.2876e-06,7.47989e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-1.23889e-05,-1.85648e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,2.57519e-06,-2.22633e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-4.86847e-06,-1.05624e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,1.26497e-05,-1.08033e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-6.90506e-06,1.6236e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-2.29036e-05,-1.0243e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,1.4096e-05,-1.75913e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-2.14362e-06,-9.19448e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,6.41031e-06,-2.96127e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-8.80116e-06,-6.94709e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,2.44606e-07,3.79726e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,1.21685e-05,-8.73078e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,1.78681e-05,-6.02692e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-1.31608e-05,1.81951e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,1.0347e-05,1.75927e-05,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-2.74757e-06,-4.83364e-07,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,1.27346e-05,-3.07732e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-1.62996e-06,-6.77798e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,7.74023e-06,-7.02942e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-2.8929e-07,4.95866e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-5.61457e-06,-1.7562e-05,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-2.46085e-05,-1.87164e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-1.37385e-06,1.6337e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-9.82548e-06,4.0234e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,1.88665e-05,1.23995e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-2.3507e-06,-1.05359e-05,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,9.63383e-06,2.2206e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,2.54977e-05,2.30264e-06,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,1.59815e-05,3.86781e-06,0,0,True,22.0|274,719
