id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,8.07853e-07,0,0,0,0,1.72793e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,6.56996e-07,0,0,0,0,5.88027e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,4.36594e-06,0,0,0,0,-5.44396e-09,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,-8.80931e-07,0,0,0,0,-1.29498e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,4.14818e-06,0,0,0,0,-6.18946e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-1.99957e-06,0,0,0,0,1.54817e-08,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,-1.08995e-06,0,0,0,0,2.60423e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,1.0783e-06,0,0,0,0,-6.83943e-09,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,1.28474e-06,0,0,0,0,-1.75572e-08,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,2.08863e-06,0,0,0,0,-1.36742e-08,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,1.24475e-06,0,0,0,0,6.00841e-09,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,-2.3184e-06,0,0,0,0,-1.09477e-08,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-5.63788e-07,0,0,0,0,1.6843e-08,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,-3.83687e-07,0,0,0,0,5.07516e-09,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,8.96923e-07,0,0,0,0,-1.90202e-08,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-4.56327e-06,0,0,0,0,5.35894e-09,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-1.58748e-06,0,0,0,0,-3.22891e-09,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,4.29883e-06,0,0,0,0,1.21119e-08,0,0,True,32.0|162,84
