id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.926256,1.06452,1.70438,-5.47891,0.929408,1.06637,1.72442,-5.47891,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.926256,1.06452,2.398,-5.47891,0.929408,1.06637,2.4193,-5.47891,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.926256,1.06452,1.58872,-5.47891,0.929408,1.06637,1.61455,-5.47891,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.926256,1.06452,1.52572,-5.47891,0.929408,1.06637,1.53933,-5.47891,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.926256,1.06452,2.01051,-5.47891,0.929408,1.06637,2.00505,-5.47891,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.926256,1.06452,2.12108,-5.47891,0.929408,1.06637,2.10343,-5.47891,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.926256,1.06452,1.67553,-5.47891,0.929408,1.06637,1.68846,-5.47891,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.926256,1.06452,1.52968,-5.47891,0.929408,1.06637,1.55513,-5.47891,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.926256,1.06452,2.06706,-5.47891,0.929408,1.06637,2.10192,-5.47891,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.926256,1.06452,1.96374,-5.47891,0.929408,1.06637,1.96532,-5.47891,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.926256,0.764989,6.2115,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.926256,0.764989,4.80864,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.926256,0.764989,5.29072,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.926256,0.764989,6.11805,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.926256,0.764989,8.42404,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.926256,0.764989,6.3286,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.926256,0.764989,3.76597,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.926256,0.764989,3.74816,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.926256,0.764989,6.1076,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.926256,0.764989,3.98891,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.926256,0.764989,5.35911,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.926256,0.764989,4.13413,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.926256,0.764989,3.86067,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.926256,0.764989,5.77362,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.926256,0.764989,4.85311,-3.33988,0.929408,0.763874,1,-3.33988,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.926256,0.764989,5.56344,-3.33988,0.929408,0.763874,0.999999,-3.33988,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.926256,0.695918,2.65364,-4.70488,0.929408,0.700548,2.69563,-4.70488,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.926256,0.695918,2.59144,-4.70488,0.929408,0.700548,2.56196,-4.70488,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.926256,0.695918,2.55084,-4.70488,0.929408,0.700548,2.49712,-4.70488,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.926256,0.695918,2.59615,-4.70488,0.929408,0.700548,2.60825,-4.70488,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.926256,0.764989,4.4573,-3.49101,0.929408,0.763874,4.3951,-3.49101,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.926256,0.764989,4.0981,-3.49101,0.929408,0.763874,4.15859,-3.49101,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.926256,0.764989,4.15576,-3.49101,0.929408,0.763874,4.2366,-3.49101,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.926256,0.764989,3.75369,-3.49101,0.929408,0.763874,3.74783,-3.49101,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.926257,0.647894,2.93754,-4.89759,0.929408,0.646606,2.94849,-4.89759,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.926257,0.647894,2.81763,-4.89759,0.929408,0.646606,2.84753,-4.89759,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.926291,0.764989,7.06479,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.926291,0.764989,4.3137,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.926291,0.764989,6.14471,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.926291,0.764989,4.30479,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.926291,0.764989,5.79057,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.926291,0.764989,5.92706,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.926291,0.764989,3.78515,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.926291,0.764989,5.38556,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.926291,0.764989,6.6182,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.926291,0.764989,7.58927,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.926291,0.764989,4.84131,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.926291,0.764989,3.76547,-4.67316,0.929444,0.763874,0.999999,-4.67316,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.926291,0.764989,7.15095,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.926291,0.764989,6.46828,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.926291,0.764989,5.694,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.926291,0.764989,5.57412,-4.67316,0.929444,0.763874,1,-4.67316,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.926256,0.764989,4.53825,0.433081,0.929408,0.763874,4.58881,0.433081,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.926256,0.764989,4.62611,0.433081,0.929408,0.763874,4.63794,0.433081,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.926256,0.764989,4.47466,0.433081,0.929408,0.763874,4.54848,0.433081,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.926256,0.764989,4.69496,0.433081,0.929408,0.763874,4.65817,0.433081,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.926252,0.879526,13.6093,-4.70412,0.929404,0.867058,13.3235,-4.70412,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.926252,0.879526,12.0275,-4.70412,0.929404,0.867058,11.8142,-4.70412,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.926252,0.879526,8.42543,-4.70412,0.929404,0.867058,8.55066,-4.70412,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.926252,0.879526,8.35647,-4.70412,0.929404,0.867058,8.09978,-4.70412,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.926256,0.967912,5.43172,0.782438,0.929408,0.969352,5.56787,0.782438,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.926256,0.967912,5.99841,0.782438,0.929408,0.969352,6.00398,0.782438,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.926256,0.764989,5.33095,-3.74065,0.929408,0.763874,1,-3.74065,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0.926256,0.764989,6.01172,-3.74065,0.929408,0.763874,1,-3.74065,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.926256,0.764989,9.96461,-3.74065,0.929408,0.763874,1,-3.74065,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0.926256,0.764989,5.01477,-3.74065,0.929408,0.763874,1,-3.74065,69.0|276,1056
