rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.40074e-08,3.0262e-08,-0.497644,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.33701e-08,2.67898e-08,-1.08916,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-3.33912e-09,-1.96714e-08,-0.421356,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-1.34647e-09,2.83696e-08,-0.290934,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-1.11175e-08,-8.47413e-08,-0.828095,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,4.20221e-08,-4.55398e-08,-0.679029,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.02119e-08,-5.65085e-10,-0.564264,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.64162e-09,7.45948e-08,-0.46627,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.92506e-09,-1.58524e-08,-0.841223,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.58023e-08,3.97821e-08,-0.593654,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-2.59591e-08,-1.28584e-08,0.994323,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,7.26381e-09,3.9535e-08,-0.786415,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-2.86083e-08,3.30953e-08,1.3927,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.5707e-08,-5.12432e-09,-6.44217,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-6.69107e-09,-6.59444e-08,1.82664,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-1.39536e-08,2.13565e-08,-0.540504,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.10763e-08,1.27638e-07,1.65179,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.85926e-08,-1.67241e-08,-3.67835,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.66863e-09,-7.94446e-08,3.41472,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.3215e-08,6.96704e-10,-1.88768,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.3095e-08,1.02594e-07,-1.08583,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.22544e-09,-4.93909e-08,4.8263,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-3.05214e-08,-5.09671e-08,-3.8185,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-6.06743e-09,-4.23443e-08,-2.85791,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-1.56575e-08,-3.10441e-08,-1.33566,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.53568e-08,7.37995e-08,2.69265,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,9.66273e-09,-3.11161e-08,3.35959,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,3.54659e-09,-4.86784e-08,3.3131,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,-4.68059e-08,9.17178e-08,2.72772,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,-2.18291e-09,-1.75897e-08,2.80797,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.95889e-08,-3.676e-08,-2.74716,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,-1.95605e-08,-6.20567e-08,-2.62626,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,-3.24105e-10,6.33275e-08,3.63984,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,-2.26225e-08,-2.45314e-08,3.26308,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,-3.12948e-09,6.673e-08,-4.04254,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,-4.52758e-08,1.18699e-07,-4.02907,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,-4.63482e-08,-2.50871e-08,-3.22467,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,2.60963e-08,-1.1357e-07,-3.51443,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,-1.25727e-08,-2.85529e-08,-0.0286436,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,1.42939e-08,9.49534e-10,3.69617,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,9.77287e-09,4.31184e-08,-0.751456,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,1.44783e-08,6.02556e-08,-5.31362,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,-1.81851e-08,-1.80103e-08,-2.21009,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,-1.71906e-09,-2.49157e-08,0.98899,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,7.94828e-09,1.31872e-08,4.08482,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,-2.2713e-08,-3.35228e-08,-1.81916,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,3.86647e-09,1.37827e-08,-4.20014,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,3.34742e-08,-9.63077e-10,-0.784688,0,0,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,3.32408e-08,-1.27927e-08,-1.57065,0,0,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,1.17803e-08,6.66797e-09,-1.12787,0,0,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,-1.699e-08,-7.26724e-08,2.79254,0,0,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,2.00241e-09,4.63126e-08,2.02019,0,0,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,1.01052e-08,-7.85213e-09,-5.48259,0,0,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,1.98348e-08,3.78214e-08,-5.25738,0,0,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,-1.39496e-09,-4.94139e-08,-3.49058,0,0,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,2.36631e-08,6.30092e-08,-3.40723,0,0,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,7.48057e-09,6.51688e-08,-2.78789,0,0,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,3.46954e-08,1.42784e-08,-2.63886,0,0,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,-7.13144e-09,-3.18084e-08,-2.07894,0,0,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,3.42568e-08,-9.68846e-08,-1.96832,0,0,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,3.09317e-08,-6.43423e-08,-5.51072,0,0,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,3.35831e-08,3.36887e-08,-5.6813,0,0,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,-1.27186e-08,4.90642e-08,0.604345,0,0,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,-1.13358e-08,-1.2294e-08,1.98554,0,0,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,4.24713e-09,-2.45514e-09,2.32037,0,0,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,-3.29327e-08,-2.5915e-08,0.953221,0,0,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,-3.93049e-09,4.90817e-08,2.39946,0,0,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,2.58724e-09,-1.77567e-08,-0.0841679,0,0,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,-2.65347e-08,-1.8165e-08,-0.707629,0,0,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,-1.91947e-08,6.44456e-08,-2.32342,0,0,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,-7.30382e-09,-8.26488e-08,-0.177656,0,0,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,1.28605e-08,2.93521e-08,2.31201,0,0,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,-1.93345e-08,2.53962e-08,-1.92089,0,0,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,3.80831e-08,-3.21971e-08,0.534559,0,0,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,-1.40355e-08,2.77258e-08,1.55597,0,0,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,2.17221e-08,-1.46228e-08,-3.80952,0,0,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,8.55642e-09,7.9817e-08,2.56523,0,0,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,-9.52708e-09,8.08048e-08,-1.20873,0,0,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,3.1828e-08,-5.88164e-09,-3.62759,0,0,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,1.37833e-09,-7.43168e-08,-3.64216,0,0,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,-2.56178e-08,1.06697e-08,-0.383502,0,0,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,-3.05242e-08,-2.06459e-08,-0.600989,0,0,True,6.0|99,433
1,14|433|14|433|sample|8|99|8|99|6.0,6.39386e-08,-2.40598e-08,-5.03377,0,0,True,6.0|99,433
1,14|433|14|433|sample|7|99|7|99|6.0,2.0161e-08,1.90159e-08,-4.839,0,0,True,6.0|99,433
1,14|433|14|433|sample|10|99|10|99|6.0,1.17976e-08,-6.59612e-08,-2.36635,0,0,True,6.0|99,433
1,14|433|14|433|sample|9|99|9|99|6.0,4.53969e-08,4.45666e-08,-2.77984,0,0,True,6.0|99,433
1,14|433|14|433|sample|11|99|11|99|6.0,-4.01115e-08,-8.0554e-08,-1.25338,0,0,True,6.0|99,433
1,14|433|14|433|sample|12|99|12|99|6.0,6.97055e-09,1.89951e-08,-1.01028,0,0,True,6.0|99,433
1,14|433|14|433|cc|1|1|99|1|99|69.0,8.51582e-10,7.70573e-08,1.16898,0,0,False,69.0|99,433
1,14|433|14|433|cc|2|1|99|1|99|69.0,-9.95378e-10,-9.35703e-09,-1.35868,0,0,False,69.0|99,433
1,14|433|14|433|cc|3|1|99|1|99|69.0,3.28528e-08,1.62996e-08,-4.66074,0,0,False,69.0|99,433
1,14|433|14|433|cc|4|1|99|1|99|69.0,1.99879e-08,-6.7354e-08,4.71458,0,0,False,69.0|99,433
1,14|433|14|433|cc|5|1|99|1|99|69.0,-4.40036e-08,1.10595e-07,3.17236,0,0,False,69.0|99,433
1,14|433|14|433|cc|6|1|99|1|99|69.0,-4.06076e-08,-2.99435e-08,3.19859,0,0,False,69.0|99,433
1,14|433|14|433|cc|7|1|99|1|99|69.0,2.7844e-08,4.75345e-08,2.21673,0,0,False,69.0|99,433
1,14|433|14|433|cc|8|1|99|1|99|69.0,-1.27322e-08,-3.36524e-08,1.38981,0,0,False,69.0|99,433
1,14|433|14|433|vc|1|2|99|2|99|69.0,8.22856e-09,4.98533e-08,0.492774,0,0,False,69.0|99,433
1,14|433|14|433|vc|2|2|99|2|99|69.0,1.45871e-08,-4.63237e-08,1.66662,0,0,False,69.0|99,433
1,14|433|14|433|vc|3|2|99|2|99|69.0,-2.12412e-08,-1.10124e-08,2.55782,0,0,False,69.0|99,433
1,14|433|14|433|vc|4|2|99|2|99|69.0,5.59725e-09,-9.67531e-09,1.8254,0,0,False,69.0|99,433
1,14|433|14|433|vc|5|2|99|2|99|69.0,-1.53891e-08,-7.71085e-08,6.58178,0,0,False,69.0|99,433
1,14|433|14|433|vc|6|2|99|2|99|69.0,-7.46911e-09,-5.56591e-09,1.19373,0,0,False,69.0|99,433
1,14|433|14|433|vc|7|2|99|2|99|69.0,-9.97885e-09,7.89229e-08,-6.69677,0,0,False,69.0|99,433
1,14|433|14|433|vc|8|2|99|2|99|69.0,-6.17896e-09,6.41952e-08,-0.791676,0,0,False,69.0|99,433
1,14|297|14|297|sample|3|71|3|71|6.0,2.07348e-08,-1.21496e-08,-0.232935,0,0,True,6.0|71,297
1,14|297|14|297|sample|4|71|4|71|6.0,2.26734e-08,-5.98066e-08,0.0777121,0,0,True,6.0|71,297
1,14|297|14|297|sample|5|71|5|71|6.0,-3.56576e-09,-4.96169e-08,-3.97562,0,0,True,6.0|71,297
1,14|297|14|297|sample|6|71|6|71|6.0,2.77836e-08,4.11871e-08,-3.66742,0,0,True,6.0|71,297
1,14|297|14|297|sample|8|71|8|71|6.0,-2.76968e-08,5.52547e-08,-2.67477,0,0,True,6.0|71,297
1,14|297|14|297|sample|7|71|7|71|6.0,1.31489e-08,4.19782e-08,-2.70349,0,0,True,6.0|71,297
1,14|297|14|297|sample|9|71|9|71|6.0,-1.71594e-08,-5.90318e-08,-3.47246,0,0,True,6.0|71,297
1,14|297|14|297|sample|10|71|10|71|6.0,4.26368e-09,-3.2756e-08,-3.62469,0,0,True,6.0|71,297
1,14|297|14|297|sample|12|71|12|71|6.0,3.31742e-10,-3.13928e-09,0.915442,0,0,True,6.0|71,297
