id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-2.82973e-09,-5.46849e-09,-0.511193,0,0,3.90799e-14,3.54161e-14,-0.509771,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-4.39954e-09,1.29843e-08,-1.0368,0,0,-1.20792e-13,1.69864e-14,-1.082,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.49337e-09,-3.03508e-09,-0.396722,0,0,1.03029e-13,-1.83298e-13,-0.41561,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.01348e-08,-1.4296e-08,-0.364817,0,0,-3.90799e-14,1.14797e-13,-0.345587,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.17145e-10,-8.8095e-09,-0.766401,0,0,1.88294e-13,-5.84643e-13,-0.771239,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-4.65459e-09,-1.77094e-09,-0.770587,0,0,8.34888e-14,2.58349e-13,-0.843771,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-1.32196e-09,2.83715e-09,-0.484526,0,0,1.42109e-13,-1.4333e-13,-0.504368,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-7.31252e-09,6.50525e-09,-0.3363,0,0,-8.52651e-14,-1.19904e-14,-0.35936,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.4719e-09,-1.97044e-09,-0.905128,0,0,9.59233e-14,-2.42029e-13,-0.933506,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,4.00599e-09,-1.25622e-08,-0.725382,0,0,-1.77636e-14,7.66054e-14,-0.75599,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-3.3949e-09,3.60119e-09,0.194959,0,0,3.55271e-15,-3.77476e-15,-8.59519e-08,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-1.34512e-09,8.30758e-10,-0.206477,0,0,5.32907e-15,-2.10942e-15,3.0032e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.68539e-09,1.49275e-09,0.250119,0,0,0,2.60902e-15,5.44763e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-1.7741e-09,-3.00576e-09,-0.0143989,0,0,4.28102e-13,2.94917e-12,-0.014762,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.85361e-09,4.84058e-10,0.179171,0,0,0,1.66533e-15,5.95068e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.2489e-09,2.01433e-09,0.266087,0,0,-7.10543e-15,-1.33227e-15,-6.34786e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,9.184e-10,9.98803e-10,-0.0101462,0,0,3.55271e-15,1.54043e-14,-7.33406e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-8.44018e-10,1.49202e-11,0.0538235,0,0,0,-1.03528e-14,-7.07455e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-1.89064e-09,8.1345e-09,0.462998,0,0,3.55271e-15,6.43929e-15,-2.40415e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.95222e-09,-6.91337e-09,0.00424619,0,0,-5.32907e-15,-6.07847e-15,-2.57945e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-9.64141e-12,-5.55437e-09,0.333447,0,0,0,-8.60423e-16,-2.62752e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-6.01326e-10,4.37395e-09,0.379433,0,0,0,6.27276e-15,5.18515e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-1.6116e-09,7.17332e-09,0.112454,0,0,-1.77636e-15,6.21725e-15,-2.92021e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,6.69008e-10,-9.68677e-09,-0.188864,0,0,-3.55271e-15,6.16174e-15,3.51205e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.57023e-09,-2.48254e-09,-0.601846,0,0,3.55271e-15,8.88178e-16,-1.39379e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,4.02356e-09,-4.43401e-09,-0.194457,0,0,0,0,4.4516e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,2.68932e-09,1.17818e-08,3.34709,0,0,-1.06581e-13,3.52274e-13,3.34818,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,3.67951e-09,2.14831e-09,3.42988,0,0,-2.84217e-14,-1.9984e-13,3.3714,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,4.2524e-09,-5.38148e-09,2.86815,0,0,-3.19744e-14,1.38445e-13,2.81482,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,1.13463e-09,-1.35258e-08,2.88108,0,0,7.99361e-14,1.59206e-13,2.80799,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,1.02879e-09,6.56136e-09,-2.88436,0,0,6.03961e-14,2.64566e-13,-2.87859,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,3.28911e-09,-1.39093e-09,-2.71321,0,0,2.38032e-13,7.82707e-14,-2.7255,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,6.34231e-09,-1.02626e-08,3.35351,0,0,1.40332e-13,-7.43849e-14,3.34516,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,-1.28006e-09,-1.02709e-08,3.41144,0,0,6.75016e-14,5.06817e-14,3.37838,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,4.26489e-09,7.27947e-09,-4.08406,0,0,-1.43885e-13,5.15865e-13,-4.09484,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-1.13201e-09,5.54772e-09,-4.06142,0,0,1.20792e-13,9.448e-14,-4.07367,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,1.5908e-09,-1.07124e-09,0.288066,0,0,-3.55271e-15,1.77636e-15,4.90143e-08,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,-1.35349e-09,3.55701e-09,-0.330684,0,0,-3.55271e-15,-1.77636e-15,-4.85115e-11,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,2.26997e-09,-4.13892e-09,-0.0156435,0,0,3.55271e-15,-5.66214e-15,-3.8608e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,5.71614e-10,9.23939e-09,-0.23576,0,0,5.32907e-15,6.60583e-15,1.34464e-08,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,-2.99154e-09,-3.05145e-09,-0.494121,0,0,7.10543e-15,-5.44009e-15,-3.74369e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,3.33219e-09,1.99016e-10,0.0563076,0,0,-3.55271e-15,1.15463e-14,-4.66002e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,-2.05913e-09,9.9633e-09,0.08641,0,0,0,-1.66533e-15,-6.16622e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,1.95665e-09,-1.18539e-08,0.390042,0,0,-7.10543e-15,1.9984e-15,3.07161e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,-3.20652e-09,3.35636e-09,-0.436218,0,0,0,8.32667e-16,-4.23529e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,-4.10602e-10,1.90636e-09,0.00989076,0,0,0,-3.55271e-15,4.33678e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,6.15746e-10,3.02338e-09,-0.38982,0,0,-3.55271e-15,2.66454e-15,2.64635e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,-4.17913e-10,-5.00961e-10,0.180469,0,0,0,-3.88578e-15,1.59784e-06,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,-1.48786e-09,-1.25211e-09,-0.239274,0,0,0,-6.32827e-15,-2.68531e-07,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,-4.11277e-09,4.35725e-09,-0.319939,0,0,0,-7.04992e-15,1.11309e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,2.29285e-09,4.92492e-10,-0.0255145,0,0,7.10543e-15,1.27676e-14,-2.0331e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,1.28649e-10,4.11485e-09,-0.0299472,0,0,0,-2.77556e-16,-4.01013e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,-2.35441e-10,3.38519e-09,-5.3259,0,0,-9.9476e-14,-2.3373e-13,-5.31711,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,-1.25083e-09,-4.84903e-09,-5.30897,0,0,-6.75016e-14,6.30329e-14,-5.28691,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,-2.79699e-10,1.09835e-09,-3.69226,0,0,1.93623e-13,2.31204e-13,-3.71126,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,4.48245e-09,1.46331e-08,-3.35873,0,0,0,-3.49512e-13,-3.37892,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,4.0368e-09,3.57732e-09,-2.81452,0,0,1.06581e-14,2.54796e-13,-2.79139,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,-2.30773e-09,2.48589e-09,-2.65602,0,0,-7.28306e-14,7.82707e-14,-2.68923,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,-2.75565e-09,-2.77917e-10,-1.98707,0,0,-1.42109e-14,-4.31322e-14,-2.02336,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,4.38257e-09,1.81018e-09,-2.05728,0,0,-1.42109e-14,-1.51129e-13,-2.09408,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,-5.95599e-09,-1.71401e-08,-5.59447,0,0,-2.95763e-13,3.61156e-13,-5.64746,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,3.2311e-09,1.22278e-09,-5.58602,0,0,9.59233e-14,-5.29576e-14,-5.62736,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,1.29977e-09,-4.11213e-09,-0.245991,0,0,0,-1.33227e-15,-1.69962e-07,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,-4.43742e-10,-5.09862e-09,-0.160274,0,0,3.55271e-15,1.77636e-15,2.9874e-07,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,-2.52204e-09,-2.48345e-09,0.286584,0,0,0,-4.88498e-15,6.21726e-08,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,6.33436e-10,4.64952e-09,0.402193,0,0,-8.88178e-15,-7.10543e-15,-2.70298e-07,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,-1.35703e-09,6.70397e-10,0.0330411,0,0,-1.77636e-15,-3.33067e-15,2.2676e-07,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,-2.66369e-09,6.62154e-10,0.0905197,0,0,5.32907e-15,1.33227e-15,-3.72548e-07,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,-2.68388e-09,-4.40051e-09,0.147364,0,0,-3.55271e-15,-1.33227e-15,-2.16145e-07,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,-4.55692e-10,-7.23035e-09,-0.0139629,0,0,-1.77636e-15,-1.33227e-14,7.26339e-08,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,-1.1965e-09,4.27228e-09,0.0114901,0,0,3.55271e-15,-4.44089e-16,2.9169e-07,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,3.55362e-09,3.03109e-09,-0.281643,0,0,7.10543e-15,-4.88498e-15,1.13793e-06,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,1.72044e-09,4.79476e-09,-0.0154512,0,0,0,3.9968e-15,-3.16831e-07,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,1.56437e-10,3.14999e-09,-0.130238,0,0,-3.55271e-15,-3.55271e-15,-1.3226e-07,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,-6.71594e-10,5.52848e-09,-0.231615,0,0,3.55271e-15,-6.21725e-15,1.83968e-08,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,1.74622e-09,-3.63662e-10,-0.212352,0,0,0,-3.9968e-15,-2.68524e-07,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,-3.37564e-09,-4.5134e-09,-0.0833919,0,0,3.55271e-15,8.43769e-15,1.07315e-07,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,4.24572e-09,2.47214e-09,0.0458633,0,0,0,7.99361e-15,-1.57139e-07,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,-1.03168e-10,1.15687e-09,-3.65562,0,0,-1.06581e-13,-1.09857e-13,-3.6879,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,-2.77703e-09,1.40917e-08,-3.90663,0,0,1.42109e-14,1.43302e-13,-3.9196,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,-1.28861e-09,4.73047e-09,-0.399912,0,0,4.26326e-14,2.83662e-14,-0.406395,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,6.04351e-10,1.40784e-08,-0.444611,0,0,6.75016e-14,-2.67092e-13,-0.458889,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,7.15142e-09,-2.96834e-09,-4.90274,0,0,-2.84217e-14,1.03251e-14,-4.9652,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,-3.49181e-10,-4.36256e-09,-4.94013,0,0,2.13163e-14,1.85088e-13,-4.95092,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,2.73923e-09,5.92693e-09,-2.63108,0,0,1.26121e-13,5.96745e-15,-2.65717,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,-3.59387e-09,4.47853e-09,-2.62919,0,0,1.58096e-13,-8.29198e-14,-2.6556,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,-4.93968e-09,-3.78844e-09,-1.08768,0,0,-1.63425e-13,3.95239e-13,-1.08666,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,-1.00847e-08,-1.4904e-08,-1.21137,0,0,-7.28306e-14,9.91013e-14,-1.19887,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,-7.63317e-10,-9.56807e-10,-0.246328,0,0,0,1.33227e-14,-3.06465e-07,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,7.96597e-10,-1.41955e-09,-0.104035,0,0,-3.55271e-15,3.55271e-15,-1.28492e-07,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,1.02717e-09,-1.49485e-09,-0.76573,0,0,0,-2.22045e-16,-3.48607e-07,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,-2.58869e-10,1.32262e-09,-0.200793,0,0,0,-3.10862e-15,5.5189e-07,0,0,False,69.0|99,433
