id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.83052,0.832024,0.143993,0.173198,0.509539,3.81125,0.809911,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.83052,1.06804,0.143993,0.173198,0.509539,3.81125,1.07435,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.83052,0.532635,0.143993,0.173198,0.509539,3.81125,0.609539,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.83052,0.598414,0.143993,0.173198,0.509539,3.81125,0.651505,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.83052,0.937039,0.143993,0.173198,0.509539,3.81125,0.923843,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.83052,0.938848,0.143993,0.173198,0.509539,3.81125,0.953234,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.83052,0.658297,0.143993,0.173198,0.509539,3.81125,0.691866,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.83052,0.573605,0.143993,0.173198,0.509539,3.81125,0.602385,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.83052,1.00641,0.143993,0.173198,0.509539,3.81125,0.975065,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.83052,0.913378,0.143993,0.173198,0.509539,3.81125,0.915112,0.143918,0.173056,0.50451,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.83052,4.46418,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.83052,3.69027,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.83052,3.90421,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.83052,3.99599,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.83052,4.17576,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,3.83052,4.13999,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.83052,4.47447,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.83052,4.21674,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,3.83052,4.23287,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,3.83052,4.363,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,3.83052,3.93743,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,3.83052,4.19517,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,3.83052,4.04942,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,3.83052,4.01282,41.5935,0.173198,0.509539,3.81125,4.11202,41.4746,0.173056,0.50451,False,69.0|274,411
