rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,14|433|14|433|vc|5|2|99|2|99|69.0,0,0,-4.91478e-08,0.880232,-7.75179e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|6|2|99|2|99|69.0,0,0,1.81694e-08,1.39697,1.20979e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|7|2|99|2|99|69.0,0,0,-4.91703e-08,0.753057,1.21895e-07,0,0,False,69.0|99,433
1,14|433|14|433|vc|8|2|99|2|99|69.0,0,0,-9.33818e-08,-1.17371,-7.23649e-08,0,0,False,69.0|99,433
1,14|297|14|297|sample|3|71|3|71|6.0,0,0,-1.9597e-09,0.656276,-1.1086e-07,0,0,True,6.0|71,297
1,14|297|14|297|sample|4|71|4|71|6.0,0,0,-3.15592e-08,0.581374,7.34562e-10,0,0,True,6.0|71,297
1,14|297|14|297|sample|5|71|5|71|6.0,0,0,9.07564e-10,2.85017,6.6695e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|6|71|6|71|6.0,0,0,2.76704e-09,1.98998,7.93329e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|8|71|8|71|6.0,0,0,1.16239e-09,1.41677,1.30711e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|7|71|7|71|6.0,0,0,5.11457e-08,1.55714,1.26692e-07,0,0,True,6.0|71,297
1,14|297|14|297|sample|9|71|9|71|6.0,0,0,6.00509e-08,2.27942,3.45291e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|10|71|10|71|6.0,0,0,-4.38313e-08,2.14978,-9.49322e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|12|71|12|71|6.0,0,0,-1.40227e-08,0.393607,7.0995e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|11|71|11|71|6.0,0,0,2.29469e-08,0.410522,-2.80142e-08,0,0,True,6.0|71,297
1,14|297|14|297|cc|1|1|71|1|71|69.0,0,0,-5.44031e-08,-1.27039,1.44308e-07,0,0,False,69.0|71,297
1,14|297|14|297|cc|2|1|71|1|71|69.0,0,0,2.21241e-08,-0.206869,-9.95962e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|3|1|71|1|71|69.0,0,0,5.09707e-08,-0.315955,6.18262e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|4|1|71|1|71|69.0,0,0,-1.13299e-08,3.16089,-3.50413e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|5|1|71|1|71|69.0,0,0,3.08783e-08,-0.543993,-1.86437e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|6|1|71|1|71|69.0,0,0,-2.88945e-08,1.74379,-6.65501e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|7|1|71|1|71|69.0,0,0,-1.18531e-07,1.7389,4.69718e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|8|1|71|1|71|69.0,0,0,3.90994e-08,-1.0861,-1.17149e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|1|2|71|2|71|69.0,0,0,2.86486e-08,-3.54375,-1.05156e-07,0,0,False,69.0|71,297
