id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.28372,0,0,0,0,3.35239,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-2.55816,0,0,0,0,-0.837432,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,4.40458,0,0,0,0,4.43268,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,4.36679,0,0,0,0,4.31458,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.941783,0,0,0,0,1.64179,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.840446,0,0,0,0,0.883029,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,4.20686,0,0,0,0,4.08184,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,4.62583,0,0,0,0,4.50739,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-1.83642,0,0,0,0,0.642315,0,0,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.244759,0,0,0,0,1.8087,0,0,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.122301,0,0,0,0,-1.63972e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0134772,0,0,0,0,-2.94584e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.677431,0,0,0,0,-1.54244e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0731301,0,0,0,0,3.04836e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.304217,0,0,0,0,2.84333e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.250352,0,0,0,0,-2.78877e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.638785,0,0,0,0,9.50496e-09,0,0,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.345662,0,0,0,0,1.52541e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0853944,0,0,0,0,-8.53332e-08,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0536395,0,0,0,0,2.55384e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.79461,0,0,0,0,-2.12889e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.278584,0,0,0,0,-7.79967e-08,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.129971,0,0,0,0,3.51026e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.0644572,0,0,0,0,-2.81921e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.196954,0,0,0,0,4.92738e-08,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.238487,0,0,0,0,-2.2588e-07,0,0,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,6.24788,0,0,0,0,6.15214,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,6.23225,0,0,0,0,6.11743,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,5.8218,0,0,0,0,5.81924,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,5.80149,0,0,0,0,5.78106,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,-2.99152,0,0,0,0,-0.449124,0,0,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-2.39617,0,0,0,0,-1.23985,0,0,0,0,True,6.0|71,783
