id,f_SAEM,h_SAEM,L_plate_SAEM,L_gap_SAEM,U_SAEM,alpha_SAEM,m_SAEM,f_mean,h_mean,L_plate_mean,L_gap_mean,U_mean,alpha_mean,m_mean,f_mode,h_mode,L_plate_mode,L_gap_mode,U_mode,alpha_mode,m_mode,f_sd,h_sd,L_plate_sd,L_gap_sd,U_sd,alpha_sd,m_sd,goes_down,mab_virus,run_id
411|4,0.918028,1.66789,826.031,-320.968,39186.3,-0.346446,-0.0766407,0.886832,1.6157,811.017,-320.968,41025.3,-0.137569,-0.0891476,0.873746,1.62309,813.98,-320.968,40178.8,-0.121836,-0.0799471,0.174642,0.13573,83.7528,9.34406e-06,7909.87,0.491762,0.0744522,True,70.0|274,411
411|3,0.475558,1.62321,858.029,-320.968,38610,-0.321783,-0.105231,0.479278,1.59698,861.911,-320.968,38400.1,-0.512459,-0.109751,0.469094,1.60427,858.471,-320.968,38253.3,-0.478591,-0.0892647,0.0964758,0.141392,75.0109,7.62939e-06,8614.08,0.583161,0.0707546,True,70.0|274,411
411|5,1.33452,1.39802,257.243,-320.968,48223,0.608842,-0.103215,1.0771,1.44203,75.0203,-320.968,49514.6,0.303531,-0.0700088,0.979464,1.41908,0.987025,-320.968,49953.2,0.349149,-0.0641557,0.248921,0.190254,307.135,1.07896e-05,2761.2,0.347512,0.0334342,True,70.0|274,411
411|6,0.561285,1.2188,321.137,-320.968,59958.5,0.0393181,-0.0167878,0.639211,1.20745,141.197,-320.968,59213.9,0.0830695,-0.0292579,0.59891,1.18198,1.00681,-320.968,59163.5,0.147757,-0.0286172,0.178168,0.124747,442.152,1.70598e-05,4552.79,0.364765,0.043607,True,70.0|274,411
411|8,0.677582,1.56501,740.923,-320.968,40274.3,0.126908,-0.108377,0.677176,1.58478,752.803,-320.968,39928.8,-0.0278013,-0.0938784,0.653026,1.57595,751.178,-320.968,40241,0.0817675,-0.0846937,0.122126,0.133735,75.548,1.20631e-05,6504.46,0.50699,0.0650963,True,70.0|274,411
411|7,0.749079,1.7009,828.308,-320.968,32820.9,-0.0874062,-0.17244,0.629157,1.63815,818.401,-320.968,40439.6,-0.033867,-0.0989256,0.613301,1.63361,817.739,-320.968,40358,0.0289639,-0.0902418,0.109546,0.139859,75.5013,2.01855e-05,6668.18,0.531681,0.0618553,True,70.0|274,411
411|9,0.53877,1.28272,247.315,-320.968,59055,0.235379,0.00114653,0.548185,1.28561,49.8116,-320.968,59003.9,0.178129,0.0033125,0.533379,1.27732,1.01802,-320.968,58856.2,0.23018,0.00262894,0.1051,0.105627,155.314,0,3897.14,0.339571,0.034695,True,70.0|274,411
411|10,1.05369,1.22482,238.697,-320.968,55533,0.754611,-0.0747982,0.98756,1.26976,65.9484,-320.968,55335.8,0.547637,-0.0619654,0.977811,1.24046,0.987015,-320.968,55188.3,0.681476,-0.0695243,0.255888,0.199417,192.387,1.78925e-05,3858.71,0.372886,0.0330248,True,70.0|274,411
411|12,0.444607,1.37353,727.538,-320.968,50826.3,0.411369,-0.0884522,0.510661,1.4652,721.065,-320.968,43584.7,-0.0723936,-0.0655724,0.520518,1.46305,720.434,-320.968,39654.5,0.0583395,-0.0755414,0.119097,0.117939,74.8911,5.3948e-06,18013.6,0.52759,0.0656701,True,70.0|274,411
411|11,0.545308,1.50429,749.396,-320.968,48392.2,-0.46673,-0.00811329,0.613183,1.47057,763.342,-320.968,40309.6,-0.311269,-0.0906569,0.621559,1.47418,766.264,-320.968,37806.1,-0.260742,-0.0931033,0.136258,0.13328,83.4961,1.07896e-05,10603.1,0.53324,0.0695928,True,70.0|274,411
411|1,1.8181,1.7304,913.749,-322.023,71829,0.145467,-0.081348,12.6396,-0.0685565,908.56,-322.023,3.17848e+07,-0.0626983,-0.0707032,1,1.29057e-06,908.008,-322.023,0.999982,1.03151e-07,-0.0735642,83.3715,1.36706,21.5512,1.61844e-05,2.86837e+08,0.750884,0.0688095,False,69.0|274,411
411|2,1.43866,1.00145,436.901,-322.023,57143.5,-0.0315793,-0.0156283,20.8551,-0.612935,45001.7,-322.023,249546,0.0416135,-0.058319,1.55171,-0.326241,57742.2,-322.023,0.749296,0.0925802,-0.0609047,83.1767,1.38671,23600.3,1.32145e-05,878089,0.643556,0.0700851,False,69.0|274,411
783|3,72.811,0.157818,209.343,-322.395,88956.8,1.03781,-0.0942354,20.5127,0.671828,171.543,-322.395,68635.9,0.27183,-0.0350895,15.468,0.710162,0.997586,-322.395,66243.4,0.216464,-0.0310352,16.5964,0.158822,574.153,1.47743e-05,8080.51,0.402584,0.0384846,True,6.0|71,783
783|4,7.19091,0.139907,207.392,-322.395,104173,1.07547,-0.0864762,16.5613,0.491975,118.05,-322.395,76662.9,0.425443,-0.047958,11.0207,0.642118,0.999094,-322.395,67390.5,0.129284,-0.0219248,29.331,0.240947,445.889,2.0894e-05,16135.6,0.497587,0.0444556,True,6.0|71,783
783|5,8.7038,0.589174,221.604,-322.395,61829.3,0.42141,-0.0720404,9.41747,0.59322,75.9376,-322.395,62182.1,0.402043,-0.0729231,6.39402,0.633857,0.993821,-322.395,61784.5,0.299414,-0.0528548,6.35076,0.136014,335.466,1.07896e-05,7031.22,0.354745,0.0322508,True,6.0|71,783
783|6,5.09673,0.467333,227.558,-322.395,70549.9,0.585588,-0.0861344,7.89643,0.471373,120.242,-322.395,68704.9,0.517792,-0.0921635,6.48683,0.486932,0.990522,-322.395,64662.2,0.576181,-0.0896958,7.64545,0.182296,395.949,1.42733e-05,11397.9,0.421713,0.0360934,True,6.0|71,783
783|7,0.110611,1.64826,661.449,-322.395,36260.6,-0.542045,-0.179527,0.0977575,1.59305,644.013,-322.395,40917.8,-0.674729,-0.113826,0.0984509,1.60255,643.086,-322.395,40085.4,-0.70192,-0.110549,0.0145738,0.129591,61.1384,5.3948e-06,5155.55,0.492745,0.0622024,True,6.0|71,783
783|8,0.100553,1.48078,569.257,-322.395,44729.3,-0.250606,-0.0978764,0.100652,1.45474,556.32,-322.395,43920.4,-0.307266,-0.106442,0.0979663,1.44634,555.475,-322.395,43834.7,-0.262305,-0.100393,0.0165888,0.108426,60.1337,1.42733e-05,5526.09,0.518647,0.0593175,True,6.0|71,783
783|10,12.3951,0.0119601,3399.25,-322.395,114521,0.742676,-0.162155,20.7626,0.536194,139.494,-322.395,77863.1,0.293533,-0.0654289,13.166,0.724505,0.997352,-322.395,66002.9,-0.0637177,-0.0329425,30.5582,0.289666,632.169,1.26519e-05,19863.9,0.483622,0.0489405,True,6.0|71,783
