id,eta_f_SAEM,eta_h_SAEM,eta_L_plate_SAEM,eta_L_gap_SAEM,eta_U_SAEM,eta_alpha_SAEM,eta_m_SAEM,eta_f_mean,eta_h_mean,eta_L_plate_mean,eta_L_gap_mean,eta_U_mean,eta_alpha_mean,eta_m_mean,eta_f_mode,eta_h_mode,eta_L_plate_mode,eta_L_gap_mode,eta_U_mode,eta_alpha_mode,eta_m_mode,eta_f_sd,eta_h_sd,eta_L_plate_sd,eta_L_gap_sd,eta_U_sd,eta_alpha_sd,eta_m_sd,goes_down,mab_virus,run_id
411|4,-0.0890233,1.66214,5.92672,1.89111e-09,10.5718,-0.371411,0.00032633,-0.140157,1.6157,6.69297,-9.53897e-11,10.6047,-0.137569,-0.0155834,-0.134965,1.62309,6.70194,-5.68434e-14,10.6011,-0.121836,-0.00638289,0.202962,0.13573,0.103186,4.25806e-08,0.183162,0.491762,0.0744522,True,70.0|274,411
411|3,-0.749341,1.61746,5.96227,-3.1118e-10,10.5569,-0.346747,-0.0282639,-0.756396,1.59698,6.75537,3.7986e-10,10.5326,-0.512459,-0.0361867,-0.756951,1.60427,6.75515,0,10.552,-0.478591,-0.0157005,0.207296,0.141392,0.0871056,4.13839e-08,0.212496,0.583161,0.0707546,True,70.0|274,411
411|5,0.27168,1.39227,3.85996,3.55952e-09,10.7827,0.583877,-0.0262483,0.0486022,1.44203,-1.33278,4.62521e-10,10.8085,0.303531,0.00355541,-0.0207497,1.41908,-0.0130597,0,10.8188,0.349149,0.0094085,0.226314,0.190254,4.6219,4.05265e-08,0.0549773,0.347512,0.0334342,True,70.0|274,411
411|6,-0.582732,1.21306,1.3562,7.24306e-10,11.0006,0.0143535,0.0601792,-0.48398,1.20745,-1.08581,7.43675e-10,10.986,0.0830695,0.0443063,-0.512644,1.18198,0.00678574,0,10.9881,0.147757,0.044947,0.267865,0.124747,5.11594,3.96444e-08,0.0762728,0.364765,0.043607,True,70.0|274,411
411|8,-0.430499,1.55926,5.81548,1.16782e-08,10.5845,0.101944,-0.0314095,-0.405988,1.58478,6.61878,-4.32609e-10,10.5819,-0.0278013,-0.0203142,-0.426138,1.57595,6.62164,-5.68434e-14,10.6026,0.0817675,-0.0111295,0.180089,0.133735,0.100278,4.06868e-08,0.160204,0.50699,0.0650963,True,70.0|274,411
411|7,-0.295814,1.69515,5.92847,-1.60536e-08,10.396,-0.112371,-0.0954725,-0.478914,1.63815,6.70308,-1.90029e-09,10.5945,-0.033867,-0.0253614,-0.488899,1.63361,6.70654,0,10.6055,0.0289639,-0.0166776,0.177947,0.139859,0.0926073,4.2451e-08,0.160394,0.531681,0.0618553,True,70.0|274,411
411|9,-0.634688,1.27697,2.49102,5.91041e-09,10.985,0.210414,0.0781136,-0.619397,1.28561,-1.51358,1.16633e-09,10.9832,0.178129,0.0768767,-0.628524,1.27732,0.01786,0,10.9829,0.23018,0.0761932,0.191623,0.105627,5.07371,4.09683e-08,0.0654695,0.339571,0.034695,True,70.0|274,411
411|10,0.0369024,1.21907,-0.647967,8.20759e-09,10.9239,0.729646,0.00216889,-0.0445142,1.26976,-0.764099,-2.13292e-09,10.9188,0.547637,0.0115988,-0.0224388,1.24046,-0.0130704,0,10.9185,0.681476,0.00403988,0.252415,0.199417,4.72573,4.1751e-08,0.0684054,0.372886,0.0330248,True,70.0|274,411
411|12,-0.825777,1.36779,5.79365,-3.35254e-09,10.8145,0.386404,-0.0114851,-0.70324,1.4652,6.5753,6.80196e-10,10.6165,-0.0723936,0.00799178,-0.652931,1.46305,6.57985,0,10.588,0.0583395,-0.00197719,0.261451,0.117939,0.104498,4.08284e-08,0.34754,0.52759,0.0656701,True,70.0|274,411
411|11,-0.634922,1.49854,5.82684,-6.60415e-09,10.7492,-0.491694,0.0688537,-0.515976,1.47057,6.63168,8.59983e-10,10.5737,-0.311269,-0.0170927,-0.475525,1.47418,6.64153,0,10.5402,-0.260742,-0.0195391,0.237997,0.13328,0.110196,4.09583e-08,0.241169,0.53324,0.0695928,True,70.0|274,411
411|1,-1.90561,1.72471,6.02981,-1.79323e-09,11.0038,0.120502,-0.00438099,-0.265428,-0.0685565,6.81158,-9.54207e-10,7.95567,-0.0626983,0.00286101,1.35127e-06,1.29057e-06,6.81125,0,-1.77156e-05,1.03151e-07,9.54568e-09,2.37911,1.36706,0.0237217,4.02641e-08,11.0559,0.750884,0.0688095,False,69.0|274,411
