rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.554544,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.311222,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.594514,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.579821,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.516627,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.376416,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.620908,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.66705,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.321342,1.4841,2.463,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.452519,1.4841,2.463,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0240606,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,22.0336,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,27.9407,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.11338,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,8.80774,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0972181,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.06606,1.4841,6.53901,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.26514,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.798,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.11655,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,102.109,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.86257,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.64638,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.307348,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,8.27451,1.4841,6.53901,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,13.191,1.4841,6.53901,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.19899,1.12914,1.42041,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.207472,1.12914,1.42041,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.198311,1.12914,1.42041,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.239007,1.12914,1.42041,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.054544,1.12914,1.83124,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0660184,1.12914,1.83124,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0687951,1.12914,1.83124,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0850883,1.12914,1.83124,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.142755,1.12914,3.5329,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.15863,1.12914,3.5329,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0818473,1.12914,6.32783,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0555048,1.12914,6.32783,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.114915,1.12914,6.32783,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.220132,1.12914,6.32783,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,115.253,1.12914,6.32783,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.213267,1.12914,6.32783,69.0|322,152
