id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,1.32397e-06,1.04593e-06,0,0,0,0,-7.63563e-09,-6.72147e-09,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,6.48844e-07,9.11009e-07,0,0,0,0,-3.86389e-09,-7.96748e-09,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,1.14162e-06,-7.10085e-08,0,0,0,0,9.37596e-09,-2.91916e-10,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-7.61389e-07,-6.60237e-07,0,0,0,0,-8.57353e-09,-2.97621e-09,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,8.8187e-07,-2.43329e-07,0,0,0,0,8.27717e-09,-1.65497e-09,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-1.1736e-06,-4.62049e-07,0,0,0,0,-8.58079e-10,5.80234e-09,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-1.09684e-06,9.4796e-07,0,0,0,0,-6.7951e-09,-4.4735e-10,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-2.8749e-06,1.49535e-07,0,0,0,0,-3.02019e-09,-5.82812e-09,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,1.53384e-06,3.95066e-07,0,0,0,0,1.00258e-08,4.02672e-09,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-4.98212e-07,-5.32311e-07,0,0,0,0,-6.08059e-09,-6.34756e-09,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-3.33293e-07,-2.01358e-07,0,0,0,0,-1.81935e-08,-2.49266e-09,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,-8.74293e-07,-1.41238e-06,0,0,0,0,1.47674e-08,-2.3222e-09,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-7.04366e-07,3.58365e-07,0,0,0,0,2.75737e-09,4.22949e-09,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,5.87514e-07,-1.63708e-08,0,0,0,0,5.51263e-10,-3.47408e-09,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,5.42333e-07,1.77466e-06,0,0,0,0,-1.21981e-08,-2.82664e-09,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,-2.2907e-06,-2.85094e-07,0,0,0,0,5.48609e-09,-1.03551e-08,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-3.69857e-07,9.00822e-07,0,0,0,0,3.97406e-08,-1.864e-08,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,-4.31991e-07,-9.57187e-07,0,0,0,0,1.19634e-08,6.16665e-09,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-1.32681e-06,-5.56936e-07,0,0,0,0,-7.62396e-10,-7.58377e-09,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,4.29052e-07,2.56155e-07,0,0,0,0,-2.08948e-08,8.17634e-09,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-2.25004e-06,6.34064e-07,0,0,0,0,8.36853e-09,5.45522e-09,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,4.03632e-07,-3.28487e-07,0,0,0,0,-7.69695e-09,-5.5984e-09,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,1.00062e-06,1.5421e-07,0,0,0,0,7.38052e-09,-2.43469e-09,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-5.71491e-07,6.68792e-07,0,0,0,0,7.25943e-09,6.99461e-09,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,5.02121e-07,3.91403e-07,0,0,0,0,-9.87475e-09,1.12231e-08,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,8.84741e-07,4.11125e-07,0,0,0,0,-5.02312e-09,2.61905e-09,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-4.79703e-09,2.6611e-07,0,0,0,0,1.01426e-08,-5.72323e-09,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,-9.18274e-07,4.56485e-07,0,0,0,0,-6.28784e-09,-2.97372e-09,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,2.33905e-06,-6.48026e-07,0,0,0,0,-3.73246e-09,9.46401e-09,0,0,0,False,69.0|274,719
