id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,269.25,1.28538,34.5736,341356,15.9623,269.888,1.34085,7.33718,338757,15.9504,False,69.0|162,84
8|84|cc|2|1|162,269.298,1.33623,36.8642,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|cc|3|1|162,270.126,1.33919,24.4968,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|cc|4|1|162,269.975,1.32446,33.0964,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|cc|5|1|162,270.38,1.31709,29.0052,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|cc|6|1|162,269.913,1.32023,40.0041,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|cc|7|1|162,269.171,1.34455,46.25,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|cc|8|1|162,269.894,1.2806,38.1664,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|sample|10|162,280.936,1.36491,3.02422,341356,15.9623,281.967,1.27656,3.21066,338757,15.9504,True,32.0|162,84
8|84|sample|11|162,282.03,1.37114,2.05539,341356,15.9623,281.946,1.37738,2.02895,338757,15.9504,True,22.0|162,84
8|84|sample|12|162,281.961,1.2537,2.9568,341356,15.9623,281.942,1.16021,3.16836,338757,15.9504,True,22.0|162,84
8|84|sample|3|162,281.879,1.01455,0.841315,341356,15.9623,281.984,1.0411,0.870868,338757,15.9504,True,55.0|162,84
8|84|sample|4|162,282.082,1.04975,0.989834,341356,15.9623,281.984,0.996994,1.01238,338757,15.9504,True,55.0|162,84
8|84|sample|5|162,283.167,0.806304,1.01427,341356,15.9623,282.025,0.76303,1.20575,338757,15.9504,True,55.0|162,84
8|84|sample|6|162,281.275,0.813194,0.879709,341356,15.9623,281.995,0.782137,0.926992,338757,15.9504,True,55.0|162,84
8|84|sample|7|162,280.11,1.30559,2.57368,341356,15.9623,281.953,1.27752,2.62046,338757,15.9504,True,32.0|162,84
8|84|sample|8|162,281.449,1.29413,2.89326,341356,15.9623,281.965,1.29063,2.79314,338757,15.9504,True,32.0|162,84
8|84|sample|9|162,282.036,1.39592,2.88672,341356,15.9623,281.967,1.34477,2.984,338757,15.9504,True,32.0|162,84
8|84|vc|1|2|162,269.389,1.35056,48.3707,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|vc|2|2|162,270.128,1.36062,43.8096,341356,15.9623,269.888,1.34085,7.33718,338757,15.9504,False,69.0|162,84
8|84|vc|3|2|162,270.547,1.32523,37.2947,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|vc|4|2|162,270.101,1.32667,41.1414,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|vc|5|2|162,270.119,1.4045,32.6342,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|vc|6|2|162,270.259,1.35461,37.2123,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|84|vc|7|2|162,270.682,1.35119,84.4443,341356,15.9623,269.888,1.34085,7.33718,338757,15.9504,False,69.0|162,84
8|84|vc|8|2|162,269.826,1.32742,30.4183,341356,15.9623,269.888,1.34085,7.33717,338757,15.9504,False,69.0|162,84
8|719|cc|1|1|274,269.15,1.32638,45.3737,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|cc|2|1|274,269.701,1.34775,57.2198,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|cc|3|1|274,269.473,1.36486,21.2258,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|cc|4|1|274,270.214,1.32998,28.1008,341356,15.9624,269.888,1.34085,7.33718,338757,15.9504,False,69.0|274,719
8|719|cc|5|1|274,270.297,1.35321,72.1125,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|cc|6|1|274,269.409,1.30162,49.8688,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|cc|7|1|274,270.215,1.38004,41.7714,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|cc|8|1|274,269.411,1.33586,24.6101,341356,15.9624,269.888,1.34085,7.33717,338757,15.9504,False,69.0|274,719
8|719|sample|10|274,280.847,1.47398,6.5841,341356,15.9624,281.99,1.48226,6.48103,338757,15.9504,True,32.0|274,719
8|719|sample|11|274,281.757,1.64192,7.61798,341356,15.9624,281.995,1.56276,7.98692,338757,15.9504,True,22.0|274,719
8|719|sample|12|274,281.642,1.72113,7.62003,341356,15.9624,281.993,1.69839,7.6163,338757,15.9504,True,22.0|274,719
8|719|sample|3|274,282.508,1.38495,0.845502,341356,15.9624,281.98,1.36952,0.831678,338757,15.9504,True,55.0|274,719
8|719|sample|4|274,279.676,1.42783,0.779413,341356,15.9624,281.979,1.33473,0.8264,338757,15.9504,True,55.0|274,719
8|719|sample|5|274,281.712,1.33193,0.88512,341356,15.9624,281.979,1.30651,0.917362,338757,15.9504,True,55.0|274,719
8|719|sample|6|274,282.794,1.4077,0.949795,341356,15.9624,281.978,1.44083,0.90585,338757,15.9504,True,55.0|274,719
