id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,6.48993,768.859,0.804233,10.2531,34670.5,9.85359,6.94328,768.969,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|3|274,7.07989,768.78,0.804233,10.2531,34670.5,9.85359,8.41553,768.966,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|5|274,6.34017,768.808,0.804233,10.2531,34670.5,9.85359,6.777,768.971,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|6|274,6.41248,768.82,0.804233,10.2531,34670.5,9.85359,6.8577,768.967,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|8|274,6.73066,769.015,0.804233,10.2531,34670.5,9.85359,7.20498,768.967,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|7|274,6.57877,768.849,0.804233,10.2531,34670.5,9.85359,7.29735,768.967,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|9|274,6.32752,769.146,0.804233,10.2531,34670.5,9.85359,6.79955,768.97,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|10|274,6.35365,769.016,0.804233,10.2531,34670.5,9.85359,6.71553,768.971,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|12|274,10.2821,768.578,0.804233,10.2531,34670.5,9.85359,10.487,768.967,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|sample|11|274,6.71464,768.924,0.804233,10.2531,34670.5,9.85359,7.43867,768.967,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
9|411|cc|1|1|274,6.13257,771.462,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|2|1|274,6.12296,771.623,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|3|1|274,6.11444,771.662,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|4|1|274,6.08658,771.597,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|5|1|274,6.28085,771.582,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|6|1|274,6.16829,771.522,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|7|1|274,6.33936,771.558,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
9|411|cc|8|1|274,6.02627,771.291,0.804232,10.2533,34670.5,9.85359,5.92817,771.544,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
