rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-0.218321,-2.70173,0,0,0,0,True,70.0|274,411
1,9|411|sample|3|274,0.0745157,0.863717,0,0,0,0,True,70.0|274,411
1,9|411|sample|5|274,-0.4946,-0.222874,0,0,0,0,True,70.0|274,411
1,9|411|sample|6|274,-0.401153,-0.225834,0,0,0,0,True,70.0|274,411
1,9|411|sample|8|274,0.0860377,-0.409631,0,0,0,0,True,70.0|274,411
1,9|411|sample|7|274,0.184896,-2.39635,0,0,0,0,True,70.0|274,411
1,9|411|sample|9|274,-0.236898,0.556496,0,0,0,0,True,70.0|274,411
1,9|411|sample|10|274,-0.317117,-1.21414,0,0,0,0,True,70.0|274,411
1,9|411|sample|12|274,0.332143,2.18877,0,0,0,0,True,70.0|274,411
1,9|411|sample|11|274,0.0849672,-2.25285,0,0,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0.104449,-2.59612,0,0,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,-0.0665932,-1.51271,0,0,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-0.22973,0.550483,0,0,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-0.0339656,-2.33175,0,0,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0.187305,0.976332,0,0,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-0.0545422,1.55367,0,0,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0.330797,-1.02714,0,0,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,-0.593928,-1.78094,0,0,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0.147308,0.765724,0,0,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,-0.346126,1.26495,0,0,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0.22596,-1.97057,0,0,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0.177235,-1.1271,0,0,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-0.0318495,2.54921,0,0,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,-0.00164693,0.112173,0,0,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0.169368,-2.73877,0,0,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0.237508,-1.55562,0,0,0,0,False,69.0|274,411
1,14|783|sample|3|71,0.654802,1.61225,0,0,0,0,True,6.0|71,783
1,14|783|sample|4|71,0.605766,0.808074,0,0,0,0,True,6.0|71,783
1,14|783|sample|5|71,0.584704,2.45934,0,0,0,0,True,6.0|71,783
1,14|783|sample|6|71,0.63504,-0.123503,0,0,0,0,True,6.0|71,783
1,14|783|sample|7|71,0.237134,-0.433955,0,0,0,0,True,6.0|71,783
1,14|783|sample|8|71,0.163902,2.04124,0,0,0,0,True,6.0|71,783
1,14|783|sample|10|71,0.640509,1.36367,0,0,0,0,True,6.0|71,783
1,14|783|sample|9|71,0.614904,1.97327,0,0,0,0,True,6.0|71,783
1,14|783|sample|12|71,0.0117329,2.78113,0,0,0,0,True,6.0|71,783
1,14|783|sample|11|71,0.332913,0.178658,0,0,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,-0.0357754,-0.0455991,0,0,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0.280011,-0.85507,0,0,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0.132248,-0.56776,0,0,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,-0.278795,-0.503482,0,0,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,-0.598511,-0.767041,0,0,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,-0.00346483,3.20161,0,0,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,0.00183506,-2.35557,0,0,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0.173693,2.02149,0,0,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,-0.250006,-2.33151,0,0,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,0.147458,2.20307,0,0,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,-0.142994,-1.58759,0,0,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,0.0255604,-0.276253,0,0,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,0.0502368,-0.290083,0,0,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,-0.0550278,-2.87485,0,0,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,-0.150922,1.00919,0,0,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,0.262883,-0.397844,0,0,0,0,False,69.0|71,783
1,14|491|sample|10|99,0.11281,-1.54605,0,0,0,0,True,6.0|99,491
1,14|491|sample|9|99,0.169441,-2.55973,0,0,0,0,True,6.0|99,491
1,14|491|sample|12|99,-0.0612122,-3.3007,0,0,0,0,True,6.0|99,491
1,14|491|sample|11|99,0.0611791,-1.49877,0,0,0,0,True,6.0|99,491
1,14|491|sample|4|99,0.0452784,-0.369105,0,0,0,0,True,44.0|99,491
1,14|491|sample|3|99,0.0662588,0.819072,0,0,0,0,True,44.0|99,491
1,14|491|sample|6|99,0.0888338,0.294519,0,0,0,0,True,44.0|99,491
1,14|491|sample|5|99,0.13018,0.383623,0,0,0,0,True,44.0|99,491
1,14|491|sample|7|99,-0.0203197,1.74227,0,0,0,0,True,63.0|99,491
1,14|491|sample|8|99,-0.0287808,2.14899,0,0,0,0,True,63.0|99,491
1,14|491|cc|1|1|99,0.170725,0.31272,0,0,0,0,False,69.0|99,491
1,14|491|cc|2|1|99,0.00309773,-2.25462,0,0,0,0,False,69.0|99,491
1,14|491|cc|3|1|99,0.433134,0.707152,0,0,0,0,False,69.0|99,491
1,14|491|cc|4|1|99,-0.367344,-2.74858,0,0,0,0,False,69.0|99,491
1,14|491|cc|5|1|99,0.104378,-1.48569,0,0,0,0,False,69.0|99,491
1,14|491|cc|6|1|99,-0.378583,0.16787,0,0,0,0,False,69.0|99,491
1,14|491|cc|7|1|99,-0.294895,0.672044,0,0,0,0,False,69.0|99,491
1,14|491|cc|8|1|99,0.0370289,-0.587027,0,0,0,0,False,69.0|99,491
1,14|491|vc|1|2|99,-0.184377,0.507644,0,0,0,0,False,69.0|99,491
1,14|491|vc|2|2|99,-0.27332,1.10646,0,0,0,0,False,69.0|99,491
1,14|491|vc|3|2|99,0.111099,-0.977869,0,0,0,0,False,69.0|99,491
1,14|491|vc|4|2|99,-0.0468801,-0.292061,0,0,0,0,False,69.0|99,491
1,14|491|vc|5|2|99,-0.0433044,-2.02769,0,0,0,0,False,69.0|99,491
1,14|491|vc|6|2|99,-0.0852759,0.321464,0,0,0,0,False,69.0|99,491
1,14|491|vc|7|2|99,-0.178132,-0.511916,0,0,0,0,False,69.0|99,491
1,14|491|vc|8|2|99,-0.0150624,0.697883,0,0,0,0,False,69.0|99,491
1,14|433|sample|4|99,0.35154,-0.518739,0,0,0,0,True,6.0|99,433
1,14|433|sample|3|99,0.304245,0.198592,0,0,0,0,True,6.0|99,433
1,14|433|sample|6|99,-0.381173,-2.47814,0,0,0,0,True,6.0|99,433
1,14|433|sample|5|99,-0.207834,-0.93891,0,0,0,0,True,6.0|99,433
1,14|433|sample|8|99,-0.163827,0.475289,0,0,0,0,True,6.0|99,433
1,14|433|sample|7|99,0.144854,-0.20182,0,0,0,0,True,6.0|99,433
1,14|433|sample|10|99,0.17519,-3.04336,0,0,0,0,True,6.0|99,433
1,14|433|sample|9|99,0.290669,-0.427235,0,0,0,0,True,6.0|99,433
1,14|433|sample|11|99,-0.25946,1.61494,0,0,0,0,True,6.0|99,433
1,14|433|sample|12|99,0.0710548,-0.180608,0,0,0,0,True,6.0|99,433
1,14|433|cc|1|1|99,0.14881,2.08895,0,0,0,0,False,69.0|99,433
1,14|433|cc|2|1|99,-0.0792653,2.62192,0,0,0,0,False,69.0|99,433
1,14|433|cc|3|1|99,-0.0811501,-0.926569,0,0,0,0,False,69.0|99,433
1,14|433|cc|4|1|99,-0.115999,2.89633,0,0,0,0,False,69.0|99,433
1,14|433|cc|5|1|99,0.306077,1.77097,0,0,0,0,False,69.0|99,433
1,14|433|cc|6|1|99,0.697744,0.224217,0,0,0,0,False,69.0|99,433
1,14|433|cc|7|1|99,-0.190906,0.766814,0,0,0,0,False,69.0|99,433
1,14|433|cc|8|1|99,-0.422202,1.45734,0,0,0,0,False,69.0|99,433
1,14|433|vc|1|2|99,-0.166391,3.33634,0,0,0,0,False,69.0|99,433
