rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,6.01352,766.269,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|3|274,8.05946,769.835,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|5|274,4.56186,768.748,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|6|274,5.00871,768.745,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|8|274,8.15286,768.561,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|7|274,9.00003,766.574,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|9|274,5.90284,769.527,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|10|274,5.44782,767.757,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|12|274,10.4278,771.16,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|sample|11|274,8.14414,766.718,0.805769,10.2063,34668.6,9.85346,True,70.0|274,411
1,9|411|cc|1|1|274,6.58086,768.948,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|2|1|274,5.54625,770.032,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|3|1|274,4.7114,772.095,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|4|1|274,5.7302,769.213,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|5|1|274,7.14935,772.521,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|6|1|274,5.6135,773.098,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|7|1|274,8.25247,770.517,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|cc|8|1|274,3.27326,769.763,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|1|2|274,6.86903,772.31,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|2|2|274,4.19373,772.809,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|3|2|274,7.43111,769.574,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|4|2|274,7.07771,770.417,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|5|2|274,5.74234,774.093,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|6|2|274,5.91842,771.656,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
1,9|411|vc|7|2|274,7.02225,768.805,0.805769,10.2064,34668.6,9.85346,False,69.0|274,411
