rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.00001,0.0127556,1.28076,-13.3105,0.716981,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.00001,0.0127556,1.28076,-10.7609,0.594057,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.00001,0.0127556,1.28076,-5.83051,0.148931,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.00001,0.0127556,1.28076,-5.35109,0.428941,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.00001,0.0127556,1.28076,-1.40082,0.381713,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.00001,0.0127556,1.28076,-2.3997,0.116135,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.00001,0.0127556,1.28076,-4.97346,0.343932,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.00001,0.0127556,1.28076,-1.33973,0.179601,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.00001,0.0127556,1.28076,-9.81404,0.49684,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.00001,0.0127556,1.28076,-3.54902,0.209478,1.03991e-05,6.38312e-09,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.00001,0.0127556,8.11402,-10.0082,0.117599,1.03991e-05,6.38312e-09,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.00001,0.0127556,8.11402,12.3644,1.05071,1.03991e-05,6.38312e-09,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.00001,0.0127556,8.11402,11.2183,0.393834,1.03991e-05,6.38312e-09,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.00001,0.0127556,8.11402,5.05493,0.121327,1.03991e-05,6.38312e-09,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.00001,0.0127556,8.11402,-10.6788,0.160512,1.03991e-05,6.38312e-09,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.00001,0.0127556,8.11402,-7.26208,0.506884,1.03991e-05,6.38312e-09,False,69.0|274,411
