id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.00001,0.0127259,1.28076,-6.33472,0.594847,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.25666,0.31159,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.00001,0.0127259,1.28076,-6.12144,0.66535,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.2649,0.195099,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.00001,0.0127259,1.28076,-5.88116,6.25056,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.04044,0.306112,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.00001,0.0127259,1.28076,-5.75214,0.914196,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.27669,0.324776,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.00001,0.0127259,1.28076,-5.67749,0.52568,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.27007,0.243981,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.00001,0.0127259,1.28076,-4.23582,0.823537,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.36025,0.239805,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.00001,0.0127259,1.28076,-4.45052,2.06591,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.34995,0.315147,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.00001,0.0127259,1.28076,-6.62124,2.10858,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.11557,0.321823,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.00001,0.0127259,1.28076,-6.54399,0.519291,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.09157,0.186716,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.00001,0.0127259,1.28076,-4.97458,0.756196,1.05172e-05,6.3362e-09,1.00001,0.0127556,1.28076,-2.26843,0.22119,1.03991e-05,6.38312e-09,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.00001,0.0127259,8.11402,0.417558,9.79542,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,-4.49579e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.00001,0.0127259,8.11402,1.03638,12.1357,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,1.35351e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.00001,0.0127259,8.11402,-1.22618,15.7505,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,-3.78863e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.00001,0.0127259,8.11402,-1.00801,10.8583,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,2.26054e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.00001,0.0127259,8.11402,-0.286455,7.68794,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,5.11895e-09,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.00001,0.0127259,8.11402,0.679038,44.3395,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,5.35461e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.00001,0.0127259,8.11402,-0.78844,7.20078,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,6.24876e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.00001,0.0127259,8.11402,-0.0318107,7.13428,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,-1.02553e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.00001,0.0127259,8.11402,0.535058,10.1347,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,-1.28116e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.00001,0.0127259,8.11402,-1.86441,16.6302,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,1.91393e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.00001,0.0127259,8.11402,-0.706488,21.8513,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,3.7455e-08,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.00001,0.0127259,8.11402,0.780256,15.9156,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,-2.05599e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.00001,0.0127259,8.11402,0.13751,18.4621,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,9.91071e-08,1,1.03991e-05,6.38312e-09,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.00001,0.0127259,8.11402,0.588962,13.3914,1.05172e-05,6.3362e-09,1.00001,0.0127556,8.11402,2.2017e-07,1,1.03991e-05,6.38312e-09,False,69.0|274,411
