id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,666.188,0.712085,0.0365186,19.2875,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|2|1|162,666.188,0.712085,0.0365185,18.836,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|3|1|162,666.188,0.712085,0.0365186,20.1454,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|4|1|162,666.188,0.712085,0.0365185,19.9428,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|5|1|162,666.188,0.712085,0.0365185,19.0952,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|6|1|162,666.188,0.712085,0.0365186,19.2714,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|7|1|162,666.188,0.712085,0.0365185,19.0021,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|cc|8|1|162,666.188,0.712085,0.0365184,19.4025,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|sample|10|162,666.189,0.712092,0.019958,25.573,6.69214,5.22048,665.022,0.711782,0.0199579,25.6865,6.66748,5.21828,True,32.0|162,84
8|84|sample|11|162,666.189,0.712092,0.0182451,22.9219,6.69214,5.22048,665.022,0.711782,0.0182451,22.7336,6.66748,5.21828,True,22.0|162,84
8|84|sample|12|162,666.189,0.712092,0.0182451,25.5046,6.69214,5.22048,665.022,0.711782,0.0182451,25.8476,6.66748,5.21828,True,22.0|162,84
8|84|sample|3|162,666.189,0.712092,0.00197621,35.8139,6.69214,5.22048,665.022,0.711782,0.00197623,36.8617,6.66748,5.21828,True,55.0|162,84
8|84|sample|4|162,666.189,0.712092,0.00197621,36.1616,6.69214,5.22048,665.022,0.711782,0.00197623,38.4047,6.66748,5.21828,True,55.0|162,84
8|84|sample|5|162,666.189,0.712092,0.00197622,20.2684,6.69214,5.22048,665.022,0.711782,0.00197623,19.9411,6.66748,5.21828,True,55.0|162,84
8|84|sample|6|162,666.189,0.712092,0.00197622,21.5391,6.69214,5.22048,665.022,0.711782,0.00197623,21.2647,6.66748,5.21828,True,55.0|162,84
8|84|sample|7|162,666.189,0.712092,0.019958,23.6486,6.69214,5.22048,665.022,0.711782,0.0199579,23.4785,6.66748,5.21828,True,32.0|162,84
8|84|sample|8|162,666.189,0.712092,0.0199579,23.8119,6.69214,5.22048,665.022,0.711782,0.0199579,24.0865,6.66748,5.21828,True,32.0|162,84
8|84|sample|9|162,666.189,0.712092,0.0199579,25.0423,6.69214,5.22048,665.022,0.711782,0.0199579,25.7638,6.66748,5.21828,True,32.0|162,84
8|84|vc|1|2|162,666.188,0.712085,0.0365184,19.1536,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|2|2|162,666.188,0.712085,0.0365186,19.2273,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|3|2|162,666.188,0.712085,0.0365185,19.6637,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|4|2|162,666.188,0.712085,0.0365186,19.0177,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|5|2|162,666.188,0.712085,0.0365186,19.5969,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|6|2|162,666.188,0.712085,0.0365185,19.2357,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|7|2|162,666.188,0.712085,0.0365186,19.2607,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|84|vc|8|2|162,666.188,0.712085,0.0365185,19.3725,6.69214,5.22048,665.022,0.711775,0.0365185,19.1687,6.66748,5.21828,False,69.0|162,84
8|719|cc|1|1|274,666.189,0.712085,0.0171644,19.2646,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|2|1|274,666.189,0.712085,0.0171644,19.1211,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|3|1|274,666.189,0.712085,0.0171644,19.5723,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|4|1|274,666.189,0.712085,0.0171644,19.55,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|5|1|274,666.189,0.712085,0.0171644,19.3475,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|6|1|274,666.189,0.712085,0.0171644,19.4591,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|7|1|274,666.189,0.712085,0.0171644,19.3335,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|cc|8|1|274,666.189,0.712085,0.0171645,19.2598,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|sample|10|274,666.189,0.712092,0.0516044,24.5589,6.69208,5.22047,665.022,0.711782,0.0516043,24.801,6.66742,5.21828,True,32.0|274,719
8|719|sample|11|274,666.189,0.712092,0.0584246,26.4878,6.69208,5.22047,665.022,0.711782,0.0584244,26.8498,6.66742,5.21828,True,22.0|274,719
8|719|sample|12|274,666.189,0.712092,0.0584245,27.3021,6.69208,5.22047,665.022,0.711782,0.0584244,27.4208,6.66742,5.21828,True,22.0|274,719
8|719|sample|3|274,666.189,0.712092,0.00629256,24.8364,6.69208,5.22047,665.022,0.711782,0.00629255,25.0328,6.66742,5.21828,True,55.0|274,719
8|719|sample|4|274,666.189,0.712092,0.00629255,24.7198,6.69208,5.22047,665.022,0.711782,0.00629255,24.717,6.66742,5.21828,True,55.0|274,719
8|719|sample|5|274,666.189,0.712092,0.00629257,24.0832,6.69208,5.22047,665.022,0.711782,0.00629255,24.2049,6.66742,5.21828,True,55.0|274,719
8|719|sample|6|274,666.189,0.712092,0.00629255,26.0847,6.69208,5.22047,665.022,0.711782,0.00629255,26.193,6.66742,5.21828,True,55.0|274,719
8|719|sample|7|274,666.189,0.712092,0.0516043,24.3625,6.69208,5.22047,665.022,0.711782,0.0516043,24.5886,6.66742,5.21828,True,32.0|274,719
8|719|sample|8|274,666.189,0.712092,0.0516043,24.5664,6.69208,5.22047,665.022,0.711782,0.0516043,24.8133,6.66742,5.21828,True,32.0|274,719
8|719|sample|9|274,666.189,0.712092,0.0516044,25.3946,6.69208,5.22047,665.022,0.711782,0.0516043,25.0984,6.66742,5.21828,True,32.0|274,719
8|719|vc|1|2|274,666.189,0.712085,0.0171644,19.4985,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|2|2|274,666.189,0.712085,0.0171644,19.6102,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|3|2|274,666.189,0.712085,0.0171644,19.2269,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|4|2|274,666.189,0.712085,0.0171644,19.2292,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|5|2|274,666.189,0.712085,0.0171644,19.9065,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|6|2|274,666.189,0.712085,0.0171644,20.0723,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|7|2|274,666.189,0.712085,0.0171645,19.4683,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|719|vc|8|2|274,666.189,0.712085,0.0171644,19.6369,6.69208,5.22047,665.022,0.711775,0.0171644,19.1687,6.66742,5.21828,False,69.0|274,719
8|488|cc|1|1|322,666.189,0.712085,0.0120369,19.6225,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|2|1|322,666.189,0.712085,0.0120369,20.69,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|3|1|322,666.189,0.712085,0.0120369,19.6117,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|4|1|322,666.189,0.712085,0.0120369,20.2484,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|5|1|322,666.189,0.712085,0.0120369,19.2105,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|6|1|322,666.189,0.712085,0.0120369,19.4899,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|7|1|322,666.189,0.712085,0.0120369,19.0047,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|cc|8|1|322,666.189,0.712085,0.0120369,19.2315,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|sample|10|322,666.189,0.712092,0.00312512,20.4988,6.71344,5.22048,665.022,0.711782,0.00312512,20.4051,6.68907,5.21829,True,32.0|322,488
8|488|sample|11|322,666.189,0.712092,0.029646,29.2787,6.71344,5.22048,665.022,0.711782,0.0296459,29.5236,6.68907,5.21829,True,22.0|322,488
8|488|sample|12|322,666.189,0.712092,0.029646,31.4654,6.71344,5.22048,665.022,0.711782,0.0296459,31.3668,6.68907,5.21829,True,22.0|322,488
8|488|sample|3|322,666.189,0.712092,0.00113946,28.7373,6.71344,5.22048,665.022,0.711782,0.00113946,28.3311,6.68907,5.21829,True,55.0|322,488
8|488|sample|4|322,666.189,0.712092,0.00113946,27.5866,6.71344,5.22048,665.022,0.711782,0.00113946,27.3488,6.68907,5.21829,True,55.0|322,488
8|488|sample|5|322,666.189,0.712092,0.00113946,26.9281,6.71344,5.22048,665.022,0.711782,0.00113946,26.992,6.68907,5.21829,True,55.0|322,488
8|488|sample|6|322,666.189,0.712092,0.00113946,26.1163,6.71344,5.22048,665.022,0.711782,0.00113946,26.5201,6.68907,5.21829,True,55.0|322,488
8|488|sample|7|322,666.189,0.712092,0.00312514,36.0349,6.71344,5.22048,665.022,0.711782,0.00312512,37.5209,6.68907,5.21829,True,32.0|322,488
8|488|sample|8|322,666.189,0.712092,0.00312511,36.1536,6.71344,5.22048,665.022,0.711782,0.00312512,37.4157,6.68907,5.21829,True,32.0|322,488
8|488|sample|9|322,666.189,0.712092,0.00312512,19.8548,6.71344,5.22048,665.022,0.711782,0.00312512,19.9782,6.68907,5.21829,True,32.0|322,488
8|488|vc|1|2|322,666.189,0.712085,0.0120369,19.2526,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|2|2|322,666.189,0.712085,0.0120369,19.761,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|3|2|322,666.189,0.712085,0.0120369,18.9879,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|4|2|322,666.189,0.712085,0.0120369,18.8344,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|5|2|322,666.189,0.712085,0.0120369,19.2129,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|6|2|322,666.189,0.712085,0.0120369,18.757,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|7|2|322,666.189,0.712085,0.0120369,18.8961,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|488|vc|8|2|322,666.189,0.712085,0.0120369,19.2837,6.71344,5.22048,665.022,0.711775,0.0120369,19.1687,6.68907,5.21829,False,69.0|322,488
8|847|cc|1|1|69,666.189,0.712085,0.0338077,19.2651,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|2|1|69,666.189,0.712085,0.0338077,19.5463,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|3|1|69,666.189,0.712085,0.0338078,19.386,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|4|1|69,666.189,0.712085,0.0338077,19.0334,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|5|1|69,666.189,0.712085,0.0338077,18.8422,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|6|1|69,666.189,0.712085,0.0338077,20.0768,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|7|1|69,666.189,0.712085,0.0338077,18.999,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|cc|8|1|69,666.189,0.712085,0.0338077,19.2048,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|sample|10|69,666.188,0.712092,0.163695,25.414,6.6917,5.22048,665.022,0.711782,0.163697,25.548,6.66705,5.21829,True,32.0|69,847
8|847|sample|11|69,666.189,0.712092,0.0280213,24.9717,6.6917,5.22048,665.022,0.711782,0.0280212,25.1846,6.66705,5.21829,True,22.0|69,847
8|847|sample|12|69,666.189,0.712092,0.0280213,24.2981,6.6917,5.22048,665.022,0.711782,0.0280212,24.2684,6.66705,5.21829,True,22.0|69,847
8|847|sample|3|69,666.188,0.712092,0.00269692,37.4472,6.6917,5.22048,665.022,0.711782,0.00269691,39.496,6.66705,5.21829,True,55.0|69,847
8|847|sample|4|69,666.188,0.712092,0.00269692,39.0207,6.6917,5.22048,665.022,0.711782,0.00269691,39.3895,6.66705,5.21829,True,55.0|69,847
8|847|sample|5|69,666.188,0.712092,0.00269692,14.2011,6.6917,5.22048,665.022,0.711782,0.00269691,14.6426,6.66705,5.21829,True,55.0|69,847
8|847|sample|6|69,666.188,0.712092,0.00269692,14.458,6.6917,5.22048,665.022,0.711782,0.00269691,14.6968,6.66705,5.21829,True,55.0|69,847
8|847|sample|7|69,666.188,0.712092,0.163696,21.3378,6.6917,5.22048,665.022,0.711782,0.163697,21.4793,6.66705,5.21829,True,32.0|69,847
8|847|sample|8|69,666.188,0.712092,0.163696,22.162,6.6917,5.22048,665.022,0.711782,0.163697,22.2633,6.66705,5.21829,True,32.0|69,847
8|847|sample|9|69,666.188,0.712092,0.163695,24.117,6.6917,5.22048,665.022,0.711782,0.163697,24.2841,6.66705,5.21829,True,32.0|69,847
8|847|vc|1|2|69,666.189,0.712085,0.0338077,19.5695,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|vc|2|2|69,666.189,0.712085,0.0338077,19.3475,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|vc|3|2|69,666.189,0.712085,0.0338077,19.38,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|vc|4|2|69,666.189,0.712085,0.0338078,19.058,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
8|847|vc|5|2|69,666.189,0.712085,0.0338077,19.4774,6.6917,5.22048,665.022,0.711775,0.0338077,19.1687,6.66705,5.21829,False,69.0|69,847
