id,importanceSampling
411|4,163.350034
411|3,160.139788
411|5,140.730198
411|6,172.341327
411|8,161.098193
411|7,160.933437
411|9,172.701838
411|10,173.407295
411|12,159.812957
411|11,160.658557
411|1,83.993424
411|2,147.848307
783|3,269.763028
783|4,262.158842
783|5,217.525977
783|6,212.816948
783|7,165.901306
783|8,165.021180
783|10,265.708850
783|9,269.159269
783|12,137.430475
783|11,171.330938
783|1,81.812445
783|2,157.448465
491|10,174.596022
491|9,172.656751
491|12,166.615751
491|11,166.369013
491|4,167.867230
491|3,167.571559
491|6,166.359805
491|5,166.541887
491|7,179.212504
491|8,182.024742
491|1,64.261934
491|2,151.271766
433|4,167.190595
433|3,165.789671
433|6,179.202176
433|5,178.108436
433|8,174.320070
433|7,172.974392
433|10,163.651943
433|9,163.073021
433|11,169.831208
433|12,172.677165
433|1,64.684486
433|2,160.733792
297|3,133.514726
297|4,165.730169
297|5,176.106729
297|6,176.236917
297|8,170.305904
297|7,171.611285
297|9,141.714154
297|10,174.212999
297|12,178.552065
297|11,191.265163
297|1,67.921290
297|2,149.176228
183|4,157.454004
183|3,157.261145
183|6,157.304985
183|5,157.323840
183|7,125.951083
183|8,125.801061
183|10,157.013213
183|9,157.166408
183|12,155.804836
183|11,157.898669
183|1,88.142921
183|2,89.762866
705|3,168.275835
705|4,169.597478
705|5,170.105066
705|6,138.271167
705|7,171.239065
705|8,170.489027
705|10,157.232654
705|9,157.209143
705|12,155.357643
705|11,156.756241
705|1,67.306363
705|2,125.702928
555|4,169.441734
555|3,169.329249
555|5,170.192966
555|6,169.131376
555|7,159.724014
555|8,159.007304
555|9,169.364945
555|10,171.373315
555|12,158.197865
555|11,127.216506
555|1,80.122303
555|2,135.463084
394|5,169.777049
394|6,167.479630
394|7,216.181275
394|8,221.804425
394|10,161.149499
394|9,161.063397
394|12,169.933254
394|11,172.053688
394|3,159.265894
394|4,159.707619
394|1,63.415778
394|2,140.854114
1099|3,155.698479
1099|4,155.620781
1099|5,155.603194
1099|6,123.724133
