rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,87478.3,780.439,1.5457,0.398784,0.181401,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,87478.3,780.439,1.5457,0.217089,0.181401,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,87478.3,780.439,1.5457,0.453724,0.181401,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,87478.3,780.439,1.5457,0.585778,0.181401,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,87478.3,780.439,1.5457,0.337617,0.181401,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,87478.3,780.439,1.5457,0.331865,0.181401,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,87478.3,780.439,1.5457,0.480425,0.181401,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,87478.3,780.439,1.5457,0.41333,0.181401,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,87478.3,780.439,1.5457,0.288416,0.181401,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,87478.3,780.439,1.5457,0.256019,0.181401,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,55593.6,777.678,-0.403621,0.333353,0.181401,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,55593.6,777.678,-0.403621,0.000375459,0.181401,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,55593.6,777.678,-0.403621,0.0264009,0.181401,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,55593.6,777.678,-0.403621,261.597,0.181401,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,55593.6,777.678,-0.403621,0.628396,0.181401,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,55593.6,777.678,-0.403621,434105,0.181401,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,55593.6,777.678,-0.403621,333.519,0.181401,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,55593.6,777.678,-0.403621,19395,0.181401,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,55593.6,777.678,-0.403621,0.00187748,0.181401,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,55593.6,777.678,-0.403621,0.633638,0.181401,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,55593.6,777.678,-0.403621,5.39028,0.181401,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,55593.6,777.678,-0.403621,0.0285174,0.181401,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,55593.6,777.678,-0.403621,0.00214827,0.181401,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,55593.6,777.678,-0.403621,0.00885766,0.181401,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,55593.6,777.678,-0.403621,1.94082,0.181401,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,55593.6,777.678,-0.403621,0.201329,0.181401,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,87478.2,779.138,0.123707,1.37115e-06,0.963964,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,87478.2,779.138,0.123707,3.38045e-07,0.963964,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,87478.2,779.138,0.123707,8.25947e-07,0.963964,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,87478.2,779.138,0.123707,8.04839e-07,0.963964,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,87478.2,779.138,0.123707,8.41801e-08,0.963964,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,87478.2,779.138,0.123707,1.02844e-06,0.963964,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,87478.3,779.138,2.22735,0.0720619,0.963964,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,87478.3,779.138,2.22735,0.0719519,0.963964,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,87478.3,779.138,2.22735,0.1302,0.963964,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,87478.3,779.138,2.22735,0.0808589,0.963964,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,87478.3,777.319,1.28676,0.00331264,0.963964,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,87478.3,777.319,1.28676,1.60156,0.963964,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,87478.3,777.319,1.28676,0.555293,0.963964,False,69.0|233,705
