id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.493347,1.4238,-39.1576,0.492299,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.284377,1.4238,-39.1576,0.280477,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.559205,1.4238,-39.1576,0.55669,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.594343,1.4238,-39.1576,0.587339,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.371863,1.4238,-39.1576,0.379275,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.358881,1.4238,-39.1576,0.354615,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.536915,1.4238,-39.1576,0.503734,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.624766,1.4238,-39.1576,0.591745,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.348287,1.4238,-39.1576,0.337841,1.41854,-39.5231,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.380805,1.4238,-39.1576,0.388642,1.41854,-39.5231,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.389781,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.441194,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.472208,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.354318,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.304271,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.431859,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.4895,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.363344,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.355182,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.291833,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.386849,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.620543,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.321494,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.263429,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.411027,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.364104,1.4238,-39.1576,0.134953,1.41854,-39.5231,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.188892,1.11564,-39.1631,0.179299,1.11866,-39.5282,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.200663,1.11564,-39.1631,0.199681,1.11866,-39.5282,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.195634,1.11564,-39.1631,0.19265,1.11866,-39.5282,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.184982,1.11564,-39.1631,0.172876,1.11866,-39.5282,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0599926,1.11564,-39.1576,0.0568803,1.11866,-39.5231,28.0|322,152
