id,f_SAEM,h_SAEM,L_plate_SAEM,L_gap_SAEM,U_SAEM,alpha_SAEM,f_mean,h_mean,L_plate_mean,L_gap_mean,U_mean,alpha_mean,f_mode,h_mode,L_plate_mode,L_gap_mode,U_mode,alpha_mode,f_sd,h_sd,L_plate_sd,L_gap_sd,U_sd,alpha_sd,goes_down,mab_virus,run_id
411|4,0.745479,1.56546,716.083,-0.273156,47428,-0.349137,0.74363,1.58477,730.35,-0.273156,48946.2,-0.288475,0.713703,1.56704,733.352,-0.273156,49427.3,-0.169882,0.129214,0.133955,76.0281,1.07195e-07,5799.88,0.392589,True,70.0|274,411
411|3,0.45436,1.66358,818.82,-0.273156,44630.8,-0.680322,0.364701,1.54461,786.336,-0.273156,54007.8,-0.26713,0.375329,1.55592,786.229,-0.273156,51134.1,-0.302869,0.068964,0.120106,69.104,1.07841e-07,8821.49,0.414009,True,70.0|274,411
411|5,0.636454,1.39886,506.366,-0.273156,55237.6,0.0777165,0.716567,1.53141,515.555,-0.273156,53197.2,-0.116052,0.719383,1.53368,504.135,-0.273156,52685.7,-0.0892158,0.100814,0.160928,114.492,1.02969e-07,3368.85,0.311143,True,70.0|274,411
411|6,0.491652,1.21718,516.981,-0.273156,62276.2,0.0290587,0.521516,1.25616,532.486,-0.273156,61207.1,-0.0605893,0.516935,1.2501,517.833,-0.273156,60918.2,-0.0170476,0.0811557,0.118545,123.173,1.02969e-07,4084.67,0.314049,True,70.0|274,411
411|8,0.606718,1.60874,695.96,-0.273156,47345.5,-0.301878,0.542613,1.55062,692.474,-0.273156,52767.6,-0.0294261,0.545672,1.55203,692.009,-0.273156,49967.1,-0.0313392,0.13802,0.156898,67.0245,1.09501e-07,11280.6,0.500207,True,70.0|274,411
411|7,0.465902,1.55007,757.37,-0.273156,56154.2,0.113895,0.508567,1.59458,745.921,-0.273156,52541.4,-0.120441,0.507238,1.59763,749.842,-0.273156,51192,-0.0531769,0.107318,0.153652,75.6913,9.98211e-08,8587.06,0.448326,True,70.0|274,411
411|9,0.517849,1.32097,538.244,-0.273156,58935.3,0.194133,0.539156,1.34604,526.365,-0.273156,58707.2,0.208219,0.544911,1.35771,521.202,-0.273156,57851.6,0.211893,0.0830968,0.12722,117.112,1.05499e-07,3969.71,0.293532,True,70.0|274,411
411|10,0.610127,1.32535,503.376,-0.273156,59687.4,0.236007,0.683411,1.43743,517.025,-0.273156,56943.3,0.0986045,0.678639,1.43246,503.419,-0.273156,56768.3,0.135279,0.0885016,0.132588,116.437,1.10635e-07,3704.73,0.285603,True,70.0|274,411
411|12,0.40089,1.4143,649.009,-0.273156,55580,0.117092,0.4744,1.48855,675.43,-0.273156,45260.5,-0.225309,0.443134,1.45747,669.384,-0.273156,47046,-0.0364828,0.0979542,0.119628,66.6787,1.07776e-07,12680.7,0.461133,True,70.0|274,411
411|11,0.507368,1.4395,689.272,-0.273156,48572.7,-0.352646,0.47203,1.42185,687.741,-0.273156,52946.8,-0.210325,0.482707,1.42669,688.699,-0.273156,49819.5,-0.200346,0.114328,0.139998,75.7907,1.05103e-07,11405.1,0.45465,True,70.0|274,411
411|1,4.38793,0.064908,901.824,1.81831,13009.2,-0.189169,23.7589,-0.389526,902.992,1.81831,7.10567e+07,-0.00200455,1,-3.59438e-08,902.894,1.81831,1,-3.12449e-08,79.7137,1.45824,19.7307,9.65706e-08,1.14952e+09,0.5583,False,69.0|274,411
411|2,0.293215,1.65658,538.122,1.81831,58811.3,0.0884245,1.2215,1.25033,541.633,1.81831,59998.4,0.137306,0.999999,9.39074e-07,522.042,1.81831,59987.3,0.161662,4.3878,0.860114,122.194,9.42432e-08,3768.65,0.205347,False,69.0|274,411
783|3,7.95468,0.615038,544.552,1.96732,73373.2,0.251348,9.2748,0.673857,528.536,1.96732,71068.5,0.0943224,9.50595,0.694043,520.48,1.96732,68925.4,0.0578665,2.88535,0.114091,120.269,1.24672e-07,6402.01,0.321697,True,6.0|71,783
783|4,2.9048,0.441947,542.5,1.96732,88720.6,0.545015,8.0366,0.640902,532.208,1.96732,70372,0.00153062,7.49516,0.630797,521.189,1.96732,70114.9,0.0455921,2.78263,0.10812,124.01,1.41365e-07,6206.02,0.336286,True,6.0|71,783
783|5,3.26476,0.636766,521.673,1.96732,69211.3,0.160727,3.49965,0.661993,533.912,1.96732,67529.5,0.023803,3.49688,0.670579,517.092,1.96732,66457.3,0.022326,1.2044,0.0871578,127.474,5.16191e-08,5940.89,0.319963,True,6.0|71,783
783|6,2.20936,0.596857,518.427,1.96732,74199,0.0851428,2.77777,0.633718,531.456,1.96732,70851.3,-0.0712127,2.47489,0.617934,514.7,1.96732,70904.2,-0.00669649,1.13676,0.0918927,122.16,1.17332e-07,6950.17,0.348201,True,6.0|71,783
783|7,0.0859645,1.61761,614.788,1.96732,51143.3,-0.743439,0.0802015,1.57299,609.405,1.96732,52339.5,-0.65887,0.0796905,1.57098,608.707,1.96732,51535.2,-0.636814,0.0148566,0.147149,55.6062,1.09501e-07,5613.34,0.42928,True,6.0|71,783
783|8,0.0931702,1.53187,559.333,1.96732,51974.7,-0.538234,0.0839328,1.45864,536.157,1.96732,54399.7,-0.42304,0.0805921,1.43851,534.526,1.96732,54554.3,-0.356279,0.0144935,0.116729,58.4646,9.42432e-08,5265.25,0.387262,True,6.0|71,783
783|10,6.80712,0.628438,525.853,1.96732,73879.5,-0.0289292,7.40233,0.653547,536.429,1.96732,73371.5,-0.0792163,8.03317,0.690848,520.37,1.96732,69655.3,-0.162849,2.92353,0.12606,123.483,1.41365e-07,8926.24,0.363832,True,6.0|71,783
783|9,5.91745,0.562678,506.403,1.96732,76731.4,0.16748,9.29648,0.689344,535.661,1.96732,70227.4,-0.117794,9.38973,0.702782,520.436,1.96732,68626.2,-0.134388,3.00735,0.120574,126.019,0,6807.54,0.334577,True,6.0|71,783
783|12,0.03005,1.74669,433.287,1.96732,40475.8,-0.505064,0.0283216,1.7042,434.459,1.96732,44102.3,-0.444041,0.0276899,1.69363,432.51,1.96732,44281.5,-0.306402,0.00488356,0.138711,45.009,1.29905e-07,11003.8,0.441752,True,6.0|71,783
783|11,0.0283102,1.8202,489.18,1.96732,49390.4,-0.507604,0.0279312,1.79994,479.999,1.96732,49278.6,-0.612442,0.0268199,1.77172,477.066,1.96732,50107.4,-0.474642,0.00444835,0.143746,42.8276,9.65706e-08,7874.93,0.432166,True,6.0|71,783
783|1,8.08163,-0.0356569,573.155,-0.788886,419145,-0.114893,31.7707,-0.0714774,571.642,-0.788886,2.52054e+11,-0.0336006,1,4.05344e-07,571.641,-0.788886,0.999999,1.97051e-08,282.224,1.45207,13.6375,1.14942e-07,2.3869e+12,0.57325,False,69.0|71,783
783|2,2.74063,0.764402,567.664,-0.788886,66338.4,0.0474214,1.27827,1.11976,541.255,-0.788886,66658.2,0.057358,1,1.15194e-07,522.054,-0.788886,66929.4,0.101426,3.43387,0.854172,130.007,1.13972e-07,4163.32,0.21458,False,69.0|71,783
491|10,0.00712524,1.67879,398.893,-1.25944,55446.4,0.276657,0.00742414,1.70357,389.682,-1.25944,53786.2,0.182309,0.00707447,1.65463,384.175,-1.25944,53904.1,0.25436,0.0012673,0.167037,45.868,1.37382e-07,4963.94,0.335828,True,6.0|99,491
491|9,0.00863965,1.77487,416.82,-1.25944,48643,0.229296,0.00813233,1.69503,400.907,-1.25944,49754.4,0.299677,0.00794165,1.67273,397.069,-1.25944,49647.5,0.35664,0.00129296,0.158241,49.8785,9.88431e-08,4022.66,0.323434,True,6.0|99,491
491|12,0.0200845,1.08692,449.298,-1.25944,41059.1,-0.344758,0.0156938,1.01238,439.72,-1.25944,59288.1,0.31875,0.0147323,0.99847,435.882,-1.25944,62944.2,0.456607,0.00327458,0.0706669,76.0224,1.04308e-07,9400.93,0.238012,True,6.0|99,491
491|11,0.0233357,1.05862,473.192,-1.25944,54662.4,0.277188,0.0207147,1.01953,461.619,-1.25944,57635.3,0.353631,0.0203634,1.01696,464.661,-1.25944,57658.3,0.42264,0.00475263,0.0797594,89.6827,1.19209e-07,6284.64,0.281236,True,6.0|99,491
491|4,0.0870534,1.65071,501.701,0.969017,52450,0.679165,0.0921701,1.71872,527.647,0.969017,51197.5,0.633083,0.0908393,1.69878,515.501,0.969017,51133.4,0.690552,0.0108739,0.145749,85.0564,1.01612e-07,2910.55,0.269421,True,44.0|99,491
491|3,0.103318,1.70965,490.399,0.969017,53075.5,0.553855,0.102291,1.69796,483.79,0.969017,52279.4,0.482167,0.0993726,1.67102,474.789,0.969017,52725.5,0.570973,0.0123056,0.135015,82.609,1.08993e-07,3271.16,0.269715,True,44.0|99,491
491|6,0.0864073,0.971125,571.852,0.969017,50786.1,0.70406,0.0836379,0.960977,560.026,0.969017,51126.3,0.676444,0.0775767,0.930665,535.461,0.969017,51558,0.759633,0.0180754,0.0863412,126.101,9.5414e-08,3269.08,0.267605,True,44.0|99,491
491|5,0.0614212,0.89488,503.011,0.969017,52527.3,0.515387,0.0710603,0.953293,553.362,0.969017,50247,0.358381,0.0665056,0.928105,523.274,0.969017,50578.8,0.442554,0.016213,0.083613,122.509,9.77134e-08,3368.25,0.294171,True,44.0|99,491
491|7,0.00397365,1.67605,356.831,-2.6732,40711.1,0.158167,0.00403965,1.70175,359.726,-2.6732,40931.9,0.1925,0.00395361,1.69113,358.078,-2.6732,40780.7,0.25321,0.000642326,0.14389,42.275,1.63234e-07,3829.48,0.36699,True,63.0|99,491
491|8,0.00360814,1.70494,369.917,-2.6732,48266.5,0.262837,0.00368483,1.73392,375.19,-2.6732,48078.8,0.269456,0.00365691,1.73554,375.311,-2.6732,47478.7,0.290812,0.000567651,0.145511,45.2677,1.54857e-07,4353.03,0.334184,True,63.0|99,491
491|1,0.491852,1.0522,257.056,0.448295,23441.9,-0.187534,3.33343,0.604974,255.769,0.448295,272680,-0.00533383,1,-4.3199e-09,255.766,0.448295,1,1.33075e-08,10.9372,1.45804,6.39835,1.08738e-07,6.13705e+06,0.542202,False,69.0|99,491
491|2,0.97777,1.38584,526.964,0.448295,55488,0.39848,2.70717,1.0715,534.929,0.448295,56713.9,0.470931,1,2.9348e-07,521.855,0.448295,56983.1,0.507648,10.8953,0.86695,121.902,1.10007e-07,3449.95,0.177438,False,69.0|99,491
433|4,0.0467239,1.0516,428.442,-1.25944,29816.8,0.875605,0.0498052,1.07622,444.152,-1.25944,29592.4,0.870014,0.0480642,1.06552,438.519,-1.25944,29441.9,0.928234,0.0117281,0.0932129,63.3676,1.18274e-07,2979.41,0.278176,True,6.0|99,433
433|3,0.0314738,1.2276,444.454,-1.25944,49800.4,0.961644,0.0295101,1.21161,434.036,-1.25944,52252.3,1.09141,0.0275711,1.18854,428.236,-1.25944,52929.6,1.19802,0.00662334,0.0944545,56.1348,4.21468e-08,6419.11,0.273238,True,6.0|99,433
433|6,0.400716,0.958359,454.696,-1.25944,76555.5,0.425727,0.448137,0.994047,447.558,-1.25944,73864.5,0.320867,0.458783,1.00381,441.443,-1.25944,72490.5,0.312727,0.098089,0.0783116,94.2994,1.08482e-07,5123.75,0.312477,True,6.0|99,433
433|5,0.52577,0.941233,425.986,-1.25944,59466.3,0.843477,0.580912,0.977466,465.027,-1.25944,58303.8,0.788939,0.549265,0.959924,453.455,-1.25944,58689.5,0.875104,0.13487,0.0889487,96.4375,1.21971e-07,4117.28,0.268918,True,6.0|99,433
433|8,0.0114031,1.45517,376.71,-1.25944,61425.3,-0.0395818,0.01205,1.49244,381.643,-1.25944,58976.6,-0.178491,0.0118959,1.48148,378.219,-1.25944,57857.9,-0.140985,0.00243405,0.116266,42.6945,9.77134e-08,7993.06,0.429908,True,6.0|99,433
433|7,0.0132731,1.68111,358.642,-1.25944,59113.1,0.0871221,0.0170888,1.91078,374.466,-1.25944,52753.3,-0.207087,0.0160202,1.83773,369.877,-1.25944,53227.3,-0.0918746,0.00309496,0.209245,38.7342,9.996e-08,6260.76,0.419528,True,6.0|99,433
433|10,0.092646,1.2543,383.691,-1.25944,66513.5,1.22829,0.0892713,1.23921,372.543,-1.25944,67886.1,1.24101,0.0863891,1.22886,370.682,-1.25944,68036.5,1.30346,0.0166924,0.0872234,59.3211,1.17332e-07,5963.43,0.21282,True,6.0|99,433
433|9,0.0853662,1.21749,424.972,-1.25944,60582.6,0.503787,0.0847514,1.21555,419.339,-1.25944,62032.8,0.55001,0.0824147,1.21059,419.611,-1.25944,61942.1,0.615712,0.017081,0.0902601,65.6521,6.14391e-08,5543.26,0.30934,True,6.0|99,433
433|11,0.205781,0.955854,486.272,-1.25944,81815.5,0.933917,0.209771,0.954071,468.285,-1.25944,80832.2,0.888886,0.204342,0.94981,460.795,-1.25944,81307.9,0.95301,0.0485713,0.067821,86.5613,1.04308e-07,8231.29,0.202338,True,6.0|99,433
433|12,0.173892,0.926407,479.154,-1.25944,58866.3,-0.0719991,0.214042,0.978871,481.907,-1.25944,48001.2,-0.495973,0.20708,0.970538,472.435,-1.25944,48506.6,-0.388954,0.046156,0.0682696,92.9596,7.45058e-08,8642.69,0.396553,True,6.0|99,433
433|1,6.94692,-0.0724894,336.047,0.448295,16007.4,-0.0661109,13.9483,-0.0139972,336.286,0.448295,2.62284e+10,0.0181524,1,-1.85164e-11,335.655,0.448295,1,2.02531e-08,68.394,1.37126,8.16574,1.00237e-07,2.80858e+11,0.549094,False,69.0|99,433
433|2,3.62809,1.45174,500.37,0.448295,84290.2,0.872879,1.55578,1.0248,534.925,0.448295,86233,0.920187,1,3.56125e-07,521.599,0.448295,85862.7,0.933986,5.67898,0.777455,121.348,1.03775e-07,4527.15,0.11424,False,69.0|99,433
297|3,0.212534,0.875702,475.425,1.96732,77526.1,0.639355,0.213997,0.870733,452.947,1.96732,77154.9,0.632041,0.200727,0.859239,443.667,1.96732,77271.6,0.690318,0.0601573,0.0696609,91.5821,9.65706e-08,7256.4,0.27657,True,6.0|71,297
297|4,0.163359,0.790754,448.194,1.96732,82511.8,0.937432,0.159987,0.788101,455.803,1.96732,84449.8,0.986905,0.146287,0.776377,441.148,1.96732,84212.9,1.05369,0.0584583,0.0719575,92.131,4.21468e-08,9443.02,0.291461,True,6.0|71,297
297|5,0.0311775,1.8631,475.74,1.96732,64270.9,0.151333,0.0296763,1.84547,473.896,1.96732,67458.5,0.363234,0.028835,1.8206,470.441,1.96732,67561.3,0.449471,0.00381696,0.132861,49.128,1.03238e-07,6104.4,0.357679,True,6.0|71,297
297|6,0.0302828,1.77506,401.963,1.96732,68928.5,0.329489,0.0314391,1.80413,405.508,1.96732,67719.9,0.231936,0.0316269,1.81139,407.289,1.96732,66586.1,0.24531,0.0040601,0.123738,45.1901,9.42432e-08,5729.41,0.328056,True,6.0|71,297
297|8,0.105101,2.13504,385.359,1.96732,65814.9,0.0400964,0.116594,2.37678,388.906,1.96732,65343.1,0.00377214,0.112853,2.27375,385.425,1.96732,64912.9,0.0402912,0.0183072,0.360658,44.7618,2.10734e-08,4718.74,0.33415,True,6.0|71,297
297|7,0.0710412,1.86054,424.858,1.96732,74415.8,0.261625,0.087892,2.11992,425.606,1.96732,70046.5,0.0374031,0.0826982,2.02418,422.737,1.96732,70464.5,0.124895,0.0153997,0.28266,47.1276,1.01065e-07,5069.51,0.326682,True,6.0|71,297
