rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0.00378958,1556.77,0.562648,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|3|274,0.00378958,1556.77,0.562638,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|5|274,0.00378958,1556.77,0.562641,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|6|274,0.00378958,1556.77,0.562642,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|8|274,0.00378958,1556.77,0.562641,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|7|274,0.00378958,1556.77,0.562649,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|9|274,0.00378958,1556.77,0.56264,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|10|274,0.00378958,1556.77,0.562652,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|12|274,0.00378958,1556.77,0.562639,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|sample|11|274,0.00378958,1556.77,0.562638,18.5136,21733.3,12.1555,True,70.0|274,411
1,9|411|cc|1|1|274,0.00379003,1556.77,2.32392,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|2|1|274,0.00379003,1556.77,2.32393,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|3|1|274,0.00379003,1556.77,2.32393,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|4|1|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|5|1|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|6|1|274,0.00379003,1556.77,2.32393,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|7|1|274,0.00379003,1556.77,2.32393,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|cc|8|1|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|1|2|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|2|2|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|3|2|274,0.00379003,1556.77,2.32393,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|4|2|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|5|2|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|6|2|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|7|2|274,0.00379003,1556.77,2.32393,18.5136,21733.3,12.1555,False,69.0|274,411
1,9|411|vc|8|2|274,0.00379003,1556.77,2.32394,18.5136,21733.3,12.1555,False,69.0|274,411
1,14|783|sample|3|71,0.00378958,1556.77,0.217974,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|4|71,0.00378958,1556.77,0.217978,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|5|71,0.00378958,1556.77,0.21798,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|6|71,0.00378958,1556.77,0.217986,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|7|71,0.00378958,1556.77,0.217969,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|8|71,0.00378958,1556.77,0.217983,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|10|71,0.00378958,1556.77,0.217976,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|9|71,0.00378958,1556.77,0.217978,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|12|71,0.00378958,1556.77,0.21797,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|sample|11|71,0.00378958,1556.77,0.217976,18.5136,21733.3,12.1555,True,6.0|71,783
1,14|783|cc|1|1|71,0.00379003,1556.77,1.9394,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|2|1|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|3|1|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|4|1|71,0.00379003,1556.77,1.93938,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|5|1|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|6|1|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|7|1|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|cc|8|1|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|1|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|2|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|3|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|4|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|5|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|6|2|71,0.00379003,1556.77,1.9394,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|7|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|783|vc|8|2|71,0.00379003,1556.77,1.93939,18.5136,21733.3,12.1555,False,69.0|71,783
1,14|491|sample|10|99,0.00378958,1556.77,0.814635,18.5136,21733.3,12.1555,True,6.0|99,491
1,14|491|sample|9|99,0.00378958,1556.77,0.814639,18.5136,21733.3,12.1555,True,6.0|99,491
1,14|491|sample|12|99,0.00378958,1556.77,0.814633,18.5136,21733.3,12.1555,True,6.0|99,491
1,14|491|sample|11|99,0.00378958,1556.77,0.814643,18.5136,21733.3,12.1555,True,6.0|99,491
1,14|491|sample|4|99,0.00378958,1556.77,1.0949,18.5136,21733.3,12.1555,True,44.0|99,491
1,14|491|sample|3|99,0.00378958,1556.77,1.09489,18.5136,21733.3,12.1555,True,44.0|99,491
1,14|491|sample|6|99,0.00378958,1556.77,1.0949,18.5136,21733.3,12.1555,True,44.0|99,491
1,14|491|sample|5|99,0.00378958,1556.77,1.09491,18.5136,21733.3,12.1555,True,44.0|99,491
1,14|491|sample|7|99,0.00378958,1556.77,10.0122,18.5136,21733.3,12.1555,True,63.0|99,491
1,14|491|sample|8|99,0.00378958,1556.77,10.0122,18.5136,21733.3,12.1555,True,63.0|99,491
1,14|491|cc|1|1|99,0.00379003,1556.77,3.61482,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|2|1|99,0.00379003,1556.77,3.61483,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|3|1|99,0.00379003,1556.77,3.61482,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|4|1|99,0.00379003,1556.77,3.61482,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|5|1|99,0.00379003,1556.77,3.61483,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|6|1|99,0.00379003,1556.77,3.61481,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|7|1|99,0.00379003,1556.77,3.61481,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|cc|8|1|99,0.00379003,1556.77,3.61481,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|vc|1|2|99,0.00379003,1556.77,3.61482,18.5136,21733.3,12.1555,False,69.0|99,491
1,14|491|vc|2|2|99,0.00379003,1556.77,3.61483,18.5136,21733.3,12.1555,False,69.0|99,491
