id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.50925,0.943352,2.38246,-5.43653,1.50426,0.943385,2.37668,-5.44061,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.50925,0.943352,3.3488,-5.44212,1.50426,0.943385,3.37167,-5.44062,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.50925,0.943352,2.22001,-5.44339,1.50426,0.943385,2.24253,-5.44061,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.50925,0.943352,2.14202,-5.43646,1.50426,0.943385,2.13421,-5.44061,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.50925,0.943352,2.79427,-5.44058,1.50426,0.943385,2.78079,-5.44062,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.50925,0.943352,2.9329,-5.44985,1.50426,0.943385,2.91955,-5.44061,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.50925,0.943352,2.33513,-5.44119,1.50426,0.943385,2.34077,-5.44062,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.50925,0.943352,2.15287,-5.43454,1.50426,0.943385,2.15866,-5.44061,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.50925,0.943352,2.90121,-5.43707,1.50426,0.943385,2.92913,-5.44061,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.50925,0.943352,2.72681,-5.44369,1.50426,0.943385,2.73388,-5.44061,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.50925,0.727192,2.81529,-5.43937,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.50925,0.727192,3.26017,-5.43881,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.50925,0.727192,2.93856,-5.44102,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.50925,0.727192,3.03016,-5.43987,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.50925,0.727192,3.04201,-5.44384,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.50925,0.727192,2.85374,-5.43803,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.50925,0.727192,3.06595,-5.44485,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.50925,0.727192,2.80192,-5.4307,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.50925,0.727192,3.14391,-5.43513,1.50426,0.727103,2.57871,-5.44061,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.50925,0.727192,2.85994,-5.44046,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.50925,0.727192,3.40904,-5.43035,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.50925,0.727192,3.02518,-5.44129,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.50925,0.727192,2.94605,-5.44248,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.50925,0.727192,3.01773,-5.43253,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.50925,0.727192,2.97728,-5.44697,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.50925,0.727192,3.07038,-5.44647,1.50426,0.727103,2.57872,-5.44061,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,1.50925,0.727207,3.31363,-0.883375,1.50426,0.727118,3.33666,-0.886508,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.50925,0.727207,3.16385,-0.880619,1.50426,0.727118,3.16802,-0.886504,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.50925,0.727207,3.01853,-0.89165,1.50426,0.727118,3.02209,-0.886498,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.50925,0.727207,3.21501,-0.887147,1.50426,0.727118,3.18362,-0.886496,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,1.50925,0.566364,5.34403,-0.887362,1.50426,0.567576,5.33435,-0.886506,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,1.50925,0.566364,5.00146,-0.888239,1.50426,0.567576,4.97342,-0.88651,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,1.50925,0.566364,5.01848,-0.885091,1.50426,0.567576,5.03656,-0.886501,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,1.50925,0.566364,4.62045,-0.892206,1.50426,0.567576,4.63758,-0.886508,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,1.50925,0.727207,3.69683,-0.902794,1.50426,0.727118,3.70433,-0.886478,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,1.50925,0.727207,3.47615,-0.891183,1.50426,0.727118,3.47484,-0.886492,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,1.50925,0.727207,4.83642,-0.884648,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,1.50925,0.727207,4.78053,-0.885816,1.50426,0.727118,4.02499,-0.886509,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.50925,0.727207,4.53414,-0.880766,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,1.50925,0.727207,4.57138,-0.885149,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,1.50925,0.727207,4.80525,-0.886055,1.50426,0.727118,4.02499,-0.886509,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,1.50925,0.727207,4.86201,-0.88462,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,1.50925,0.727207,4.51755,-0.892457,1.50426,0.727118,4.02499,-0.886509,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,1.50925,0.727207,4.79717,-0.886993,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,1.50925,0.727207,4.54736,-0.883852,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,1.50925,0.727207,4.97361,-0.878559,1.50426,0.727118,4.02499,-0.886509,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,1.50925,0.727207,4.74496,-0.891737,1.50426,0.727118,4.02499,-0.886509,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,1.50925,0.727207,4.46762,-0.891584,1.50426,0.727118,4.02498,-0.886509,69.0|322,152
