id,importanceSampling
411|4,136.110897
411|3,143.733415
411|5,161.321411
411|6,167.137148
411|8,137.508630
411|7,138.337116
411|9,159.627396
411|10,163.250135
411|12,137.852632
411|11,136.229713
411|1,83.039325
411|2,147.230228
152|8,150.429763
152|7,120.897434
152|6,137.384154
152|5,165.385446
152|12,151.239036
152|11,147.436937
152|10,156.588492
152|9,157.673795
152|3,162.289582
152|4,156.222403
152|1,77.809299
152|2,150.476100
1056|8,142.153902
1056|7,143.660135
1056|6,149.334885
1056|5,150.132571
1056|12,147.528811
1056|11,142.932871
1056|10,147.634361
1056|9,151.304205
1056|4,145.017017
1056|3,143.181523
1056|1,77.150022
1056|2,163.577756
462|6,171.606781
462|5,200.117550
462|4,202.091390
462|3,200.672333
462|9,140.373344
462|10,142.627212
462|7,152.863560
462|8,152.666362
462|11,159.865398
462|12,166.844129
462|1,90.975989
462|2,161.665542
1159|8,151.739501
1159|7,122.956210
1159|5,158.881343
1159|6,158.464409
1159|11,146.957880
1159|12,154.730091
1159|9,154.436473
1159|10,154.275624
1159|4,151.519436
1159|3,150.667835
1159|1,81.615249
1159|2,158.497529
1197|7,132.539345
1197|8,131.899044
1197|6,139.588221
1197|5,139.536512
1197|12,132.495207
1197|10,141.529681
1197|9,141.742390
1197|3,132.397113
1197|4,133.088902
1197|11,132.114805
1197|1,81.368915
1197|2,159.261662
