id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-0.13411,0.0160867,0,0,0,0,-0.0898109,0.00229067,0,0,0,0,True,70.0|274,411
9|411|sample|3|274,-0.0903766,-0.174291,0,0,0,0,-0.0304195,-0.00259808,0,0,0,0,True,70.0|274,411
9|411|sample|5|274,-0.127667,-0.0798984,0,0,0,0,-0.087927,0.00552072,0,0,0,0,True,70.0|274,411
9|411|sample|6|274,-0.135746,-0.0821882,0,0,0,0,-0.0975903,0.00584288,0,0,0,0,True,70.0|274,411
9|411|sample|8|274,-0.10369,0.174819,0,0,0,0,-0.0572569,-0.000792484,0,0,0,0,True,70.0|274,411
9|411|sample|7|274,-0.10704,-0.0238043,0,0,0,0,-0.0533746,-0.00123771,0,0,0,0,True,70.0|274,411
9|411|sample|9|274,-0.129903,0.178541,0,0,0,0,-0.0807234,0.00383544,0,0,0,0,True,70.0|274,411
9|411|sample|10|274,-0.141303,0.226078,0,0,0,0,-0.0962895,0.00634072,0,0,0,0,True,70.0|274,411
9|411|sample|12|274,-0.0876188,-0.0384231,0,0,0,0,-0.0425523,-0.00148611,0,0,0,0,True,70.0|274,411
9|411|sample|11|274,-0.111511,-0.0311909,0,0,0,0,-0.0547915,-0.000692891,0,0,0,0,True,70.0|274,411
9|411|cc|1|1|274,-0.00277647,-0.112036,0,0,0,0,-1.61301e-08,1.42448e-07,0,0,0,0,False,69.0|274,411
9|411|cc|2|1|274,0.00452179,0.155784,0,0,0,0,5.54797e-08,3.54968e-07,0,0,0,0,False,69.0|274,411
9|411|cc|3|1|274,-0.000540233,0.131099,0,0,0,0,5.51328e-08,-3.6779e-07,0,0,0,0,False,69.0|274,411
9|411|cc|4|1|274,0.00587716,0.0991355,0,0,0,0,-6.16555e-08,-3.51867e-07,0,0,0,0,False,69.0|274,411
9|411|cc|5|1|274,0.007947,0.0531495,0,0,0,0,4.47483e-08,1.25661e-07,0,0,0,0,False,69.0|274,411
9|411|cc|6|1|274,0.00668084,-0.0185625,0,0,0,0,-4.13685e-08,-3.62032e-07,0,0,0,0,False,69.0|274,411
9|411|cc|7|1|274,0.0123023,0.053987,0,0,0,0,-8.185e-08,4.48005e-07,0,0,0,0,False,69.0|274,411
9|411|cc|8|1|274,-0.0030774,-0.275824,0,0,0,0,-2.21839e-08,-2.76216e-07,0,0,0,0,False,69.0|274,411
9|411|vc|1|2|274,-0.015212,0.0739332,0,0,0,0,0.000130559,-4.52869e-07,0,0,0,0,False,69.0|274,411
9|411|vc|2|2|274,-0.00184189,-0.0905422,0,0,0,0,0.000393472,-2.33354e-07,0,0,0,0,False,69.0|274,411
9|411|vc|3|2|274,0.00606796,-0.106937,0,0,0,0,0.000185192,2.82662e-07,0,0,0,0,False,69.0|274,411
9|411|vc|4|2|274,0.00787653,0.147745,0,0,0,0,0.000342186,-1.74663e-07,0,0,0,0,False,69.0|274,411
9|411|vc|5|2|274,0.0040978,0.104522,0,0,0,0,0.000209113,-2.6784e-07,0,0,0,0,False,69.0|274,411
9|411|vc|6|2|274,-0.0125836,-0.186341,0,0,0,0,0.000379054,-2.94246e-07,0,0,0,0,False,69.0|274,411
9|411|vc|7|2|274,0.0209489,0.0971363,0,0,0,0,0.000495811,3.70195e-07,0,0,0,0,False,69.0|274,411
9|411|vc|8|2|274,0.00322131,0.0992541,0,0,0,0,0.000300129,3.6865e-07,0,0,0,0,False,69.0|274,411
14|783|sample|3|71,-0.209109,-0.0395385,0,0,0,0,-0.152366,0.00451003,0,0,0,0,True,6.0|71,783
14|783|sample|4|71,-0.181274,0.416219,0,0,0,0,-0.148225,0.0041143,0,0,0,0,True,6.0|71,783
14|783|sample|5|71,-0.135689,0.178902,0,0,0,0,-0.104742,0.00111097,0,0,0,0,True,6.0|71,783
14|783|sample|6|71,-0.155773,0.170798,0,0,0,0,-0.107817,0.00101418,0,0,0,0,True,6.0|71,783
14|783|sample|7|71,0.0390604,0.203719,0,0,0,0,0.175384,-0.00142962,0,0,0,0,True,6.0|71,783
14|783|sample|8|71,0.00720683,-0.0749506,0,0,0,0,0.178758,-0.00142281,0,0,0,0,True,6.0|71,783
14|783|sample|10|71,-0.19112,0.243392,0,0,0,0,-0.155142,0.00437531,0,0,0,0,True,6.0|71,783
14|783|sample|9|71,-0.176329,0.0711871,0,0,0,0,-0.155503,0.00467805,0,0,0,0,True,6.0|71,783
14|783|sample|12|71,0.11445,0.260365,0,0,0,0,0.234736,-0.00170863,0,0,0,0,True,6.0|71,783
14|783|sample|11|71,0.0732372,0.117787,0,0,0,0,0.212043,-0.00154058,0,0,0,0,True,6.0|71,783
14|783|cc|1|1|71,0.0027771,-0.031108,0,0,0,0,-3.73727e-08,-3.45871e-07,0,0,0,0,False,69.0|71,783
14|783|cc|2|1|71,0.0175636,0.0631067,0,0,0,0,3.15369e-08,2.69743e-07,0,0,0,0,False,69.0|71,783
14|783|cc|3|1|71,0.0286346,-0.191352,0,0,0,0,-4.04369e-08,1.69568e-07,0,0,0,0,False,69.0|71,783
14|783|cc|4|1|71,0.00748139,-0.0440241,0,0,0,0,-4.94782e-10,-2.10892e-07,0,0,0,0,False,69.0|71,783
14|783|cc|5|1|71,0.00496704,0.00437066,0,0,0,0,2.21348e-08,-3.32634e-07,0,0,0,0,False,69.0|71,783
14|783|cc|6|1|71,-0.0173948,-0.0953594,0,0,0,0,3.53091e-08,2.09251e-07,0,0,0,0,False,69.0|71,783
14|783|cc|7|1|71,-0.00785162,-0.113143,0,0,0,0,6.97009e-09,3.75744e-07,0,0,0,0,False,69.0|71,783
14|783|cc|8|1|71,-0.0234101,-0.0743465,0,0,0,0,-1.93786e-08,-1.78336e-07,0,0,0,0,False,69.0|71,783
14|783|vc|1|2|71,-0.00258846,0.0750613,0,0,0,0,-2.36714e-05,-2.51946e-07,0,0,0,0,False,69.0|71,783
14|783|vc|2|2|71,0.0126032,-0.00186973,0,0,0,0,0.000165188,1.50681e-07,0,0,0,0,False,69.0|71,783
14|783|vc|3|2|71,0.0284491,0.172428,0,0,0,0,0.000247666,3.09053e-07,0,0,0,0,False,69.0|71,783
14|783|vc|4|2|71,-0.00312661,-0.10914,0,0,0,0,0.000214554,-1.92464e-07,0,0,0,0,False,69.0|71,783
14|783|vc|5|2|71,-0.00133568,-0.0633365,0,0,0,0,0.000428289,2.66559e-07,0,0,0,0,False,69.0|71,783
14|783|vc|6|2|71,-0.00373685,-0.0972238,0,0,0,0,0.000374527,-5.26531e-08,0,0,0,0,False,69.0|71,783
14|783|vc|7|2|71,0.0130395,0.160979,0,0,0,0,0.000307266,4.60681e-07,0,0,0,0,False,69.0|71,783
14|783|vc|8|2|71,0.00237267,0.0396665,0,0,0,0,0.000432495,-7.64325e-07,0,0,0,0,False,69.0|71,783
14|491|sample|10|99,0.028059,0.0614562,0,0,0,0,0.171758,-0.00182546,0,0,0,0,True,6.0|99,491
