id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.2089,0.986568,2.05639,-3.51,1.21203,0.986972,2.06127,-3.51,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.2089,0.986568,2.93968,-3.51,1.21203,0.986972,2.92424,-3.51,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.2089,0.986568,1.93359,-3.51,1.21203,0.986972,1.939,-3.51,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.2089,0.986568,1.84708,-3.51,1.21203,0.986972,1.85178,-3.51,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.2089,0.986568,2.37352,-3.51,1.21203,0.986972,2.40926,-3.51,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.2089,0.986568,2.48102,-3.51,1.21203,0.986972,2.52796,-3.51,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.2089,0.986568,1.99893,-3.51,1.21203,0.986972,2.03006,-3.51,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.2089,0.986568,1.88669,-3.51,1.21203,0.986972,1.86649,-3.51,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.2089,0.986568,2.5301,-3.51,1.21203,0.986972,2.54208,-3.51,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.2089,0.986568,2.36271,-3.51,1.21203,0.986972,2.36838,-3.51,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.2089,0.733756,8.09241,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.2089,0.733756,6.06469,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.2089,0.733756,19.0897,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.2089,0.733756,11.3569,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.2089,0.733756,7.41759,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.2089,0.733756,7.66936,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.2089,0.733756,8.79923,-2.55152,1.21203,0.733677,1,-2.55152,69.0|274,411
