id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,1.01208,8.76318e-09,1.26104,2.90838e-09,-8.6143e-10,0.65305,1.43219e-14,1.04063,5.68434e-14,1.85657e-13,70.0|274,411
411|3,0.401651,-4.69626e-09,1.22564,-2.2734e-09,1.13087e-08,0.144176,-2.32037e-14,1.06751,5.68434e-14,-8.08104e-14,70.0|274,411
411|5,0.33673,2.72999e-10,0.783749,-9.43858e-09,2.85647e-09,0.568286,1.33227e-14,0.930756,5.68434e-14,-2.74086e-16,70.0|274,411
411|6,0.0581865,-2.59783e-09,0.581347,-3.59618e-09,-6.38758e-09,0.143295,3.27516e-14,0.637996,0,4.02421e-14,70.0|274,411
411|8,0.409387,3.13044e-09,1.05069,8.46184e-09,-2.19892e-10,0.458951,6.25056e-14,1.0805,-5.68434e-14,-1.17028e-13,70.0|274,411
411|7,0.744557,-1.13651e-10,1.30171,1.69601e-09,-6.3713e-09,0.456363,4.10783e-15,1.12582,-2.84217e-14,1.61884e-14,70.0|274,411
411|9,0.334993,-2.65217e-09,0.832052,-3.47864e-09,-5.13181e-09,0.277862,2.27596e-14,0.799476,0,4.60881e-14,70.0|274,411
411|10,0.73076,-1.03482e-08,0.994659,-1.56629e-08,1.66575e-08,0.636523,-3.79696e-14,0.932905,0,1.30933e-13,70.0|274,411
411|12,0.437142,-7.74837e-09,1.10575,-9.80274e-09,-1.91064e-08,0.126414,-3.56382e-14,0.928841,0,1.08753e-13,70.0|274,411
411|11,0.409596,7.5748e-09,1.02416,9.52387e-09,2.15254e-08,0.20708,3.0087e-14,0.909547,2.84217e-14,-2.44024e-13,70.0|274,411
411|1,0.0857774,3.27447e-09,-0.0337813,-6.90594e-09,-3.24321e-09,-1.49354e-07,-7.10543e-15,-5.85227e-07,0,8.46545e-16,69.0|274,411
411|2,-0.00567052,-6.19478e-09,-0.00651444,-2.96819e-09,8.83034e-10,-0.00577104,-6.23146e-12,-0.00653483,2.10321e-12,-4.89761e-12,69.0|274,411
152|8,1.359,7.6162e-09,1.60798,-7.03064e-09,1.17857e-09,1.52952,2.93099e-14,1.68941,2.84217e-14,-1.2132e-13,65.0|322,152
152|7,2.45834,-1.12002e-09,2.04033,1.94706e-09,-2.03731e-09,1.21158,3.85247e-14,1.49994,-2.84217e-14,8.9373e-14,65.0|322,152
152|6,0.922446,-5.51131e-09,1.38084,6.23042e-09,1.56376e-08,0.683564,3.80806e-14,1.28671,0,-7.78544e-14,65.0|322,152
152|5,0.958295,3.3535e-09,1.41862,-6.33607e-09,-1.22166e-08,0.759702,1.55431e-14,1.34608,1.13687e-13,-2.2482e-14,65.0|322,152
