rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.137884,0.736257,-25.9909,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.137884,1.0546,-25.9909,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.137884,0.583493,-25.9909,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.137884,0.653723,-25.9909,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.137884,0.791941,-25.9909,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.137884,0.878607,-25.9909,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.137884,0.748542,-25.9909,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.137884,0.587065,-25.9909,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.137884,0.983836,-25.9909,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.137884,0.776777,-25.9909,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.137884,-0.0256735,-25.9883,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.137884,0.956256,-25.9883,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.137884,3.33521,-25.9883,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.137884,-2.5868,-25.9883,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.137884,2.06847,-25.9883,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.137884,1.23504,-25.9883,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.137884,2.66388,-25.9883,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.137884,3.00809,-25.9883,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.137884,5.63585,-25.9883,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.137884,0.652065,-25.9883,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.137884,7.68608,-25.9883,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.137884,5.54436,-25.9883,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.137884,1.55264,-25.9883,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.137884,2.43155,-25.9883,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.137884,-0.20382,-25.9883,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.137884,4.64667,-25.9883,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.137884,1.08105,-25.992,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.137884,1.11113,-25.992,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.137884,0.965253,-25.992,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.137884,1.24754,-25.992,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.137884,1.46185,-25.9898,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.137884,1.3637,-25.9898,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.137884,1.59616,-25.9898,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.137884,1.47386,-25.9898,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.137884,1.15538,-25.9914,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.137884,1.01054,-25.9914,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.137884,4.00849,-25.9956,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.137884,0.954226,-25.9956,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.137884,2.35544,-25.9956,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.137884,4.08486,-25.9956,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.137884,-0.0999835,-25.9956,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.137884,0.434244,-25.9956,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.137884,7.87276,-25.9956,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.137884,-0.433461,-25.9956,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.137884,9.55147,-25.9956,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.137884,9.18928,-25.9956,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.137884,0.0572408,-25.9956,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.137884,-1.23224,-25.9956,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.137884,4.4424,-25.9956,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.137884,1.1947,-25.9956,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.137884,2.16688,-25.9956,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.137884,0.066655,-25.9956,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.137884,1.91615,-25.986,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.137884,1.98941,-25.986,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.137884,1.81048,-25.986,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.137884,2.13791,-25.986,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.137884,10.3148,-25.9879,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.137884,6.00149,-25.9879,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.137884,3.90327,-25.9879,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.137884,3.68978,-25.9879,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.137884,1.89418,-25.9894,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.137884,2.18026,-25.9894,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.137884,0.606603,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.137884,4.47535,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.137884,1.43674,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.137884,-4.55158,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.137884,1.23146,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.137884,6.35809,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.137884,5.15089,-25.9855,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.137884,-1.68845,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.137884,4.11592,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.137884,6.20453,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.137884,3.13984,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.137884,3.7729,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.137884,5.25826,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.137884,3.8476,-25.9855,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.137884,8.90056,-25.9855,69.0|276,1056
