id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.566034,1.55474,-27.2978,0.55476,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.315952,1.55474,-27.2978,0.315142,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.6224,1.55474,-27.2978,0.620231,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.688959,1.55474,-27.2978,0.665603,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.438381,1.55474,-27.2978,0.429014,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.415798,1.55474,-27.2978,0.399426,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.56916,1.55474,-27.2978,0.566544,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.682981,1.55474,-27.2978,0.658228,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.396734,1.55474,-27.2978,0.384645,1.55407,-26.9842,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.436674,1.55474,-27.2978,0.44052,1.55407,-26.9842,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.848049,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.38291,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.08094,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.09974,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.871093,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.04505,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.09502,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.851693,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.972445,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.15164,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.03444,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.15508,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.824757,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.11603,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.839126,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.08362,1.55474,-27.2966,0.521983,1.55407,-26.9829,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.329599,1.55474,-27.2961,0.325972,1.55407,-26.9824,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.358665,1.55474,-27.2961,0.364187,1.55407,-26.9824,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.414028,1.55474,-27.2961,0.405987,1.55407,-26.9824,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.360531,1.55474,-27.2961,0.348646,1.55407,-26.9824,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.123442,1.55474,-27.2978,0.122284,1.55407,-26.9841,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.132698,1.55474,-27.2978,0.13342,1.55407,-26.9841,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.129556,1.55474,-27.2978,0.125751,1.55407,-26.9841,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.173397,1.55474,-27.2978,0.161875,1.55407,-26.9841,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.297027,1.55474,-27.2984,0.269679,1.55407,-26.9847,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.315927,1.55474,-27.2984,0.305424,1.55407,-26.9847,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.52313,1.55474,-27.2971,0.231794,1.55407,-26.9834,69.0|322,152
