id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,-1.11047e-06,0,0,0,0,-1.47087e-08,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,1.98256e-07,0,0,0,0,-2.16222e-08,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,3.84526e-06,0,0,0,0,-1.79414e-08,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-1.25385e-06,0,0,0,0,-6.27909e-09,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,1.68806e-07,0,0,0,0,5.01306e-08,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-2.65615e-06,0,0,0,0,8.26986e-09,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-1.98966e-06,0,0,0,0,1.69335e-08,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-2.8137e-06,0,0,0,0,2.51794e-09,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,2.94632e-06,0,0,0,0,-1.13793e-08,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,2.14898e-07,0,0,0,0,1.79763e-08,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,2.24298e-06,0,0,0,0,-7.05614e-09,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,-9.75694e-07,0,0,0,0,4.38655e-09,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,-3.80202e-08,0,0,0,0,6.56121e-09,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,9.97091e-07,0,0,0,0,-1.01716e-07,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,8.90879e-07,0,0,0,0,2.0785e-07,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,9.25903e-07,0,0,0,0,-1.11891e-08,0,0,0,0,True,32.0|162,84
8|84|sample|8|162,-2.48297e-07,0,0,0,0,-2.35425e-08,0,0,0,0,True,32.0|162,84
8|84|sample|9|162,-8.57495e-07,0,0,0,0,2.39555e-08,0,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,1.14117e-06,0,0,0,0,1.04577e-08,0,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,-6.04334e-07,0,0,0,0,-1.45863e-08,0,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,1.31575e-07,0,0,0,0,-1.24006e-08,0,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,2.51229e-07,0,0,0,0,-1.92518e-08,0,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,-1.47149e-06,0,0,0,0,-2.15113e-08,0,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,-1.95631e-06,0,0,0,0,5.02865e-08,0,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,-1.43845e-06,0,0,0,0,1.15295e-08,0,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,-2.47376e-06,0,0,0,0,-1.17524e-08,0,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,-9.95354e-07,0,0,0,0,-4.65604e-10,0,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,-1.85451e-07,0,0,0,0,3.90799e-10,0,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,-3.43248e-06,0,0,0,0,-1.04565e-08,0,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,2.57925e-06,0,0,0,0,-1.60057e-08,0,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,-1.65957e-06,0,0,0,0,-7.32706e-09,0,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,1.05746e-07,0,0,0,0,-1.18051e-08,0,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,2.22867e-06,0,0,0,0,-1.26306e-08,0,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,-2.44601e-06,0,0,0,0,1.52721e-08,0,0,0,0,False,69.0|274,719
8|719|sample|10|274,-1.64209e-07,0,0,0,0,-3.5775e-09,0,0,0,0,True,32.0|274,719
8|719|sample|11|274,-1.12584e-06,0,0,0,0,-4.63975e-08,0,0,0,0,True,22.0|274,719
8|719|sample|12|274,-2.19741e-06,0,0,0,0,4.22148e-09,0,0,0,0,True,22.0|274,719
8|719|sample|3|274,-1.55619e-06,0,0,0,0,-2.39029e-08,0,0,0,0,True,55.0|274,719
8|719|sample|4|274,1.37126e-06,0,0,0,0,-4.59931e-08,0,0,0,0,True,55.0|274,719
8|719|sample|5|274,-1.36698e-06,0,0,0,0,1.53336e-08,0,0,0,0,True,55.0|274,719
8|719|sample|6|274,4.14599e-07,0,0,0,0,-2.80733e-09,0,0,0,0,True,55.0|274,719
8|719|sample|7|274,2.12347e-06,0,0,0,0,-1.1232e-08,0,0,0,0,True,32.0|274,719
8|719|sample|8|274,-2.10492e-06,0,0,0,0,-5.99914e-09,0,0,0,0,True,32.0|274,719
8|719|sample|9|274,3.19921e-06,0,0,0,0,-6.65347e-09,0,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,3.74186e-07,0,0,0,0,-4.67564e-08,0,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,1.95015e-06,0,0,0,0,1.22412e-08,0,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,2.18582e-06,0,0,0,0,4.56492e-08,0,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,1.8031e-06,0,0,0,0,1.68943e-08,0,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,1.91047e-06,0,0,0,0,2.31326e-08,0,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,-1.88909e-06,0,0,0,0,1.59742e-08,0,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,-7.15e-07,0,0,0,0,-2.35047e-08,0,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,6.05361e-07,0,0,0,0,-1.78441e-08,0,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,-1.71082e-06,0,0,0,0,-1.13484e-08,0,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,1.28352e-06,0,0,0,0,-1.17117e-08,0,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,-2.62626e-06,0,0,0,0,1.22179e-08,0,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,-1.09908e-08,0,0,0,0,-1.19009e-08,0,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,-4.47323e-06,0,0,0,0,1.79026e-08,0,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,1.73211e-06,0,0,0,0,-1.99311e-08,0,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,-7.45793e-07,0,0,0,0,-1.07186e-08,0,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,3.78046e-07,0,0,0,0,4.72115e-08,0,0,0,0,False,69.0|322,488
8|488|sample|10|322,-1.0761e-06,0,0,0,0,1.98249e-08,0,0,0,0,True,32.0|322,488
8|488|sample|11|322,1.52712e-06,0,0,0,0,1.22965e-08,0,0,0,0,True,22.0|322,488
8|488|sample|12|322,2.59685e-06,0,0,0,0,8.78691e-09,0,0,0,0,True,22.0|322,488
8|488|sample|3|322,-3.2353e-06,0,0,0,0,1.73173e-08,0,0,0,0,True,55.0|322,488
8|488|sample|4|322,1.15721e-06,0,0,0,0,2.08677e-08,0,0,0,0,True,55.0|322,488
8|488|sample|5|322,4.94451e-07,0,0,0,0,-2.22763e-08,0,0,0,0,True,55.0|322,488
8|488|sample|6|322,2.02176e-06,0,0,0,0,7.62594e-09,0,0,0,0,True,55.0|322,488
8|488|sample|7|322,2.86437e-06,0,0,0,0,8.96301e-09,0,0,0,0,True,32.0|322,488
8|488|sample|8|322,1.80905e-06,0,0,0,0,-6.53932e-09,0,0,0,0,True,32.0|322,488
8|488|sample|9|322,-1.17791e-06,0,0,0,0,2.19962e-08,0,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,9.96571e-07,0,0,0,0,5.88886e-09,0,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,-2.18137e-06,0,0,0,0,-2.50891e-08,0,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,-3.41433e-08,0,0,0,0,-9.67441e-09,0,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,1.52643e-06,0,0,0,0,-2.25833e-08,0,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,-1.24295e-07,0,0,0,0,-4.90684e-08,0,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,-1.30772e-06,0,0,0,0,1.10676e-08,0,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,1.39057e-06,0,0,0,0,-6.17376e-09,0,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,-1.70858e-06,0,0,0,0,-9.11643e-09,0,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,2.30588e-06,0,0,0,0,-1.19737e-08,0,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,-1.57884e-08,0,0,0,0,1.44958e-08,0,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,6.03428e-07,0,0,0,0,-2.27577e-08,0,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,1.47117e-06,0,0,0,0,1.17762e-08,0,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,-8.36333e-07,0,0,0,0,-9.90811e-08,0,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,3.26084e-07,0,0,0,0,-4.7613e-08,0,0,0,0,False,69.0|69,847
8|847|cc|7|1|69,3.55174e-06,0,0,0,0,4.71834e-08,0,0,0,0,False,69.0|69,847
8|847|cc|8|1|69,1.14819e-06,0,0,0,0,1.70243e-08,0,0,0,0,False,69.0|69,847
8|847|sample|10|69,2.61491e-07,0,0,0,0,1.65113e-08,0,0,0,0,True,32.0|69,847
8|847|sample|11|69,-9.22258e-07,0,0,0,0,-1.89461e-08,0,0,0,0,True,22.0|69,847
8|847|sample|12|69,2.19507e-06,0,0,0,0,-1.6602e-08,0,0,0,0,True,22.0|69,847
8|847|sample|3|69,-9.23228e-07,0,0,0,0,-2.31448e-08,0,0,0,0,True,55.0|69,847
8|847|sample|4|69,-3.15461e-07,0,0,0,0,1.91123e-08,0,0,0,0,True,55.0|69,847
8|847|sample|5|69,8.69555e-07,0,0,0,0,2.16999e-08,0,0,0,0,True,55.0|69,847
8|847|sample|6|69,-2.06461e-07,0,0,0,0,2.52927e-08,0,0,0,0,True,55.0|69,847
8|847|sample|7|69,9.92287e-08,0,0,0,0,8.56392e-09,0,0,0,0,True,32.0|69,847
