rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.458658,1.53047,-26.8759,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.458658,2.28972,-26.8759,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.458658,1.28121,-26.8759,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.458658,1.01112,-26.8759,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.458658,1.554,-26.8759,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.458658,2.0237,-26.8759,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.458658,1.57822,-26.8759,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.458658,1.21724,-26.8759,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.458658,1.79902,-26.8759,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.458658,1.63978,-26.8759,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.458658,1.52761,-26.8759,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.458658,2.68515,-26.8759,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.458658,1.90124,-26.8759,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.458658,1.9791,-26.8759,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.458658,1.6398,-26.8759,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.458658,0.825262,-26.8759,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.458658,3.03404,-26.8759,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.458658,1.58667,-26.8759,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.458658,0.2781,-26.8759,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.458658,1.88418,-26.8759,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.458658,3.06771,-26.8759,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.458658,3.95202,-26.8759,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.458658,2.83571,-26.8759,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.458658,1.63786,-26.8759,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.458658,0.960019,-26.8759,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.458658,2.27956,-26.8759,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.132578,1.0199,-26.8749,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.132578,0.941418,-26.8749,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.132578,0.941921,-26.8749,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.132578,0.99138,-26.8749,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.132578,1.72581,-26.8757,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.132578,1.43197,-26.8757,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.132578,1.35642,-26.8757,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.132578,1.39202,-26.8757,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.132578,1.05164,-26.8752,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.132578,0.995101,-26.8752,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.132578,-0.0234935,-26.8759,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.132578,0.934877,-26.8759,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.132578,1.0827,-26.8759,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.132578,3.1997,-26.8759,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.132578,1.20013,-26.8759,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.132578,2.44134,-26.8759,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.132578,2.00873,-26.8759,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.132578,0.675912,-26.8759,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.132578,1.88222,-26.8759,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.132578,0.819037,-26.8759,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.132578,0.519129,-26.8759,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.132578,0.732572,-26.8759,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.132578,2.83348,-26.8759,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.132578,1.33873,-26.8759,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.132578,2.22614,-26.8759,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.132578,2.22169,-26.8759,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.132579,1.79378,-26.876,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.132579,2.0449,-26.876,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.132579,2.08032,-26.876,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.132579,2.10809,-26.876,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.132579,3.97536,-26.876,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.132579,3.33276,-26.876,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.132579,3.29252,-26.876,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.132579,2.98093,-26.876,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.132579,1.85691,-26.876,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.132579,2.09922,-26.876,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.132579,0.548022,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.132579,0.567414,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.132579,1.50786,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.132579,0.873599,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.132579,1.04571,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.132579,1.93812,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.132579,2.37257,-26.876,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.132579,2.37031,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.132579,2.83545,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.132579,0.411012,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.132579,2.11068,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.132579,-0.246811,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.132579,1.31016,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.132579,0.359684,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.132579,2.75595,-26.876,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.132579,1.92839,-26.876,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.0665259,0.283015,-26.8759,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.0665259,0.254308,-26.8759,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.0665259,0.289448,-26.8759,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.0665259,0.284315,-26.8759,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0665259,3.31818,-26.8759,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0665259,4.30231,-26.8759,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.0665259,3.18209,-26.8759,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.0665259,3.4058,-26.8759,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.0665259,0.922313,-26.8759,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.0665259,0.920681,-26.8759,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.0665259,1.54296,-26.8728,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.0665259,4.13625,-26.8728,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.0665259,2.86341,-26.8728,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.0665259,2.00056,-26.8728,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0.0665259,-0.137782,-26.8728,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0.0665259,1.88187,-26.8728,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0.0665259,1.15402,-26.8728,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0.0665259,2.36135,-26.8728,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0.0665259,1.16131,-26.8728,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0.0665259,2.26774,-26.8728,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0.0665259,2.2763,-26.8728,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.0665259,1.89214,-26.8728,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0.0665259,1.89483,-26.8728,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.0665259,1.15755,-26.8728,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0.0665259,1.238,-26.8728,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0.0665259,1.5322,-26.8728,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.132581,1.20659,-26.8716,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.132581,1.22022,-26.8716,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.132581,1.32318,-26.8716,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.132581,1.21814,-26.8716,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0.132581,3.00997,-26.872,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0.132581,3.90253,-26.872,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0.132581,2.45554,-26.872,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0.132581,2.48315,-26.872,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.132581,1.13553,-26.8721,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.132581,1.13009,-26.8721,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0.132581,3.18744,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0.132581,2.61289,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.132581,3.06892,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0.132581,-0.387765,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0.132581,0.542965,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0.132581,3.50654,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0.132581,0.356863,-26.869,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0.132581,2.79865,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0.132581,0.703881,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0.132581,2.39886,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0.132581,1.32873,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0.132581,-0.322376,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0.132581,3.00833,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,0.132581,0.958615,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,0.132581,-0.841318,-26.869,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,0.132581,0.450266,-26.869,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,0.0266793,1.58584,-26.8758,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,0.0266793,1.35703,-26.8758,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,0.0266793,1.70611,-26.8758,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,0.0266793,1.81297,-26.8758,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,0.0266793,1.90197,-26.8766,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,0.0266793,1.91982,-26.8766,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,0.0266793,2.0579,-26.8766,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0.0266793,1.78468,-26.8758,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0.0266793,2.00055,-26.8758,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0.0266793,2.18631,-26.8766,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,0.0266793,1.06472,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,0.0266793,1.59861,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,0.0266793,1.97183,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,0.0266793,1.3945,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,0.0266793,0.468791,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,0.0266793,2.0383,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,0.0266793,1.7139,-26.8758,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,0.0266793,1.46242,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,0.0266793,2.72807,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,0.0266793,1.32437,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,0.0266793,2.67808,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,0.0266793,1.9409,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,0.0266793,0.0954114,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,0.0266793,2.3322,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,0.0266793,1.3645,-26.8758,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,0.0266793,2.58988,-26.8758,69.0|103,1197
