id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,1.19988e-09,-0.155973,0,0,0,0,-9.54792e-15,2.72462e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-6.24693e-10,0.195463,0,0,0,0,-5.77316e-15,-1.09195e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,-5.34322e-09,0.0166231,0,0,0,0,5.9952e-15,2.2095e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,2.92209e-09,-0.0800765,0,0,0,0,-2.66454e-15,5.85131e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,1.27308e-09,0.15483,0,0,0,0,-7.77156e-15,-2.30013e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-5.16933e-09,0.0586768,0,0,0,0,8.88178e-15,-2.09598e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,8.92861e-10,0.355366,0,0,0,0,4.88498e-15,-3.14905e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,1.7169e-09,0.0813807,0,0,0,0,6.21725e-15,2.27538e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,5.80458e-09,1.21976,0,0,0,0,-1.40526e-13,1.22992,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-2.54663e-09,0.581299,0,0,0,0,-2.30926e-14,0.619064,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,-1.17238e-09,0.867447,0,0,0,0,6.72795e-14,0.879697,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,-1.66876e-09,-0.0227165,0,0,0,0,-9.53682e-14,0.0680298,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-6.0623e-09,0.125753,0,0,0,0,-9.90041e-14,0.20758,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,1.77046e-09,-0.0724003,0,0,0,0,-1.59039e-13,-0.0126234,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,5.29406e-10,-0.243275,0,0,0,0,1.05999e-13,-0.149446,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-3.05851e-09,0.981781,0,0,0,0,1.51601e-13,1.02729,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-8.20236e-10,1.08685,0,0,0,0,1.75387e-13,1.10194,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,-1.87888e-09,1.2165,0,0,0,0,-1.18155e-13,1.22166,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,1.94714e-09,0.117583,0,0,0,0,0.0,3.42165e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,3.73848e-09,-0.192793,0,0,0,0,8.43769e-15,3.08508e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-8.35798e-09,-0.203592,0,0,0,0,-1.55431e-15,-2.73635e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,3.33887e-09,0.215491,0,0,0,0,-7.32747e-15,-3.22985e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,-1.82506e-09,0.069493,0,0,0,0,7.10543e-15,-2.53081e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,-3.60314e-10,0.0168811,0,0,0,0,-2.66454e-15,-3.30813e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,1.59941e-09,-0.361741,0,0,0,0,5.32907e-15,2.41367e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,-7.26664e-09,-0.00834835,0,0,0,0,-4.44089e-15,-3.43109e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,-3.04857e-09,-0.309026,0,0,0,0,1.11022e-15,-5.8433e-07,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,3.66744e-09,-0.370392,0,0,0,0,5.77316e-15,2.20847e-09,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,-3.29978e-09,-0.217583,0,0,0,0,9.10383e-15,3.24897e-07,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,3.23809e-09,-0.219994,0,0,0,0,-7.77156e-15,6.73036e-07,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,1.23084e-09,-0.09535,0,0,0,0,2.88658e-15,3.4316e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,3.94652e-09,-0.17021,0,0,0,0,5.9952e-15,-1.44012e-09,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,-1.10517e-09,-0.0315021,0,0,0,0,4.44089e-15,3.77284e-08,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,2.96206e-09,-0.0480242,0,0,0,0,3.33067e-15,3.3977e-08,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,-6.74388e-10,1.98624,0,0,0,0,-1.74638e-13,2.01353,0,0,True,32.0|274,719
