id,importanceSampling
411|4,160.643866
411|3,160.047037
411|5,169.266704
411|6,168.788647
411|8,159.954202
411|7,159.824189
411|9,168.379383
411|10,169.332458
411|12,159.535775
411|11,159.762101
411|1,83.985740
411|2,143.739454
783|3,282.533231
783|4,273.781446
783|5,221.736498
783|6,217.058331
783|7,140.486121
783|8,171.591310
783|10,278.551408
783|9,281.755692
783|12,145.262519
783|11,177.453210
783|1,81.762909
783|2,147.260207
491|10,184.781642
491|9,185.259311
491|12,143.045275
491|11,176.483179
491|4,166.746794
491|3,166.476026
491|6,167.795633
491|5,167.368610
491|7,160.986795
491|8,160.329005
491|1,64.210447
491|2,155.976260
433|4,193.169465
433|3,186.898496
433|6,171.637541
433|5,174.409093
433|8,188.318661
433|7,188.330322
433|10,177.101970
433|9,177.099267
433|11,168.077996
433|12,171.712574
433|1,64.702810
433|2,148.295858
297|3,170.749272
297|4,139.438968
297|5,183.427170
297|6,183.085299
297|8,177.240636
297|7,177.626842
297|9,181.140322
297|10,180.895360
297|12,179.173023
297|11,188.764204
297|1,67.949521
297|2,146.261995
183|4,157.120084
183|3,157.057729
183|6,126.245841
183|5,158.103122
183|7,156.946233
183|8,156.901945
183|10,158.485860
183|9,158.231631
183|12,155.576372
183|11,156.163564
183|1,88.135727
183|2,120.905576
705|3,164.867363
705|4,165.668550
705|5,165.485454
705|6,165.975643
705|7,165.851183
705|8,133.820410
705|10,157.753127
705|9,125.794843
705|12,155.749807
705|11,156.703573
705|1,67.336448
705|2,125.795091
555|4,163.639093
555|3,163.788450
555|5,164.134134
555|6,164.088027
555|7,162.974079
555|8,163.266180
555|9,163.496903
555|10,164.081770
555|12,164.236831
555|11,165.265850
555|1,80.105251
555|2,132.264016
394|5,172.030027
394|6,169.950416
394|7,218.974774
394|8,225.345516
394|10,167.277433
394|9,165.327029
394|12,171.179859
394|11,173.821254
394|3,170.351077
394|4,170.051393
394|1,63.405413
394|2,137.487412
1099|3,155.780312
1099|4,155.909425
1099|5,156.739141
1099|6,156.629635
1099|8,155.866980
1099|7,155.988874
1099|9,124.045115
1099|10,155.987136
1099|11,155.539342
1099|12,155.401321
1099|1,67.599257
1099|2,120.336521
611|4,158.796098
611|3,158.776573
611|5,156.979341
611|6,157.407053
611|7,158.389163
611|8,159.884672
611|9,156.682478
611|10,156.456297
611|12,158.200952
611|11,158.998638
611|1,67.809877
611|2,125.038499
84|5,173.248833
84|6,174.683406
84|4,144.802079
84|3,176.358164
84|9,169.649617
84|10,169.824190
84|7,173.770247
84|8,173.437910
84|12,168.365184
84|11,170.187603
84|1,76.866823
84|2,148.839479
1042|8,167.565237
1042|7,167.443122
1042|6,170.692142
1042|5,170.132119
1042|12,166.682699
1042|11,166.552775
1042|9,170.165919
1042|10,169.512791
1042|4,168.966586
1042|3,168.271970
1042|1,82.941735
1042|2,149.171411
719|5,184.266736
719|6,183.698963
719|3,195.149829
719|4,195.826392
719|10,171.297202
719|9,171.408052
719|8,174.467278
719|7,174.386822
719|12,166.688918
719|11,166.868563
719|1,80.402018
719|2,145.131014
863|7,167.579282
863|8,167.674746
863|6,171.352282
863|5,171.014885
863|11,163.226338
863|12,162.950668
863|9,166.163887
863|10,166.025880
863|3,163.841053
863|4,164.153820
863|1,47.992543
863|2,143.898707
488|6,174.651584
488|5,174.402335
488|4,178.584126
488|3,178.513727
488|10,146.715656
488|9,177.507719
488|8,179.383385
488|7,179.601235
488|11,169.413608
488|12,168.986413
488|1,78.186539
488|2,144.617968
152|8,167.667293
152|7,167.632545
152|6,170.870585
152|5,170.649331
152|12,174.726063
152|11,141.076273
152|10,175.541780
152|9,174.836382
152|3,167.210311
152|4,167.959055
152|1,78.473607
152|2,144.717155
847|6,189.172672
847|3,187.120281
847|4,188.007110
847|10,188.586030
847|9,188.523899
847|7,190.425336
847|8,190.895914
847|12,173.336582
847|11,175.753049
847|5,189.310663
847|1,84.968492
847|2,160.923572
1241|8,170.860467
1241|7,171.348942
1241|5,174.476143
1241|6,174.959582
1241|11,178.606996
1241|12,176.096707
1241|9,179.343882
1241|10,180.656930
1241|3,172.508052
1241|4,172.973347
1241|1,78.995603
1241|2,155.820431
474|5,173.425026
474|6,173.675482
474|3,179.346170
474|4,179.032703
474|9,192.828795
474|10,160.769456
474|8,195.791642
474|7,196.298224
474|12,178.797944
474|11,179.695340
474|1,82.103632
474|2,152.263236
1056|8,166.747780
1056|7,166.501725
1056|6,169.714928
1056|5,169.589821
1056|12,184.274036
1056|11,183.896796
1056|10,183.518220
1056|9,183.322527
1056|4,176.402438
1056|3,176.653431
1056|1,78.131423
1056|2,148.714035
462|6,234.353942
462|5,248.706271
462|4,211.976163
462|3,214.987908
462|9,166.620611
462|10,167.005526
462|7,171.987636
462|8,139.731107
