id,importanceSampling
411|4,137.087204
411|3,132.880933
411|5,159.739906
411|6,159.676721
411|8,136.398731
411|7,135.178656
411|9,156.915215
411|10,158.922830
411|12,133.139326
411|11,134.790920
411|1,82.995288
411|2,148.248640
152|8,148.437623
152|7,147.993537
152|6,153.775031
152|5,152.419169
152|12,144.980788
152|11,142.320284
152|10,147.547433
152|9,150.367775
152|3,149.834520
152|4,149.068579
152|1,77.853507
152|2,152.003985
1056|8,146.699037
1056|7,148.616336
1056|6,150.750158
1056|5,151.217561
1056|12,146.429628
1056|11,145.420967
1056|10,152.130839
1056|9,154.040851
1056|4,148.922516
1056|3,145.389243
1056|1,77.103922
1056|2,163.361791
462|6,166.468374
462|5,167.661108
462|4,172.590139
462|3,171.188318
462|9,147.571649
462|10,152.862299
462|7,160.159248
462|8,158.013207
462|11,169.076777
462|12,175.900362
462|1,90.953641
462|2,161.737661
1159|8,162.036731
1159|7,163.886859
1159|5,166.864923
1159|6,165.695619
1159|11,146.830215
1159|12,150.829487
1159|9,160.474603
1159|10,163.963771
1159|4,154.034182
1159|3,153.527296
1159|1,81.601779
1159|2,159.618051
1197|7,141.343052
1197|8,139.839070
1197|6,146.320648
1197|5,145.529496
1197|12,143.236184
1197|10,152.582144
1197|9,149.178742
1197|3,138.096732
1197|4,139.543968
1197|11,146.246091
1197|1,81.403144
1197|2,159.273051
