id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,-0.598841,1.02555e-08,9.20917e-09,0,-0.611693,3.17524e-14,2.27374e-13,0,70.0|274,411
411|3,-1.17505,-7.34364e-09,-2.03927e-09,0,-1.17728,1.92069e-13,-1.42109e-13,0,70.0|274,411
411|5,-0.478658,9.2942e-10,-4.90097e-09,0,-0.489516,1.90736e-13,7.10543e-15,0,70.0|274,411
411|6,-0.384861,5.55062e-09,-6.38904e-09,0,-0.416864,2.32481e-13,1.42109e-13,0,70.0|274,411
411|8,-0.844817,1.89202e-09,4.5281e-09,0,-0.872264,2.15383e-14,1.84741e-13,0,70.0|274,411
411|7,-0.917153,-6.08171e-09,6.56154e-09,0,-0.943206,-9.99201e-15,-2.23821e-13,0,70.0|274,411
411|9,-0.548162,-7.68117e-09,-5.30231e-09,0,-0.579271,-3.35953e-13,5.68434e-13,0,70.0|274,411
411|10,-0.426823,5.59622e-09,3.17537e-09,0,-0.426629,-1.88738e-14,-2.84217e-14,0,70.0|274,411
411|12,-0.951278,5.11308e-09,2.79626e-10,0,-0.962023,3.23963e-13,-1.56319e-13,0,70.0|274,411
411|11,-0.837216,-2.60747e-09,2.52555e-09,0,-0.838005,2.08278e-13,-3.48166e-13,0,70.0|274,411
411|1,0.0755775,-5.45361e-10,8.35781e-10,0,1.48059e-09,1.68754e-14,-7.10543e-15,0,69.0|274,411
411|2,0.152832,-4.13829e-09,4.88822e-09,0,-1.76073e-07,-9.76996e-15,0,0,69.0|274,411
152|8,-1.65634,-2.33906e-08,3.17892e-09,0,-1.65311,1.09246e-13,-7.10543e-14,0,65.0|322,152
152|7,-1.54053,7.68923e-09,1.67991e-09,0,-1.5422,-1.19904e-14,3.12639e-13,0,65.0|322,152
152|6,-1.56772,1.40626e-08,1.10844e-09,0,-1.55803,1.90958e-14,7.4607e-14,0,65.0|322,152
152|5,-1.68573,-8.48308e-09,1.58321e-09,0,-1.67222,2.55351e-13,2.41585e-13,0,65.0|322,152
152|12,-2.74498,-1.10318e-08,4.3946e-09,0,-2.7727,-3.80806e-13,-3.76588e-13,0,28.0|322,152
152|11,-2.61815,-6.33976e-09,-1.17997e-08,0,-2.63129,-1.00364e-13,-3.19744e-14,0,28.0|322,152
152|10,-2.62899,-2.61801e-09,2.15332e-10,0,-2.6568,-6.21725e-14,2.0961e-13,0,28.0|322,152
152|9,-2.49172,-1.97296e-10,-1.26424e-09,0,-2.48032,6.83897e-14,5.32907e-14,0,28.0|322,152
152|3,-1.81553,3.01018e-09,-7.81324e-09,0,-1.83932,-3.2041e-13,1.3145e-13,0,22.0|322,152
152|4,-1.74114,-6.21479e-09,-6.35236e-09,0,-1.74187,2.09388e-13,3.55271e-15,0,22.0|322,152
152|1,0.243775,-3.54468e-10,7.1617e-09,0,-3.03412e-07,2.66454e-15,0,0,69.0|322,152
152|2,0.115781,3.12982e-10,-7.80273e-09,0,-2.00942e-07,0,0,0,69.0|322,152
1056|8,-1.85108,2.33116e-09,5.72042e-09,0,-1.84414,2.98428e-13,-5.68434e-14,0,65.0|276,1056
1056|7,-1.85102,-1.77535e-10,-8.00789e-10,0,-1.87097,2.93099e-13,-1.20792e-13,0,65.0|276,1056
1056|6,-1.85749,5.80427e-09,9.88166e-09,0,-1.86222,-4.75175e-13,5.68434e-14,0,65.0|276,1056
1056|5,-1.91431,-3.16472e-09,3.343e-09,0,-1.92227,5.71099e-13,1.42109e-14,0,65.0|276,1056
1056|12,-3.21491,2.16762e-08,-3.50938e-09,0,-3.23416,3.21299e-13,-2.98428e-13,0,28.0|276,1056
1056|11,-3.04574,5.03268e-10,7.80881e-09,0,-3.06517,2.70894e-14,-3.73035e-13,0,28.0|276,1056
1056|10,-2.65683,-1.0624e-08,7.05236e-10,0,-2.65777,6.21725e-14,-2.84217e-13,0,28.0|276,1056
1056|9,-2.56935,-2.07514e-09,-2.72837e-09,0,-2.58006,1.2923e-13,1.7053e-13,0,28.0|276,1056
1056|4,-2.00081,-1.33887e-08,4.99033e-10,0,-2.00284,-8.23785e-14,-1.91847e-13,0,22.0|276,1056
1056|3,-2.11257,8.58328e-09,2.78954e-09,0,-2.11831,-2.93099e-13,4.26326e-14,0,22.0|276,1056
1056|1,-0.193132,3.30797e-09,2.38444e-09,0,-1.65288e-07,-7.43849e-15,0,0,69.0|276,1056
