id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.551081,1.50948,-24.22,0.045372,0.542432,1.50948,-24.22,0.0437932,70.0|274,411
411|3,0.309563,1.50948,-24.22,0.045372,0.308116,1.50948,-24.22,0.0437932,70.0|274,411
411|5,0.622014,1.50948,-24.22,0.045372,0.612923,1.50948,-24.22,0.0437932,70.0|274,411
411|6,0.683322,1.50948,-24.22,0.045372,0.659111,1.50948,-24.22,0.0437932,70.0|274,411
411|8,0.43079,1.50948,-24.22,0.045372,0.418004,1.50948,-24.22,0.0437932,70.0|274,411
411|7,0.400796,1.50948,-24.22,0.045372,0.389378,1.50948,-24.22,0.0437932,70.0|274,411
411|9,0.579675,1.50948,-24.22,0.045372,0.560307,1.50948,-24.22,0.0437932,70.0|274,411
411|10,0.654703,1.50948,-24.22,0.045372,0.652706,1.50948,-24.22,0.0437932,70.0|274,411
411|12,0.388076,1.50948,-24.22,0.045372,0.382119,1.50948,-24.22,0.0437932,70.0|274,411
411|11,0.435052,1.50948,-24.22,0.045372,0.432573,1.50948,-24.22,0.0437932,70.0|274,411
411|1,12.4122,4.3609,-24.22,0.045372,1,4.3609,-24.22,0.0437932,69.0|274,411
411|2,54.9862,4.3609,-24.22,0.045372,1,4.3609,-24.22,0.0437932,69.0|274,411
152|8,0.192149,1.15194,-24.22,0.0542497,0.191454,1.15194,-24.22,0.0525085,65.0|322,152
152|7,0.215576,1.15194,-24.22,0.0542497,0.213909,1.15194,-24.22,0.0525085,65.0|322,152
152|6,0.209617,1.15194,-24.22,0.0542497,0.21055,1.15194,-24.22,0.0525085,65.0|322,152
152|5,0.18617,1.15194,-24.22,0.0542497,0.18783,1.15194,-24.22,0.0525085,65.0|322,152
152|12,0.0646393,1.14567,-24.22,0.0542497,0.062493,1.14567,-24.22,0.0525085,28.0|322,152
152|11,0.0732501,1.14567,-24.22,0.0542497,0.0719856,1.14567,-24.22,0.0525085,28.0|322,152
152|10,0.0724605,1.14567,-24.22,0.0542497,0.0701726,1.14567,-24.22,0.0525085,28.0|322,152
152|9,0.0830594,1.14567,-24.22,0.0542497,0.0837161,1.14567,-24.22,0.0525085,28.0|322,152
152|3,0.163664,1.16632,-24.22,0.0542497,0.158925,1.16632,-24.22,0.0525085,22.0|322,152
152|4,0.176089,1.16632,-24.22,0.0542497,0.175193,1.16632,-24.22,0.0525085,22.0|322,152
152|1,9.37325,3.40155,-24.22,0.0542497,1,3.40155,-24.22,0.0525085,69.0|322,152
152|2,8.00134,3.40155,-24.22,0.0542497,1,3.40155,-24.22,0.0525085,69.0|322,152
1056|8,0.157481,1.95338,-24.22,0.00765506,0.158161,1.95338,-24.22,0.008786,65.0|276,1056
1056|7,0.157577,1.95338,-24.22,0.00765506,0.153975,1.95338,-24.22,0.008786,65.0|276,1056
1056|6,0.156344,1.95338,-24.22,0.00765506,0.155327,1.95338,-24.22,0.008786,65.0|276,1056
1056|5,0.147724,1.95338,-24.22,0.00765506,0.146274,1.95338,-24.22,0.008786,65.0|276,1056
1056|12,0.0402817,1.92392,-24.22,0.00765506,0.0393932,1.92392,-24.22,0.008786,28.0|276,1056
1056|11,0.0476465,1.92392,-24.22,0.00765506,0.0466461,1.92392,-24.22,0.008786,28.0|276,1056
1056|10,0.0704538,1.92392,-24.22,0.00765506,0.0701043,1.92392,-24.22,0.008786,28.0|276,1056
1056|9,0.0767877,1.92392,-24.22,0.00765506,0.0757696,1.92392,-24.22,0.008786,28.0|276,1056
1056|4,0.135468,1.94436,-24.22,0.00765506,0.134951,1.94436,-24.22,0.008786,22.0|276,1056
1056|3,0.12119,1.94436,-24.22,0.00765506,0.120235,1.94436,-24.22,0.008786,22.0|276,1056
1056|1,13.8008,-0.12658,-24.22,0.00765506,1,-0.12658,-24.22,0.008786,69.0|276,1056
1056|2,11.8162,-0.12658,-24.22,0.00765506,0.999999,-0.12658,-24.22,0.008786,69.0|276,1056
462|6,0.253885,0.39054,-24.22,0.00765397,0.238185,0.39054,-24.22,0.00878548,55.0|292,462
462|5,0.342425,0.39054,-24.22,0.00765397,0.319081,0.39054,-24.22,0.00878548,55.0|292,462
462|4,0.341244,0.39054,-24.22,0.00765397,0.295604,0.39054,-24.22,0.00878548,55.0|292,462
462|3,0.389937,0.39054,-24.22,0.00765397,0.339304,0.39054,-24.22,0.00878548,55.0|292,462
462|9,0.0219617,2.08927,-24.22,0.00765397,0.021813,2.08927,-24.22,0.00878548,32.0|292,462
462|10,0.0229536,2.08927,-24.22,0.00765397,0.0224626,2.08927,-24.22,0.00878548,32.0|292,462
