id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,0.403964,5.52911e-10,0.906083,-7.90401e-09,-3.48856e-09,0.658107,-1.56652e-13,1.04243,1.98952e-13,-2.07889e-14,70.0|274,411
411|3,0.580904,-5.4338e-09,1.33197,-2.83998e-10,2.2888e-09,0.161239,-1.67644e-14,1.07489,-8.52651e-14,-3.86496e-14,70.0|274,411
411|5,0.552207,5.30925e-09,0.931043,4.1774e-09,-4.56593e-09,0.552474,5.21805e-15,0.91588,-2.84217e-14,1.40166e-15,70.0|274,411
411|6,0.447571,-7.48354e-10,0.792715,3.47293e-09,-3.37638e-09,0.126658,-7.66054e-15,0.623226,2.84217e-14,-1.65146e-15,70.0|274,411
411|8,0.290139,1.4206e-09,0.975242,-1.70727e-10,3.09525e-09,0.467365,4.21885e-15,1.08473,8.52651e-14,2.13857e-14,70.0|274,411
411|7,0.591881,-4.91495e-09,1.20308,-1.6241e-09,-2.57483e-09,0.465799,-2.10942e-14,1.13081,0,1.36835e-14,70.0|274,411
411|9,0.173006,-3.88579e-09,0.737575,7.63752e-09,2.48972e-09,0.26305,-7.76046e-14,0.785162,8.52651e-14,6.38933e-14,70.0|274,411
411|10,0.602083,-2.93021e-09,0.899276,-1.11097e-08,4.14672e-09,0.62755,-2.03171e-14,0.920361,2.84217e-14,1.65978e-14,70.0|274,411
411|12,0.354609,6.08629e-09,1.04879,-8.60913e-09,5.33675e-09,0.16964,-6.32827e-15,0.93933,-2.84217e-14,-1.29063e-15,70.0|274,411
411|11,0.487046,3.15919e-09,1.06873,7.99787e-09,-6.87082e-09,0.220831,-3.74145e-14,0.911696,-2.84217e-14,-3.10862e-15,70.0|274,411
411|1,-0.0173765,9.04227e-11,-0.0578203,-2.98245e-09,8.15676e-10,3.43846e-08,3.10862e-15,-7.81592e-09,0,2.98719e-15,69.0|274,411
411|2,0.103979,1.59291e-12,-0.000291189,1.59094e-10,2.00601e-09,-9.74399e-08,-8.88178e-16,-0.000206949,0,-1.57513e-15,69.0|274,411
152|8,1.62285,9.51674e-10,1.73773,-9.27535e-10,-1.53374e-09,1.53358,7.99361e-15,1.69098,0,-1.17961e-14,65.0|322,152
152|7,1.95222,1.63462e-10,1.80419,-7.11376e-09,-1.21537e-09,1.21134,-8.65974e-15,1.49959,0,1.83187e-15,65.0|322,152
