id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,1.73533e-09,0,-0.528168,0,-3.10862e-15,0,-0.054187,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,7.6221e-10,0,-0.364198,0,4.44089e-15,0,-0.069107,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,6.87808e-10,0,0.403329,0,-6.66134e-15,0,0.0131472,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-3.06696e-09,0,0.0723768,0,-7.99361e-15,0,0.0183917,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,5.92659e-10,0,-0.202269,0,7.10543e-15,0,-0.0713303,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-2.78447e-09,0,-0.45313,0,3.55271e-15,0,-0.0687837,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-9.89823e-10,0,0.247401,0,-2.66454e-15,0,0.00392276,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,1.39712e-09,0,0.60827,0,-9.32587e-15,0,0.0195055,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,1.16451e-09,0,-0.627661,0,7.10543e-15,0,-0.070172,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-3.8251e-10,0,-0.639788,0,4.44089e-16,0,-0.0681312,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,1.39429e-09,0,0.107605,0,2.22045e-16,0,3.50046e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,2.13237e-09,0,0.366911,0,4.66294e-15,0,7.53619e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,5.23055e-11,0,-0.119996,0,2.88658e-15,0,1.81686e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,4.5329e-09,0,0.58993,0,6.66134e-16,0,2.90062e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,2.10671e-09,0,-0.363343,0,1.9984e-15,0,-2.77372e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-7.86529e-10,0,0.286817,0,1.11022e-15,0,-2.83607e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-1.5338e-09,0,0.0306957,0,-3.10862e-15,0,2.94307e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-2.43702e-10,0,0.212583,0,-3.9968e-15,0,-1.48354e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-2.39914e-11,0,-0.0547498,0,2.22045e-16,0,2.50896e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-2.03368e-09,0,0.200143,0,8.88178e-16,0,3.11016e-08,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-8.8669e-10,0,0.0920027,0,-2.22045e-16,0,-3.06544e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-1.33003e-09,0,-0.0175546,0,-3.77476e-15,0,-5.09791e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-5.74834e-11,0,-0.0448847,0,3.9968e-15,0,-1.99511e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,4.03486e-09,0,0.285289,0,-3.77476e-15,0,6.96196e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.58103e-09,0,0.1093,0,3.33067e-15,0,-7.36408e-08,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,2.41855e-09,0,-0.175218,0,1.55431e-15,0,1.21106e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,-2.12401e-09,0,-0.975209,0,1.11022e-15,0,-0.0559006,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,1.91899e-10,0,-0.51152,0,-2.22045e-15,0,-0.0403008,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,-3.41108e-11,0,-0.249303,0,-3.10862e-15,0,-0.00778313,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,6.88155e-10,0,-0.170576,0,4.44089e-16,0,-0.0169194,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-3.3359e-09,0,-0.426401,0,1.77636e-15,0,-0.0525432,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,2.14575e-09,0,-0.496223,0,-1.33227e-15,0,-0.0505617,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,1.53374e-09,0,-0.631589,0,2.22045e-16,0,-0.0149885,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,1.08938e-09,0,-0.470348,0,-7.99361e-15,0,-0.00694545,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-6.30476e-10,0,-0.182668,0,2.66454e-15,0,0.0221608,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,5.48564e-10,0,-0.55524,0,8.88178e-16,0,0.0122711,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,2.19918e-09,0,0.136033,0,3.33067e-15,0,-2.01992e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,2.27388e-10,0,-0.215598,0,2.55351e-15,0,-3.86678e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,-2.86802e-09,0,0.0250458,0,-1.05471e-15,0,-5.25995e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,-3.15647e-09,0,-0.0943334,0,9.99201e-16,0,-2.73193e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,1.33754e-10,0,0.366531,0,5.88418e-15,0,3.01597e-08,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,6.34627e-10,0,0.0612091,0,-2.83107e-15,0,-6.46866e-08,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,-3.14632e-10,0,-0.162023,0,7.77156e-16,0,2.13943e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,-1.50152e-09,0,0.215786,0,1.77636e-15,0,-1.74616e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0,-2.56137e-09,0,0.0948387,0,-1.88738e-15,0,-1.76395e-07,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0,2.29913e-09,0,0.057073,0,4.32987e-15,0,-6.74909e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0,9.3307e-10,0,0.153335,0,-3.10862e-15,0,-1.72288e-07,69.0|322,152
