rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.406242,-5.55213e-08,0,-1.01254e-07,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.100915,2.26404e-08,0,2.42275e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.54814,9.12276e-09,0,-6.72487e-09,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.669769,-2.52254e-08,0,-6.66278e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.130122,2.95808e-09,0,-4.6025e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.143939,2.49292e-08,0,7.04955e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.449256,2.77757e-08,0,6.93839e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.667063,-1.50453e-08,0,6.45337e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.0928265,-3.34957e-08,0,3.89634e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.222263,-3.87706e-08,0,5.61906e-09,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.80303,-2.35981e-08,0,-1.25131e-07,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.15971,-1.08477e-08,0,9.71919e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.21482,5.38522e-08,0,5.07416e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.442579,-1.74546e-08,0,5.11296e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.512073,6.19938e-08,0,-3.79531e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.825131,3.98838e-08,0,4.4494e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.348671,-1.36037e-08,0,-9.47532e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-2.37935,-1.82472e-08,0,1.12821e-07,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,2.44257,-1.74859e-08,0,4.23017e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.137653,-2.5314e-08,0,-3.38002e-09,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.0197193,-1.4409e-08,0,-6.17206e-09,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.242,2.17859e-08,0,-6.3956e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-0.268235,-1.13106e-08,0,3.98507e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.10835,-4.25912e-08,0,1.30172e-07,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-1.57668,3.30898e-08,0,-1.02754e-07,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.168464,2.17326e-08,0,1.4693e-07,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.0888436,2.6726e-08,0,-7.35188e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.156346,5.21487e-08,0,-4.55945e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.234539,-3.45067e-08,0,9.09295e-09,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.13308,-1.72703e-08,0,9.28553e-09,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.20582,1.58933e-09,0,2.54787e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.878247,3.96942e-08,0,-2.91338e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-0.907864,3.13282e-09,0,-2.69515e-08,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-0.806267,5.30811e-08,0,5.57942e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-0.294719,-4.84934e-08,0,3.01591e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-0.016944,-3.76321e-08,0,-1.29329e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-0.974998,-5.81918e-09,0,-4.00982e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-0.118998,1.52724e-08,0,-7.14141e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.718918,-9.27273e-09,0,-9.74421e-08,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,3.50176,-1.32081e-08,0,2.55279e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-0.9125,-4.98914e-09,0,7.34478e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.32727,3.99682e-08,0,-3.67215e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,1.95415,4.39042e-08,0,-1.24605e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,2.33082,-7.54897e-08,0,-9.31773e-09,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.0188444,2.07347e-09,0,1.83944e-09,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.153889,-3.59883e-08,0,1.68683e-08,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-2.19823,-5.12288e-08,0,-7.59871e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-1.05663,-4.23246e-08,0,1.23391e-09,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.30957,3.31432e-08,0,8.35982e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.401705,1.60453e-08,0,4.80501e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.38644,1.00855e-08,0,-1.79164e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-1.45413,2.64654e-08,0,-8.64972e-08,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-0.685531,7.73075e-09,0,5.53661e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,-0.779836,1.14682e-08,0,-4.57272e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,-0.65865,2.59299e-08,0,-6.87046e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,-0.689186,-1.11421e-08,0,-1.5065e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-0.446826,-1.96646e-09,0,4.82977e-09,28.0|276,1056
