id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,272.506,575.818,518.393,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|cc|2|1|162,272.004,575.818,1095.17,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|cc|3|1|162,273.099,575.818,1332.88,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|162,84
8|84|cc|4|1|162,272.233,575.818,1205.39,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|cc|5|1|162,272.881,575.818,621.982,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|cc|6|1|162,271.588,575.818,610.108,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|cc|7|1|162,272.16,575.818,994.933,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|cc|8|1|162,272.004,575.818,787.732,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|sample|10|162,297.182,575.818,3002510000.0,59554.9,1451.9,296.931,575.818,271419000.0,59554.9,1451.9,True,32.0|162,84
8|84|sample|11|162,296.666,575.818,1470020000.0,59554.9,1451.9,297.004,575.818,271419000.0,59554.9,1451.9,True,22.0|162,84
8|84|sample|12|162,296.826,575.818,2451370000.0,59554.9,1451.9,296.682,575.818,271419000.0,59554.9,1451.9,True,22.0|162,84
8|84|sample|3|162,296.89,575.818,1606990000.0,59554.9,1451.9,297.526,575.818,271419000.0,59554.9,1451.9,True,55.0|162,84
8|84|sample|4|162,296.797,575.818,2607770000.0,59554.9,1451.9,297.457,575.818,271419000.0,59554.9,1451.9,True,55.0|162,84
8|84|sample|5|162,296.889,575.818,2035390000.0,59554.9,1451.9,297.065,575.818,271419000.0,59554.9,1451.9,True,55.0|162,84
8|84|sample|6|162,297.355,575.818,1768270000.0,59554.9,1451.9,297.086,575.818,271419000.0,59554.9,1451.9,True,55.0|162,84
8|84|sample|7|162,296.904,575.818,2053330000.0,59554.9,1451.9,297.27,575.818,271419000.0,59554.9,1451.9,True,32.0|162,84
8|84|sample|8|162,297.413,575.818,2824840000.0,59554.9,1451.9,297.244,575.818,271419000.0,59554.9,1451.9,True,32.0|162,84
8|84|sample|9|162,296.096,575.818,2926150000.0,59554.9,1451.9,297.038,575.818,271419000.0,59554.9,1451.9,True,32.0|162,84
8|84|vc|1|2|162,272.438,575.818,508.284,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|vc|2|2|162,272.468,575.818,954.085,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|162,84
8|84|vc|3|2|162,271.95,575.818,641.173,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|vc|4|2|162,273.029,575.818,625.256,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|162,84
8|84|vc|5|2|162,272.466,575.818,700.038,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|vc|6|2|162,272.272,575.818,1898.18,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|162,84
8|84|vc|7|2|162,271.672,575.818,701.687,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|84|vc|8|2|162,272.403,575.818,3251.67,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|162,84
8|719|cc|1|1|274,271.926,575.818,611.032,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|cc|2|1|274,272.355,575.818,785.464,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|cc|3|1|274,271.713,575.818,792.549,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|cc|4|1|274,272.95,575.818,1345.97,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|cc|5|1|274,272.123,575.818,1138.03,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|cc|6|1|274,272.881,575.818,693.992,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|cc|7|1|274,272.422,575.818,1856.59,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|cc|8|1|274,272.414,575.818,644.092,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|sample|10|274,296.796,575.818,2164260000.0,59554.9,1451.9,297.217,575.818,271419000.0,59554.9,1451.9,True,32.0|274,719
8|719|sample|11|274,296.542,575.818,1560820000.0,59554.9,1451.9,297.141,575.818,271419000.0,59554.9,1451.9,True,22.0|274,719
8|719|sample|12|274,296.591,575.818,2507050000.0,59554.9,1451.9,297.173,575.818,271419000.0,59554.9,1451.9,True,22.0|274,719
8|719|sample|3|274,296.62,575.818,3651940000.0,59554.9,1451.9,297.768,575.818,271419000.0,59554.9,1451.9,True,55.0|274,719
8|719|sample|4|274,297.53,575.818,2809900000.0,59554.9,1451.9,297.743,575.818,271419000.0,59554.9,1451.9,True,55.0|274,719
8|719|sample|5|274,296.834,575.818,1994960000.0,59554.9,1451.9,297.395,575.818,271419000.0,59554.9,1451.9,True,55.0|274,719
8|719|sample|6|274,297.245,575.818,2676180000.0,59554.9,1451.9,297.483,575.818,271419000.0,59554.9,1451.9,True,55.0|274,719
8|719|sample|7|274,297.28,575.818,1605420000.0,59554.9,1451.9,297.485,575.818,271419000.0,59554.9,1451.9,True,32.0|274,719
8|719|sample|8|274,297.189,575.818,10871200000.0,59554.9,1451.9,297.428,575.818,271419000.0,59554.9,1451.9,True,32.0|274,719
8|719|sample|9|274,297.739,575.818,4705190000.0,59554.9,1451.9,297.22,575.818,271419000.0,59554.9,1451.9,True,32.0|274,719
8|719|vc|1|2|274,273.312,575.818,1373.56,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|vc|2|2|274,272.625,575.818,758.184,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|vc|3|2|274,272.354,575.818,744.572,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|vc|4|2|274,272.982,575.818,745.717,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|vc|5|2|274,272.58,575.818,959.954,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|274,719
8|719|vc|6|2|274,271.748,575.818,622.56,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|vc|7|2|274,271.95,575.818,507.372,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|719|vc|8|2|274,273.163,575.818,1053.02,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|274,719
8|488|cc|1|1|322,272.253,575.818,455.942,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|322,488
8|488|cc|2|1|322,272.934,575.818,593.492,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|322,488
8|488|cc|3|1|322,272.238,575.818,838.774,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|322,488
8|488|cc|4|1|322,272.563,575.818,737.377,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|322,488
8|488|cc|5|1|322,271.49,575.818,474.373,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|322,488
8|488|cc|6|1|322,272.291,575.818,1770.72,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|322,488
8|488|cc|7|1|322,271.957,575.818,671.05,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|322,488
8|488|cc|8|1|322,272.626,575.818,793.831,59554.9,1451.9,272.301,575.818,85.8916,59554.9,1451.9,False,69.0|322,488
8|488|sample|10|322,296.807,575.818,2182000000.0,59554.9,1451.9,296.844,575.818,271419000.0,59554.9,1451.9,True,32.0|322,488
8|488|sample|11|322,296.602,575.818,1832090000.0,59554.9,1451.9,296.935,575.818,271419000.0,59554.9,1451.9,True,22.0|322,488
8|488|sample|12|322,297.195,575.818,2383010000.0,59554.9,1451.9,296.915,575.818,271419000.0,59554.9,1451.9,True,22.0|322,488
8|488|sample|3|322,297.389,575.818,1737270000.0,59554.9,1451.9,298.363,575.818,271419000.0,59554.9,1451.9,True,55.0|322,488
8|488|sample|4|322,297.838,575.818,2019240000.0,59554.9,1451.9,298.386,575.818,271419000.0,59554.9,1451.9,True,55.0|322,488
8|488|sample|5|322,298.984,575.818,3053560000.0,59554.9,1451.9,297.98,575.818,271419000.0,59554.9,1451.9,True,55.0|322,488
8|488|sample|6|322,297.31,575.818,1961930000.0,59554.9,1451.9,297.933,575.818,271419000.0,59554.9,1451.9,True,55.0|322,488
8|488|sample|7|322,297.338,575.818,2101280000.0,59554.9,1451.9,297.428,575.818,271419000.0,59554.9,1451.9,True,32.0|322,488
8|488|sample|8|322,297.45,575.818,2070570000.0,59554.9,1451.9,297.426,575.818,271419000.0,59554.9,1451.9,True,32.0|322,488
8|488|sample|9|322,296.188,575.818,3194770000.0,59554.9,1451.9,296.936,575.818,271419000.0,59554.9,1451.9,True,32.0|322,488
8|488|vc|1|2|322,272.588,575.818,770.634,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|322,488
8|488|vc|2|2|322,272.078,575.818,974.184,59554.9,1451.9,272.301,575.818,85.8917,59554.9,1451.9,False,69.0|322,488
