id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,130.887902
9|411|9|411|sample|3|274|3|274|70.0,134.732806
9|411|9|411|sample|5|274|5|274|70.0,149.695142
9|411|9|411|sample|6|274|6|274|70.0,154.932671
9|411|9|411|sample|8|274|8|274|70.0,128.254330
9|411|9|411|sample|7|274|7|274|70.0,96.720326
9|411|9|411|sample|9|274|9|274|70.0,152.812806
9|411|9|411|sample|10|274|10|274|70.0,150.339138
9|411|9|411|sample|12|274|12|274|70.0,129.227961
9|411|9|411|sample|11|274|11|274|70.0,131.464911
9|411|9|411|cc|1|1|274|1|274|69.0,12.155507
9|411|9|411|cc|2|1|274|1|274|69.0,12.192891
9|411|9|411|cc|3|1|274|1|274|69.0,11.955325
9|411|9|411|cc|4|1|274|1|274|69.0,12.045545
9|411|9|411|cc|5|1|274|1|274|69.0,12.501283
9|411|9|411|cc|6|1|274|1|274|69.0,-20.653188
9|411|9|411|cc|7|1|274|1|274|69.0,12.310892
9|411|9|411|cc|8|1|274|1|274|69.0,13.486516
9|411|9|411|vc|1|2|274|2|274|69.0,18.988787
9|411|9|411|vc|2|2|274|2|274|69.0,18.829362
9|411|9|411|vc|3|2|274|2|274|69.0,-13.351154
9|411|9|411|vc|4|2|274|2|274|69.0,18.836583
9|411|9|411|vc|5|2|274|2|274|69.0,19.110404
9|411|9|411|vc|6|2|274|2|274|69.0,18.907261
9|411|9|411|vc|7|2|274|2|274|69.0,19.477987
9|411|9|411|vc|8|2|274|2|274|69.0,18.782477
8|152|8|152|sample|8|322|8|322|65.0,141.551872
8|152|8|152|sample|7|322|7|322|65.0,144.085283
8|152|8|152|sample|6|322|6|322|65.0,154.458926
8|152|8|152|sample|5|322|5|322|65.0,160.373403
8|152|8|152|sample|12|322|12|322|28.0,137.619220
8|152|8|152|sample|11|322|11|322|28.0,133.899136
8|152|8|152|sample|10|322|10|322|28.0,145.415471
8|152|8|152|sample|9|322|9|322|28.0,142.158995
8|152|8|152|sample|3|322|3|322|22.0,153.393575
8|152|8|152|sample|4|322|4|322|22.0,143.506022
8|152|8|152|cc|1|1|322|1|322|69.0,11.965257
8|152|8|152|cc|2|1|322|1|322|69.0,11.790077
8|152|8|152|cc|3|1|322|1|322|69.0,11.764353
8|152|8|152|cc|4|1|322|1|322|69.0,11.880739
8|152|8|152|cc|5|1|322|1|322|69.0,11.808179
8|152|8|152|cc|6|1|322|1|322|69.0,11.790388
8|152|8|152|cc|7|1|322|1|322|69.0,11.914832
8|152|8|152|cc|8|1|322|1|322|69.0,11.954115
8|152|8|152|vc|1|2|322|2|322|69.0,19.817148
8|152|8|152|vc|2|2|322|2|322|69.0,19.823644
