id,importanceSampling
8|84|cc|1|1|162,16.02224
8|84|cc|2|1|162,15.946244
8|84|cc|3|1|162,16.041208
8|84|cc|4|1|162,16.138109
8|84|cc|5|1|162,16.242447
8|84|cc|6|1|162,16.230008
8|84|cc|7|1|162,16.234768
8|84|cc|8|1|162,15.902988
8|84|sample|10|162,163.301641
8|84|sample|11|162,172.582605
8|84|sample|12|162,167.630841
8|84|sample|3|162,188.101767
8|84|sample|4|162,185.528989
8|84|sample|5|162,178.962087
8|84|sample|6|162,180.906584
8|84|sample|7|162,171.538417
8|84|sample|8|162,170.907064
8|84|sample|9|162,163.219122
8|84|vc|1|2|162,22.166273
8|84|vc|2|2|162,22.429124
8|84|vc|3|2|162,22.428494
8|84|vc|4|2|162,22.420584
8|84|vc|5|2|162,22.431493
8|84|vc|6|2|162,22.47229
8|84|vc|7|2|162,22.414068
8|84|vc|8|2|162,22.141184
8|719|cc|1|1|274,15.920109
8|719|cc|2|1|274,16.024588
8|719|cc|3|1|274,16.171666
8|719|cc|4|1|274,16.441208
8|719|cc|5|1|274,16.290179
8|719|cc|6|1|274,16.445071
8|719|cc|7|1|274,16.532742
8|719|cc|8|1|274,16.358702
8|719|sample|10|274,160.531901
8|719|sample|11|274,158.604887
8|719|sample|12|274,157.42232
8|719|sample|3|274,192.150251
8|719|sample|4|274,191.209337
8|719|sample|5|274,187.688097
8|719|sample|6|274,189.161156
8|719|sample|7|274,168.275735
8|719|sample|8|274,168.106404
8|719|sample|9|274,160.823782
8|719|vc|1|2|274,23.081206
8|719|vc|2|2|274,22.586474
8|719|vc|3|2|274,22.556163
8|719|vc|4|2|274,22.547895
8|719|vc|5|2|274,22.559733
8|719|vc|6|2|274,22.560648
8|719|vc|7|2|274,22.621062
8|719|vc|8|2|274,22.233651
8|488|cc|1|1|322,16.202826
8|488|cc|2|1|322,16.520915
8|488|cc|3|1|322,16.126582
8|488|cc|4|1|322,16.020376
8|488|cc|5|1|322,15.994493
8|488|cc|6|1|322,16.167596
8|488|cc|7|1|322,16.318149
8|488|cc|8|1|322,16.128884
8|488|sample|10|322,171.931131
8|488|sample|11|322,164.626242
8|488|sample|12|322,162.771427
8|488|sample|3|322,208.627526
8|488|sample|4|322,210.461835
8|488|sample|5|322,212.096781
8|488|sample|6|322,209.173053
8|488|sample|7|322,178.267705
8|488|sample|8|322,178.787707
8|488|sample|9|322,172.318761
8|488|vc|1|2|322,22.744953
8|488|vc|2|2|322,22.758329
8|488|vc|3|2|322,22.726659
8|488|vc|4|2|322,22.724703
8|488|vc|5|2|322,22.7147
8|488|vc|6|2|322,22.714869
8|488|vc|7|2|322,22.723673
8|488|vc|8|2|322,22.457415
8|847|cc|1|1|69,16.122349
8|847|cc|2|1|69,16.489449
8|847|cc|3|1|69,16.738996
8|847|cc|4|1|69,16.284143
8|847|cc|5|1|69,16.448266
8|847|cc|6|1|69,16.451547
8|847|cc|7|1|69,16.250687
8|847|cc|8|1|69,17.168579
8|847|sample|10|69,167.05801
8|847|sample|11|69,172.409911
8|847|sample|12|69,172.797263
8|847|sample|3|69,186.830201
8|847|sample|4|69,186.256468
