rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,1.27403e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,-2.33844e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-1.62796e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-2.10049e-09,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,-1.22468e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,-1.04606e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,-3.68922e-10,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,1.49605e-09,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,-7.62482e-10,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,2.72982e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,-3.81173e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,3.31636e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,9.82182e-09,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,2.32626e-09,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,3.08249e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,4.99073e-09,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,-1.27757e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,-1.16868e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,8.08039e-09,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,-5.19504e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,3.22575e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,-1.48671e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,-2.70406e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,-5.90463e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,3.67286e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,1.84798e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,0,1.78018e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,0,1.06841e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,0,-7.18492e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,0,-4.39749e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,0,-3.32202e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,0,-3.52075e-09,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,0,1.36054e-08,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,0,-9.31845e-09,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,0,-4.9739e-09,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0,6.31669e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,-1.33004e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,2.27101e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,-6.38015e-09,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,-6.8386e-09,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,1.92256e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,8.73578e-09,69.0|322,152
