id,importanceSampling
411|4,134.524907
411|3,143.093577
411|5,159.857593
411|6,162.053338
411|8,136.012736
411|7,137.018520
411|9,155.514080
411|10,162.336108
411|12,135.619885
411|11,133.659596
411|1,82.980412
411|2,147.658993
152|8,144.876153
152|7,144.648569
152|6,118.098542
152|5,150.443564
152|12,106.648689
152|11,105.121191
152|10,144.269671
152|9,148.252641
152|3,145.789001
152|4,112.555146
152|1,77.843102
152|2,151.191659
1056|8,141.120805
1056|7,142.844822
1056|6,147.507261
1056|5,148.025950
1056|12,149.602887
1056|11,144.015334
1056|10,146.348398
1056|9,150.366076
1056|4,143.868629
1056|3,141.669338
1056|1,77.115914
1056|2,163.864978
462|6,208.042471
462|5,205.543908
462|4,206.521132
462|3,204.818705
462|9,138.903571
462|10,141.692027
462|7,151.551721
462|8,151.045440
462|11,161.083193
462|12,169.585511
462|1,90.944119
462|2,161.625092
1159|8,151.483345
1159|7,153.949726
1159|5,158.802906
1159|6,158.223532
1159|11,151.743982
1159|12,161.660198
1159|9,151.625456
1159|10,152.904551
1159|4,150.296140
1159|3,148.868842
1159|1,81.581520
1159|2,158.685193
1197|7,132.072939
1197|8,131.281169
1197|6,105.527427
1197|5,138.302184
1197|12,132.541470
1197|10,141.679915
1197|9,141.854029
1197|3,131.457864
1197|4,131.984591
1197|11,99.094917
1197|1,81.401073
1197|2,159.217984
