rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,-1.29285e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,-6.19017e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,2.86928e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-2.66695e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,4.88e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,-6.42492e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,2.14982e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,5.12638e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,1.68319e-09,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,-2.40763e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,2.54579e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-1.87251e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,-1.59534e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,3.06485e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,-3.43445e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,4.82099e-10,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,-3.10759e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,2.18162e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,4.41191e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,1.14159e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,-6.97254e-08,69.0|274,411
