id,importanceSampling
411|4,166.529874
411|3,153.987186
411|5,149.450891
411|6,182.128083
411|8,158.017994
411|7,157.326744
411|9,179.175431
411|10,184.602166
411|12,153.919855
411|11,157.040193
411|1,83.997990
411|2,149.126695
783|3,173.427246
783|4,173.391887
783|5,170.633588
783|6,170.993422
783|7,195.287232
783|8,129.717756
783|10,173.524624
783|9,174.246097
783|12,198.590478
783|11,199.219925
783|1,81.873118
783|2,157.520649
491|10,169.470543
491|9,169.636863
491|12,158.535296
491|11,159.389800
491|4,164.607391
491|3,166.646691
491|6,166.145754
491|5,163.585216
491|7,175.149999
491|8,173.981509
491|1,64.212335
491|2,151.452345
433|4,182.287077
433|3,177.715377
433|6,171.797311
433|5,170.072418
433|8,180.391909
433|7,180.389709
433|10,168.023939
433|9,168.017898
433|11,160.806250
433|12,166.477795
433|1,64.704963
433|2,160.690025
297|3,167.217231
297|4,167.806134
297|5,184.910219
297|6,184.788180
297|8,180.011434
297|7,180.246569
297|9,183.289278
297|10,150.579825
297|12,178.494570
297|11,185.372947
297|1,67.949340
297|2,149.438008
183|4,155.239234
183|3,154.764902
183|6,157.892629
183|5,125.461915
183|7,154.815755
183|8,154.464717
183|10,158.793796
183|9,158.195177
183|12,148.817436
183|11,149.841652
183|1,88.168069
183|2,122.874497
705|3,169.073470
705|4,173.323147
705|5,139.209641
705|6,172.848962
705|7,167.752280
705|8,171.653062
705|10,157.326819
705|9,157.165095
705|12,151.776789
705|11,154.496725
705|1,67.317764
705|2,125.750797
555|4,156.663782
555|3,156.418033
555|5,156.749281
555|6,156.874908
555|7,168.673715
555|8,168.847798
555|9,156.516805
555|10,123.978097
555|12,169.822362
555|11,139.048402
555|1,80.193402
555|2,135.917111
394|5,166.655363
394|6,134.620646
394|7,177.769336
394|8,178.710594
394|10,177.795643
394|9,176.123701
394|12,165.796566
394|11,165.635171
394|3,152.301263
394|4,183.431706
394|1,31.062379
394|2,108.833032
1099|3,149.531764
1099|4,149.798475
1099|5,151.529410
1099|6,150.950072
1099|8,145.440360
1099|7,146.528278
1099|9,149.850031
1099|10,117.007346
1099|11,144.528382
1099|12,144.715428
1099|1,67.600686
1099|2,120.375920
611|4,152.437023
611|3,151.255983
611|5,147.459970
611|6,147.817889
611|7,150.589628
611|8,155.391476
611|9,151.074325
611|10,149.802058
611|12,151.261175
611|11,119.234749
611|1,67.801856
611|2,125.341965
84|5,171.118696
84|6,176.057650
84|4,144.656078
84|3,179.157374
84|9,172.802013
84|10,172.411499
84|7,176.106529
84|8,176.218817
84|12,139.909370
84|11,173.788836
84|1,76.861058
84|2,156.726757
1042|8,162.901082
1042|7,163.868973
1042|6,167.904142
1042|5,167.849367
1042|12,159.979802
1042|11,162.094030
1042|9,167.041093
1042|10,166.155490
1042|4,167.002047
1042|3,166.264159
1042|1,82.932117
1042|2,157.976315
719|5,169.921715
719|6,170.746831
719|3,177.741466
719|4,177.751543
719|10,165.986136
719|9,165.909290
719|8,170.464675
719|7,170.756507
719|12,149.278232
719|11,180.857144
719|1,80.371630
719|2,165.955614
863|7,160.596698
863|8,127.248991
863|6,164.236849
863|5,164.224784
863|11,159.194364
863|12,126.257883
863|9,163.246133
863|10,163.159598
863|3,160.723902
863|4,160.633298
863|1,79.862965
863|2,157.314968
488|6,174.255536
488|5,174.260976
488|4,180.255275
488|3,180.038709
488|10,174.281715
488|9,173.454055
488|8,176.786564
488|7,176.661693
488|11,165.185468
488|12,165.565671
488|1,45.826844
488|2,155.677802
152|8,160.684699
152|7,160.891999
152|6,164.841462
152|5,132.697575
152|12,164.543126
152|11,163.315802
152|10,167.740757
152|9,166.976417
152|3,161.188863
152|4,161.333451
152|1,78.534247
152|2,152.954550
847|6,187.275904
847|3,151.788966
847|4,184.713626
847|10,166.076732
847|9,166.609969
847|7,174.805943
847|8,173.848034
847|12,184.357980
847|11,187.563357
847|5,188.269472
847|1,84.977603
847|2,163.104044
1241|8,168.026545
1241|7,167.653507
1241|5,175.314928
1241|6,175.282020
1241|11,171.382705
1241|12,168.679290
1241|9,174.707587
1241|10,174.865357
1241|3,174.801918
1241|4,175.681335
1241|1,79.021059
1241|2,163.261321
474|5,148.755082
474|6,181.970391
474|3,200.401173
474|4,193.471701
474|9,162.092833
474|10,161.949212
474|8,168.734106
474|7,168.379998
474|12,174.145111
474|11,175.199322
474|1,82.086427
474|2,161.679667
1056|8,163.507844
1056|7,163.603471
1056|6,170.423620
1056|5,138.767502
1056|12,165.477122
1056|11,165.061211
1056|10,168.030135
1056|9,135.436238
1056|4,133.116909
1056|3,166.000278
1056|1,78.123543
1056|2,161.373844
462|6,191.821714
462|5,195.547607
462|4,187.090669
462|3,186.549217
462|9,206.656605
462|10,206.570848
462|7,208.123943
462|8,207.608204
462|11,192.689767
462|12,188.750014
462|1,91.062051
462|2,162.151675
1159|8,167.195104
1159|7,167.276829
1159|5,172.867243
1159|6,173.118146
1159|11,175.576422
1159|12,173.878859
1159|9,178.201192
1159|10,178.653688
1159|4,171.782076
1159|3,170.804515
1159|1,81.212129
1159|2,160.098262
75|6,146.870240
75|5,146.657583
75|3,150.019250
75|4,149.955553
75|9,147.556777
75|10,147.860409
75|7,149.949658
75|8,149.797089
75|12,145.384233
75|11,145.685396
75|1,77.575274
75|2,126.211581
1017|7,146.035970
1017|8,145.699123
1017|5,147.219682
1017|6,147.715662
1017|12,143.794149
1017|11,143.763226
1017|10,145.312892
1017|9,145.645266
1017|4,145.134837
1017|3,145.439304
1017|1,87.578243
1017|2,135.377184
291|6,169.275569
291|5,138.529665
291|4,181.024351
291|3,149.713405
291|9,182.110349
291|10,181.935278
291|8,186.492648
291|7,154.559482
291|11,182.616541
291|12,177.668385
291|1,79.752031
291|2,125.199072
1197|7,142.311464
1197|8,174.508836
1197|6,179.859073
1197|5,178.972788
1197|12,174.640790
1197|10,180.935135
1197|9,180.946607
