rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,-6.65947e-08,-1.85011,-1.00711e-07,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,6.05698e-08,-1.65269,-5.06721e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,6.48193e-08,-0.145128,-6.61039e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,-1.45781e-08,-0.351939,-5.04624e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,1.4309e-07,-2.23591,1.84297e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,9.84765e-09,-1.00042,-7.30882e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,5.77782e-08,-0.961056,2.20394e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,8.7169e-08,0.0793875,-1.60113e-07,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,-5.32362e-08,-0.46267,-2.42075e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,6.6074e-09,-1.12139,5.86926e-08,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-8.25895e-08,-0.551312,5.41039e-09,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-1.10441e-08,-0.813657,2.8027e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-1.55601e-07,-1.74627,1.32431e-07,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-6.67509e-09,-0.704204,9.56809e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,4.995e-08,0.0918749,5.53153e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,7.84261e-09,-0.0557814,-6.58265e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-1.19986e-07,-0.471177,4.90383e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-3.85488e-08,-0.714043,4.35402e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,1.53423e-08,-0.94344,-4.47726e-09,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-6.74312e-09,0.519812,4.34607e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,4.7559e-08,-0.930024,-3.27842e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.32938e-09,-0.240912,2.04481e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,5.33468e-08,1.33741,-2.18161e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,5.99733e-09,0.980529,5.00545e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,6.44221e-08,-0.610349,-5.92485e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-8.05842e-08,0.242258,7.19815e-09,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,0,3.64261e-08,-0.472846,-5.82333e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,0,5.93761e-08,-0.488009,4.08422e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0,0,4.62204e-08,-0.635918,-1.62236e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0,0,1.06138e-07,-0.490629,-6.24201e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0,0,7.96961e-08,-0.341475,-3.30927e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0,0,-3.90483e-08,-0.883207,-4.21836e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,0,8.26329e-08,-0.174928,-6.4341e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0,0,-5.50298e-08,-0.160893,4.01495e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0,0,1.71889e-09,-1.64467,4.67664e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0,0,-1.26616e-08,-0.392657,8.04381e-08,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0,0,1.61787e-08,-0.326412,1.08735e-07,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0,0,-1.1419e-07,-0.464711,1.62554e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0,0,1.36487e-08,-0.112775,-1.45929e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0,0,-1.27007e-08,-0.183602,-5.69107e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0,0,6.67457e-08,-0.462057,6.57322e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0,0,1.79133e-09,0.808868,2.35547e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0,0,9.87115e-08,-0.994446,-1.30933e-07,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0,0,6.75356e-08,0.980346,8.26208e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,0,0,5.64801e-08,0.745425,-6.45659e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,0,0,8.21872e-08,0.858477,-1.70233e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,0,0,1.76801e-08,2.5716,1.03617e-07,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,0,0,-1.07819e-08,-0.0440581,-6.48029e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,0,0,4.06348e-08,0.891415,-9.38289e-09,0,0,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,0,0,1.37477e-07,-1.63595,-7.98548e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,0,0,1.15893e-08,2.34952,-1.35222e-07,0,0,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,0,0,-6.82769e-08,-1.58989,2.20015e-08,0,0,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,0,0,-1.10245e-07,-1.39812,6.93131e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,0,0,6.41235e-08,-1.06514,2.17244e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,0,0,-1.22773e-07,-1.35498,3.3995e-11,0,0,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,0,0,-4.43389e-08,-1.10279,-6.87986e-09,0,0,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,0,0,-1.14538e-08,-0.676808,1.66162e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,0,0,2.81841e-08,-0.283611,7.37538e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,0,0,4.48352e-08,-0.722189,-7.16818e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,0,0,2.69273e-08,-0.607008,-6.91738e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,0,0,-5.7753e-08,-0.792772,-4.04322e-08,0,0,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,0,0,8.72377e-08,-0.486448,-2.90371e-08,0,0,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,0,0,1.72864e-10,-1.18547,5.66368e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,0,0,-3.42831e-08,0.587164,9.93855e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,0,0,7.97159e-08,-1.5889,4.79714e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,0,0,9.17367e-08,-0.304959,-1.28559e-07,0,0,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,0,0,3.07367e-08,0.654287,-3.7193e-08,0,0,False,69.0|99,491
