id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,7.79463e-09,-1.01154,-1.37208e-09,0,0,0,0,-8.9706e-14,-0.617519,5.86198e-14,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,3.59487e-09,-1.19096,-4.89558e-09,0,0,0,0,2.75335e-14,-0.720666,1.95399e-14,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,5.79289e-09,-0.63561,1.891e-09,0,0,0,0,1.64313e-13,-0.372542,-4.52971e-14,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,6.46234e-09,-0.754655,-1.17616e-08,0,0,0,0,-1.38556e-13,-0.42197,1.26121e-13,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,6.95711e-09,-1.13842,4.45235e-09,0,0,0,0,-3.28626e-14,-0.701177,-2.39808e-14,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-9.14905e-09,-1.15898,3.04476e-09,0,0,0,0,4.44089e-15,-0.731852,-6.66134e-15,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,8.1377e-09,-0.636798,1.41647e-08,0,0,0,0,9.23706e-14,-0.440884,-3.77476e-14,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,-2.24501e-09,-0.78594,-5.54199e-09,0,0,0,0,-9.05942e-14,-0.530563,-3.59712e-14,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-2.79349e-09,-0.529984,-1.06667e-08,0,0,0,0,7.10543e-14,-0.36065,7.37188e-14,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,6.91027e-10,-1.0676,1.33271e-08,0,0,0,0,2.04281e-14,-0.543786,-3.55271e-14,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-6.11202e-09,0.171541,1.2205e-08,0,0,0,0,-4.79616e-14,9.83402e-08,3.10862e-14,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-1.04637e-09,0.242898,2.61694e-09,0,0,0,0,4.26326e-14,-1.4878e-06,2.40363e-14,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-4.13815e-10,-0.125236,4.9544e-09,0,0,0,0,0,-1.97595e-07,-1.7486e-14,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,9.61912e-10,-0.170758,3.66402e-09,0,0,0,0,-8.88178e-15,3.57418e-07,4.44089e-16,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-4.36674e-09,0.0467198,-2.18487e-11,0,0,0,0,-5.32907e-15,4.09208e-07,-1.40443e-14,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-2.37539e-09,0.0944499,7.17149e-09,0,0,0,0,5.68434e-14,-1.81436e-07,-1.9984e-15,0,0,False,69.0|274,411
